,prev,curr,type,n
6957039,2022_russian_invasion_of_ukraine,joint_statement_of_the_leaders_of_the_five_nuclear-weapon_states_on_preventing_nuclear_war_and_avoiding_arms_races,link,2562
8613415,2022_russian_invasion_of_ukraine,russian_cruiser_moskva,link,2536
17634375,2022_russian_invasion_of_ukraine,assassination_attempts_on_volodymyr_zelenskyy,link,2531
7038722,2022_russian_invasion_of_ukraine,eastern_ukraine_campaign,link,2521
409019,2022_russian_invasion_of_ukraine,mariupol,link,2457
17667489,2022_russian_invasion_of_ukraine,armed_forces_of_ukraine,link,2426
21970832,2022_russian_invasion_of_ukraine,protests_against_the_2022_russian_invasion_of_ukraine,link,2373
21436749,2022_russian_invasion_of_ukraine,2022_in_russia,link,2188
20729381,2022_russian_invasion_of_ukraine,post-soviet_conflicts,link,2130
25949348,2022_russian_invasion_of_ukraine,battle_of_kyiv_(2022),link,2075
25244388,2022_russian_invasion_of_ukraine,battle_of_kherson,link,1967
29583266,2022_russian_invasion_of_ukraine,economic_impact_of_the_2022_russian_invasion_of_ukraine,link,1945
5024229,2022_russian_invasion_of_ukraine,list_of_ship_losses_during_the_russo-ukrainian_war,link,1921
9660648,2022_russian_invasion_of_ukraine,battle_of_brovary,link,1898
21514470,2022_russian_invasion_of_ukraine,second_battle_of_lyman,link,1893
3903787,2022_russian_invasion_of_ukraine,fog_of_war,link,1797
23902691,2022_russian_invasion_of_ukraine,liberation_of_kherson,link,1793
28785053,2022_russian_invasion_of_ukraine,russian_armed_forces,link,1762
449390,2022_russian_invasion_of_ukraine,world_war_ii,link,1749
28575297,2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine_missile_attacks_and_air_war,link,1686
19808538,2022_russian_invasion_of_ukraine,crimean_bridge,link,1642
23762250,2022_russian_invasion_of_ukraine,on_conducting_a_special_military_operation,link,1613
13158517,2022_russian_invasion_of_ukraine,crimean_bridge_explosion,link,1610
31525459,2022_russian_invasion_of_ukraine,2022_anti-war_protests_in_russia,link,1566
6996083,2022_russian_invasion_of_ukraine,list_of_wars_between_russia_and_ukraine,link,1563
6539487,2022_russian_invasion_of_ukraine,torture_of_russian_soldiers_in_mala_rohan,link,1561
21988703,2022_russian_invasion_of_ukraine,northeastern_ukraine_campaign,link,1533
14070404,2022_russian_invasion_of_ukraine,internally_displaced_person,link,1513
22026189,2022_russian_invasion_of_ukraine,october–november_2022_nationwide_missile_strikes_on_ukraine,link,1510
26748501,2022_russian_invasion_of_ukraine,battle_of_bakhmut,link,1426
9551572,2022_russian_invasion_of_ukraine,2022_crimea_attacks,link,1388
30066025,2022_russian_invasion_of_ukraine,quasi-state,link,1369
30747814,2022_russian_invasion_of_ukraine,war_in_donbas_(2014–2022),link,1355
21076253,2022_russian_invasion_of_ukraine,international_sanctions_during_the_2022_russian_invasion_of_ukraine,link,1289
13813822,2022_russian_invasion_of_ukraine,list_of_journalists_killed_during_the_russo-ukrainian_war,link,1279
25020535,2022_russian_invasion_of_ukraine,national_guard_of_ukraine,link,1276
8582724,2022_russian_invasion_of_ukraine,neo-nazism,link,1262
19695710,2022_russian_invasion_of_ukraine,national_guard_of_russia,link,1262
916709,2022_russian_invasion_of_ukraine,state_border_guard_service_of_ukraine,link,1239
7810686,2022_russian_invasion_of_ukraine,battle_of_svatove,link,1206
3604179,2022_russian_invasion_of_ukraine,russian_occupation_of_kherson_oblast,link,1188
23894708,2022_russian_invasion_of_ukraine,martial_law,link,1161
26609223,2022_russian_invasion_of_ukraine,invasion,link,1149
27442994,2022_russian_invasion_of_ukraine,sinking_of_the_moskva,link,1142
21985278,2022_russian_invasion_of_ukraine,humanitarian_situation_during_the_war_in_donbas,link,1129
5231070,2022_russian_invasion_of_ukraine,2022_protests_in_russian-occupied_ukraine,link,1122
31659456,2022_russian_invasion_of_ukraine,czech_hedgehog,link,1074
16120825,2022_russian_invasion_of_ukraine,kremenchuk_shopping_mall_attack,link,1067
13790066,2022_russian_invasion_of_ukraine,2022_fifa_world_cup,other,1066
22529388,2022_russian_invasion_of_ukraine,mobilization,link,1064
10851041,2022_russian_invasion_of_ukraine,right_to_exist,link,1062
5829084,2022_russian_invasion_of_ukraine,crimes_against_humanity,link,1060
2719866,2022_russian_invasion_of_ukraine,oblasts_of_ukraine,link,1010
5760538,2022_russian_invasion_of_ukraine,battle_of_enerhodar,link,1000
10675586,2022_russian_invasion_of_ukraine,federal_security_service,link,981
16400916,2022_russian_invasion_of_ukraine,ukraine_democracy_defense_lend-lease_act_of_2022,link,962
12695549,2022_russian_invasion_of_ukraine,battle_of_kharkiv_(2022),link,959
16247304,2022_russian_invasion_of_ukraine,russians_in_ukraine,link,951
10990537,2022_russian_invasion_of_ukraine,olenivka_prison_massacre,link,940
825474,2022_russian_invasion_of_ukraine,2022_western_russia_attacks,link,936
6173279,2022_russian_invasion_of_ukraine,przewodów,link,928
21859792,2022_russian_invasion_of_ukraine,luhansk_oblast,link,928
10765249,2022_russian_invasion_of_ukraine,belarusian_involvement_in_the_2022_russian_invasion_of_ukraine,link,927
12298898,2022_russian_invasion_of_ukraine,donbas,link,920
25126766,2022_russian_invasion_of_ukraine,disinformation_in_the_2022_russian_invasion_of_ukraine,link,918
9703463,2022_russian_invasion_of_ukraine,federation_council_(russia),link,908
18240815,2022_russian_invasion_of_ukraine,humanitarian_impact_of_the_2022_russian_invasion_of_ukraine,link,904
20262849,2022_russian_invasion_of_ukraine,2022_russia–ukraine_peace_negotiations,link,892
2013742,2022_russian_invasion_of_ukraine,capture_of_chernobyl,link,873
31962490,2022_russian_invasion_of_ukraine,council_of_europe,link,844
3118346,2022_russian_invasion_of_ukraine,2022_annexation_referendums_in_russian-occupied_ukraine,link,841
26940810,2022_russian_invasion_of_ukraine,m142_himars,link,830
3367946,2022_russian_invasion_of_ukraine,bmp-3,link,829
9675030,2022_russian_invasion_of_ukraine,international_criminal_court,link,827
6114451,2022_russian_invasion_of_ukraine,r-360_neptune,link,826
8447829,2022_russian_invasion_of_ukraine,demilitarisation,link,822
1602199,2022_russian_invasion_of_ukraine,bucha_massacre,link,808
624434,2022_russian_invasion_of_ukraine,dudchany,link,803
3447394,2022_russian_invasion_of_ukraine,"russian_warship,_go_fuck_yourself",link,784
26367351,2022_russian_invasion_of_ukraine,2022_boycott_of_russia_and_belarus,link,777
4796330,2022_russian_invasion_of_ukraine,null,other,728
3178704,2022_russian_invasion_of_ukraine,battle_of_hostomel,link,709
17680969,2022_russian_invasion_of_ukraine,kyiv,link,697
21814138,2022_russian_invasion_of_ukraine,molotov_cocktail,link,682
10222787,2022_russian_invasion_of_ukraine,russian_occupation_of_kharkiv_oblast,link,676
22971638,2022_russian_invasion_of_ukraine,address_concerning_the_events_in_ukraine,link,670
24217190,2022_russian_invasion_of_ukraine,enlargement_of_nato,link,656
11560899,2022_russian_invasion_of_ukraine,second_battle_of_kreminna,link,651
2329452,2022_russian_invasion_of_ukraine,nato,link,647
4060145,2022_russian_invasion_of_ukraine,euromaidan,link,636
2194232,2022_russian_invasion_of_ukraine,women_in_the_2022_russian_invasion_of_ukraine,link,632
15057528,2022_russian_invasion_of_ukraine,bbc_news_russian,link,620
174077,2022_russian_invasion_of_ukraine,battle_of_sievierodonetsk_(2022),link,612
10391365,2022_russian_invasion_of_ukraine,russian_occupation_of_zaporizhzhia_oblast,link,611
12012807,2022_russian_invasion_of_ukraine,international_criminal_court_investigation_in_ukraine,link,604
7290123,2022_russian_invasion_of_ukraine,crimea,link,591
30959629,2022_russian_invasion_of_ukraine,2022_united_states_elections,other,587
20092387,2022_russian_invasion_of_ukraine,74th_separate_guards_motor_rifle_brigade,link,584
6466179,2022_russian_invasion_of_ukraine,2022_dnipro_missile_strikes,link,582
22476014,2022_russian_invasion_of_ukraine,timeline_of_the_2022_russian_invasion_of_ukraine:_phase_2,link,582
31991209,2022_russian_invasion_of_ukraine,sergei_shoigu,link,566
13867717,2022_russian_invasion_of_ukraine,shahed_129,link,560
27619988,2022_russian_invasion_of_ukraine,russia–ukraine_relations,link,554
21977055,2022_russian_invasion_of_ukraine,poland,other,547
8360014,2022_russian_invasion_of_ukraine,2022_russian_mobilization,link,547
22079327,2022_russian_invasion_of_ukraine,battle_of_soledar,link,535
28074786,2022_russian_invasion_of_ukraine,media_freedom_in_russia,link,533
25347348,2022_russian_invasion_of_ukraine,kherson_oblast,link,533
11288948,2022_russian_invasion_of_ukraine,monusco,link,521
20056519,2022_russian_invasion_of_ukraine,1993_russian_constitutional_crisis,link,518
31708087,2022_russian_invasion_of_ukraine,nlaw,link,507
10947015,2022_russian_invasion_of_ukraine,battle_of_irpin,link,506
16542461,2022_russian_invasion_of_ukraine,2022,other,494
4281566,2022_russian_invasion_of_ukraine,ukraine–nato_relations,link,490
1710791,2022_russian_invasion_of_ukraine,siege_of_chernihiv,link,488
31337082,2022_russian_invasion_of_ukraine,kraków,link,477
20862026,2022_russian_invasion_of_ukraine,battle_of_sumy,link,474
27464577,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant_crisis,link,471
24118230,2022_russian_invasion_of_ukraine,2022_snake_island_campaign,link,470
15959478,2022_russian_invasion_of_ukraine,on_the_historical_unity_of_russians_and_ukrainians,link,470
10551403,2022_russian_invasion_of_ukraine,2022_transnistria_attacks,link,463
16584589,2022_russian_invasion_of_ukraine,battle_of_avdiivka_(2022),link,458
15923849,2022_russian_invasion_of_ukraine,kharkiv_oblast,link,452
29227250,2022_russian_invasion_of_ukraine,caesar_self-propelled_howitzer,link,448
12699446,2022_russian_invasion_of_ukraine,kharkiv,link,445
12270694,2022_russian_invasion_of_ukraine,ukrainian_cultural_heritage_during_the_2022_russian_invasion,link,444
25620471,2022_russian_invasion_of_ukraine,"2nd_battalion,_503rd_infantry_regiment",link,443
4723765,2022_russian_invasion_of_ukraine,mediazona,link,440
31474796,2022_russian_invasion_of_ukraine,novorossiya_(confederation),link,436
2575106,2022_russian_invasion_of_ukraine,dronesvision,link,425
30792342,2022_russian_invasion_of_ukraine,yugoslav_wars,link,420
30323852,2022_russian_invasion_of_ukraine,attacks_on_civilians_in_the_2022_russian_invasion_of_ukraine,link,416
13040764,2022_russian_invasion_of_ukraine,baykar_bayraktar_tb2,link,413
27165184,2022_russian_invasion_of_ukraine,battle_of_mykolaiv,link,411
28536941,2022_russian_invasion_of_ukraine,donetsk_oblast,link,411
22450140,2022_russian_invasion_of_ukraine,battle_of_lysychansk,link,411
8639848,2022_russian_invasion_of_ukraine,battle_of_bucha,link,408
7553546,2022_russian_invasion_of_ukraine,united_nations_general_assembly,link,404
23789208,2022_russian_invasion_of_ukraine,2022_belarusian_and_russian_partisan_movement,link,403
13502868,2022_russian_invasion_of_ukraine,battle_of_davydiv_brid,link,398
1648981,2022_russian_invasion_of_ukraine,little_green_men_(russo-ukrainian_war),link,397
27405679,2022_russian_invasion_of_ukraine,2022_novofedorivka_explosions,link,390
26751363,2022_russian_invasion_of_ukraine,russian_filtration_camps_for_ukrainians,link,388
26347126,2022_russian_invasion_of_ukraine,nasams,link,386
27355936,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant,link,378
14777097,2022_russian_invasion_of_ukraine,battle_of_izium_(2022),link,375
21335820,2022_russian_invasion_of_ukraine,russian_kyiv_convoy,link,368
2244136,2022_russian_invasion_of_ukraine,russian_imperialism,link,361
30481482,2022_russian_invasion_of_ukraine,2014_pro-russian_unrest_in_ukraine,link,360
2895262,2022_russian_invasion_of_ukraine,millerovo_air_base_attack,link,352
17574340,2022_russian_invasion_of_ukraine,ramstein_air_base,link,341
12551300,2022_russian_invasion_of_ukraine,hero_city_of_ukraine,link,340
7692519,2022_russian_invasion_of_ukraine,dnieper,link,336
4022723,2022_russian_invasion_of_ukraine,russia–nato_relations,link,333
6901543,2022_russian_invasion_of_ukraine,snake_island_(ukraine),link,330
8379264,2022_russian_invasion_of_ukraine,deaths_in_2022,other,330
23135089,2022_russian_invasion_of_ukraine,aleksandr_dvornikov,link,328
30308955,2022_russian_invasion_of_ukraine,first_chechen_war,link,321
18513147,2022_russian_invasion_of_ukraine,soviet_union,link,319
20803616,2022_russian_invasion_of_ukraine,carl_gustaf_8.4_cm_recoilless_rifle,link,315
16243077,2022_russian_invasion_of_ukraine,2022_bombing_of_odesa,link,315
20683012,2022_russian_invasion_of_ukraine,international_court_of_justice,link,312
6278463,2022_russian_invasion_of_ukraine,oblast,link,308
2497957,2022_russian_invasion_of_ukraine,agm-88_harm,link,306
2663716,2022_russian_invasion_of_ukraine,donetsk,link,305
908068,2022_russian_invasion_of_ukraine,maidan_nezalezhnosti,link,302
11408598,2022_russian_invasion_of_ukraine,orange_revolution,link,300
25606477,2022_russian_invasion_of_ukraine,syrian_civil_war,link,299
15067314,2022_russian_invasion_of_ukraine,war_in_abkhazia_(1992–1993),link,293
8140894,2022_russian_invasion_of_ukraine,spetsnaz,link,293
11974170,2022_russian_invasion_of_ukraine,battles_of_voznesensk,link,292
5806098,2022_russian_invasion_of_ukraine,battle_of_vasylkiv,link,288
25592100,2022_russian_invasion_of_ukraine,tactical_nuclear_weapon,link,286
16254848,2022_russian_invasion_of_ukraine,tsakhiagiin_elbegdorj,link,279
7854786,2022_russian_invasion_of_ukraine,airstrike,link,279
14092436,2022_russian_invasion_of_ukraine,russian_occupation_of_mykolaiv_oblast,link,279
10100712,2022_russian_invasion_of_ukraine,russo-georgian_war,link,277
25566452,2022_russian_invasion_of_ukraine,rashism,link,276
22118904,2022_russian_invasion_of_ukraine,melitopol,link,273
2846546,2022_russian_invasion_of_ukraine,2022_russian_mystery_fires,link,268
28869949,2022_russian_invasion_of_ukraine,war_hawk,link,266
10492626,2022_russian_invasion_of_ukraine,multiple_rocket_launcher,link,265
4726541,2022_russian_invasion_of_ukraine,timeline_of_the_war_in_donbas_(2022),link,261
20940899,2022_russian_invasion_of_ukraine,international_sanctions_during_the_russo-ukrainian_war,link,258
30005650,2022_russian_invasion_of_ukraine,nato_open_door_policy,link,255
13987255,2022_russian_invasion_of_ukraine,azov_regiment,link,255
2122808,2022_russian_invasion_of_ukraine,islamic_republic_of_iran_armed_forces,link,254
26109610,2022_russian_invasion_of_ukraine,m982_excalibur,link,253
30262879,2022_russian_invasion_of_ukraine,2007_cyberattacks_on_estonia,link,253
19804075,2022_russian_invasion_of_ukraine,2022_nord_stream_pipeline_sabotage,link,251
25339099,2022_russian_invasion_of_ukraine,budapest_memorandum,link,251
7542834,2022_russian_invasion_of_ukraine,world_war_iii,other,249
1496488,2022_russian_invasion_of_ukraine,fgm-148_javelin,link,247
15023028,2022_russian_invasion_of_ukraine,covid-19_pandemic,other,241
25961790,2022_russian_invasion_of_ukraine,m1117_armored_security_vehicle,link,236
11033202,2022_russian_invasion_of_ukraine,ukrainian_frigate_hetman_sahaidachny,link,233
11679215,2022_russian_invasion_of_ukraine,gennady_zhidko,link,233
15017456,2022_russian_invasion_of_ukraine,montreux_convention_regarding_the_regime_of_the_straits,link,233
19652791,2022_russian_invasion_of_ukraine,nikolai_patrushev,link,231
28081988,2022_russian_invasion_of_ukraine,luhansk,link,231
23287399,2022_russian_invasion_of_ukraine,oksana_markarova,link,231
967677,2022_russian_invasion_of_ukraine,battle_of_dovhenke,link,230
17908905,2022_russian_invasion_of_ukraine,2022_russia–european_union_gas_dispute,link,228
7085600,2022_russian_invasion_of_ukraine,russian-occupied_territories_of_ukraine,link,228
31830080,2022_russian_invasion_of_ukraine,anti-ship_missile,link,225
3973519,2022_russian_invasion_of_ukraine,2022_zagreb_tu-141_crash,link,224
23383506,2022_russian_invasion_of_ukraine,legality_of_the_2022_russian_invasion_of_ukraine,link,224
10967817,2022_russian_invasion_of_ukraine,battle_of_huliaipole,link,223
12589845,2022_russian_invasion_of_ukraine,western_world,link,222
31465876,2022_russian_invasion_of_ukraine,martial_law_in_ukraine,link,222
2882881,2022_russian_invasion_of_ukraine,chechen–russian_conflict,link,220
29082510,2022_russian_invasion_of_ukraine,thermobaric_weapon,link,217
5892745,2022_russian_invasion_of_ukraine,viktor_yanukovych,link,217
7504890,2022_russian_invasion_of_ukraine,2022_bombing_of_zaporizhzhia,link,215
6301226,2022_russian_invasion_of_ukraine,foreign_policy_of_the_united_states,link,214
9051442,2022_russian_invasion_of_ukraine,aviano_air_base,link,211
30065066,2022_russian_invasion_of_ukraine,international_recognition_of_the_donetsk_people's_republic_and_the_luhansk_people's_republic,link,211
28841205,2022_russian_invasion_of_ukraine,ust-ilimsk_military_commissariat_shooting,link,209
119318,2022_russian_invasion_of_ukraine,phoenix_ghost,link,209
3979901,2022_russian_invasion_of_ukraine,azovstal_iron_and_steel_works,link,208
21175180,2022_russian_invasion_of_ukraine,2022_northeastern_ukraine–russia_border_skirmishes,link,206
18145634,2022_russian_invasion_of_ukraine,list_of_people_and_organizations_sanctioned_during_the_russo-ukrainian_war,link,206
20864232,2022_russian_invasion_of_ukraine,renault_sherpa_5,link,204
19563927,2022_russian_invasion_of_ukraine,lviv,link,203
8600813,2022_russian_invasion_of_ukraine,battle_of_pisky_(2022),link,201
9349220,2022_russian_invasion_of_ukraine,bakhmut,link,199
12751343,2022_russian_invasion_of_ukraine,brimstone_(missile),link,198
26550107,2022_russian_invasion_of_ukraine,government_and_intergovernmental_reactions_to_the_2022_russian_invasion_of_ukraine,link,197
30333393,2022_russian_invasion_of_ukraine,member_states_of_nato,link,196
25250211,2022_russian_invasion_of_ukraine,appeasement,link,195
12286636,2022_russian_invasion_of_ukraine,kiel_institute_for_the_world_economy,link,193
19220679,2022_russian_invasion_of_ukraine,chechens,link,190
4520971,2022_russian_invasion_of_ukraine,all-russian_nation,link,189
14431203,2022_russian_invasion_of_ukraine,"olenivka,_kalmiuske_raion,_donetsk_oblast",link,187
10170890,2022_russian_invasion_of_ukraine,syrian_observatory_for_human_rights,other,187
635874,2022_russian_invasion_of_ukraine,cougar_(mrap),link,186
13739046,2022_russian_invasion_of_ukraine,2022_russian_military_commissariats_attacks,link,184
31144396,2022_russian_invasion_of_ukraine,siege_of_marinka,link,180
4773201,2022_russian_invasion_of_ukraine,joe_biden,link,180
4181838,2022_russian_invasion_of_ukraine,t-72,link,180
19046491,2022_russian_invasion_of_ukraine,buk_missile_system,other,174
7511954,2022_russian_invasion_of_ukraine,m270_multiple_launch_rocket_system,link,173
10923981,2022_russian_invasion_of_ukraine,chernobyl_nuclear_power_plant,link,173
9979379,2022_russian_invasion_of_ukraine,claymore_mine,link,171
6255225,2022_russian_invasion_of_ukraine,russian_aerospace_forces,other,170
23692358,2022_russian_invasion_of_ukraine,war_crime,link,170
14132848,2022_russian_invasion_of_ukraine,kupiansk_civilian_convoy_shelling,link,166
11086553,2022_russian_invasion_of_ukraine,bombing_of_borodianka,link,164
223019,2022_russian_invasion_of_ukraine,hesa_shahed_136,other,164
5661892,2022_russian_invasion_of_ukraine,humvee,link,163
11560544,2022_russian_invasion_of_ukraine,s-300_missile_system,other,163
30038751,2022_russian_invasion_of_ukraine,tigray_war,link,162
13750886,2022_russian_invasion_of_ukraine,alexander_lukashenko,link,160
8758723,2022_russian_invasion_of_ukraine,m119_howitzer,link,159
23283296,2022_russian_invasion_of_ukraine,battle_of_melitopol,link,158
29679379,2022_russian_invasion_of_ukraine,antony_blinken,link,156
21510987,2022_russian_invasion_of_ukraine,unlawful_combatant,link,155
31571675,2022_russian_invasion_of_ukraine,kramatorsk_railway_station_attack,link,155
21856269,2022_russian_invasion_of_ukraine,2022_rail_war_in_russia,link,153
16724761,2022_russian_invasion_of_ukraine,deconfliction_line,other,152
28174153,2022_russian_invasion_of_ukraine,russian_occupation_of_sumy_oblast,link,152
29364094,2022_russian_invasion_of_ukraine,historical_background_of_the_2014_pro-russian_unrest_in_ukraine,link,150
14255733,2022_russian_invasion_of_ukraine,friendly_fire,link,149
191609,2022_russian_invasion_of_ukraine,chernobyl,link,149
31687903,2022_russian_invasion_of_ukraine,2022_united_states_house_of_representatives_elections,other,148
732856,2022_russian_invasion_of_ukraine,mariupol_hospital_airstrike,link,148
6022282,2022_russian_invasion_of_ukraine,restrictions_on_transit_to_kaliningrad_oblast,link,147
19528055,2022_russian_invasion_of_ukraine,minsk_agreements,link,147
17883139,2022_russian_invasion_of_ukraine,united_nations_security_council_resolution_2623,link,147
7855932,2022_russian_invasion_of_ukraine,satellite_imagery,link,145
26568627,2022_russian_invasion_of_ukraine,battle_of_konotop_(2022),link,144
9615558,2022_russian_invasion_of_ukraine,m777_howitzer,link,143
5515391,2022_russian_invasion_of_ukraine,treaty_on_the_non-proliferation_of_nuclear_weapons,link,142
25847110,2022_russian_invasion_of_ukraine,ukraine_and_weapons_of_mass_destruction,link,142
3532309,2022_russian_invasion_of_ukraine,anatoly_antonov,link,141
25974199,2022_russian_invasion_of_ukraine,olaf_scholz,link,140
13098978,2022_russian_invasion_of_ukraine,russian_occupation_of_crimea,link,140
10129098,2022_russian_invasion_of_ukraine,berdiansk_port_attack,link,139
22821770,2022_russian_invasion_of_ukraine,oryx_(website),link,139
28892456,2022_russian_invasion_of_ukraine,2022_karakalpak_protests,link,138
13777917,2022_russian_invasion_of_ukraine,desna_barracks_airstrike,link,138
23592085,2022_russian_invasion_of_ukraine,ukrainska_pravda,link,137
7400912,2022_russian_invasion_of_ukraine,valerii_zaluzhnyi,link,136
26753957,2022_russian_invasion_of_ukraine,dissolution_of_the_soviet_union,link,135
11605779,2022_russian_invasion_of_ukraine,2021–2022_global_energy_crisis,link,134
6942447,2022_russian_invasion_of_ukraine,battle_of_kupiansk,link,133
17776534,2022_russian_invasion_of_ukraine,russian_occupation_of_luhansk_oblast,link,131
23438198,2022_russian_invasion_of_ukraine,sergey_lavrov,link,130
30196246,2022_russian_invasion_of_ukraine,pripyat,link,130
5590108,2022_russian_invasion_of_ukraine,cultural_genocide,link,129
7250808,2022_russian_invasion_of_ukraine,avril_haines,link,129
15189768,2022_russian_invasion_of_ukraine,march_2022_donetsk_attack,link,129
19516086,2022_russian_invasion_of_ukraine,at4,link,128
10282817,2022_russian_invasion_of_ukraine,prisoner_of_war,link,128
25839130,2022_russian_invasion_of_ukraine,ukraine_v._russian_federation_(2022),link,125
24461762,2022_russian_invasion_of_ukraine,syria,other,121
8509205,2022_russian_invasion_of_ukraine,2022_bombing_of_ivano-frankivsk,link,121
30722714,2022_russian_invasion_of_ukraine,september_2022_armenia–azerbaijan_clashes,link,119
27956726,2022_russian_invasion_of_ukraine,kerch_strait_incident,link,118
22550621,2022_russian_invasion_of_ukraine,democratic_republic_of_the_congo,link,118
4032286,2022_russian_invasion_of_ukraine,2022_rail_war_in_belarus,link,118
28290409,2022_russian_invasion_of_ukraine,human_capital_flight,link,117
27155094,2022_russian_invasion_of_ukraine,2022_bombing_of_lviv,link,117
26745704,2022_russian_invasion_of_ukraine,september_2022_donetsk_attack,link,116
4746164,2022_russian_invasion_of_ukraine,russia_in_the_european_energy_sector,link,115
7497862,2022_russian_invasion_of_ukraine,battle_of_the_siverskyi_donets,link,113
