,prev,curr,type,n
11112912,2022_russian_invasion_of_ukraine,russian_armed_forces,link,6385
19415832,2022_russian_invasion_of_ukraine,economic_impact_of_the_2022_russian_invasion_of_ukraine,link,6357
4854371,2022_russian_invasion_of_ukraine,denazification,link,6015
27826874,2022_russian_invasion_of_ukraine,international_sanctions_during_the_2022_russian_invasion_of_ukraine,link,5952
7490704,2022_russian_invasion_of_ukraine,konstantin_ernst,link,5941
11000687,2022_russian_invasion_of_ukraine,2022_anti-war_protests_in_russia,link,5936
29256252,2022_russian_invasion_of_ukraine,prelude_to_the_2022_russian_invasion_of_ukraine,link,5541
7720808,2022_russian_invasion_of_ukraine,united_nations_general_assembly_resolution_es-11/1,link,5540
7780035,2022_russian_invasion_of_ukraine,national_guard_of_russia,link,5525
13864057,2022_russian_invasion_of_ukraine,2022_western_russia_attacks,link,5348
25060239,2022_russian_invasion_of_ukraine,bbc_news_russian,link,5162
21078734,2022_russian_invasion_of_ukraine,war_in_donbas,link,5097
17180743,2022_russian_invasion_of_ukraine,list_of_interstate_wars_since_1945,link,4996
28281960,2022_russian_invasion_of_ukraine,kherson_military–civilian_administration,link,4993
28923249,2022_russian_invasion_of_ukraine,on_conducting_a_special_military_operation,link,4984
23967180,2022_russian_invasion_of_ukraine,fog_of_war,link,4872
16654841,2022_russian_invasion_of_ukraine,2022_russia–ukraine_peace_negotiations,link,4644
6482457,2022_russian_invasion_of_ukraine,neo-nazism,link,4572
1960507,2022_russian_invasion_of_ukraine,refugee_crisis,link,4474
16079354,2022_russian_invasion_of_ukraine,list_of_journalists_killed_during_the_russo-ukrainian_war,link,4361
9205936,2022_russian_invasion_of_ukraine,international_criminal_court_investigation_in_ukraine,link,4274
2792765,2022_russian_invasion_of_ukraine,world_war_ii,link,4224
13086905,2022_russian_invasion_of_ukraine,corporate_responses_to_the_2022_russian_invasion_of_ukraine,link,4047
15012707,2022_russian_invasion_of_ukraine,m777_howitzer,link,3938
436346,2022_russian_invasion_of_ukraine,spanish_civil_war,link,3574
16008243,2022_russian_invasion_of_ukraine,ukraine–nato_relations,link,3504
23273475,2022_russian_invasion_of_ukraine,donbas,link,3449
11445305,2022_russian_invasion_of_ukraine,battle_of_sievierodonetsk_(2022),link,3446
21166631,2022_russian_invasion_of_ukraine,mobilization,link,3438
13016100,2022_russian_invasion_of_ukraine,transnistria_war,link,3339
11266515,2022_russian_invasion_of_ukraine,czech_hedgehog,link,3306
9927106,2022_russian_invasion_of_ukraine,right_to_exist,link,3243
4868598,2022_russian_invasion_of_ukraine,forced_displacement,link,3208
18601344,2022_russian_invasion_of_ukraine,federal_security_service,link,3199
29934859,2022_russian_invasion_of_ukraine,enlargement_of_nato,link,3198
19533232,2022_russian_invasion_of_ukraine,sinking_of_the_moskva,link,3198
3311496,2022_russian_invasion_of_ukraine,list_of_invasions_and_occupations_of_ukraine,link,3197
28989029,2022_russian_invasion_of_ukraine,martial_law,link,3160
20686144,2022_russian_invasion_of_ukraine,protests_against_the_2022_russian_invasion_of_ukraine,link,3108
26345730,2022_russian_invasion_of_ukraine,armed_forces_of_ukraine,link,3096
29521209,2022_russian_invasion_of_ukraine,"bucha,_kyiv_oblast",link,3075
10924084,2022_russian_invasion_of_ukraine,post-soviet_conflicts,link,3008
23727551,2022_russian_invasion_of_ukraine,russians_in_ukraine,link,2990
5514725,2022_russian_invasion_of_ukraine,list_of_aircraft_losses_during_the_russo-ukrainian_war,link,2986
5593052,2022_russian_invasion_of_ukraine,kharkiv,link,2956
4833883,2022_russian_invasion_of_ukraine,r-360_neptune,link,2905
22690041,2022_russian_invasion_of_ukraine,siege_of_chernihiv,link,2888
14321558,2022_russian_invasion_of_ukraine,orange_revolution,link,2812
4300794,2022_russian_invasion_of_ukraine,non-government_reactions_to_the_2022_russian_invasion_of_ukraine,link,2745
30853421,2022_russian_invasion_of_ukraine,disinformation_in_the_2021–2022_russo-ukrainian_crisis,link,2720
27974528,2022_russian_invasion_of_ukraine,battle_of_the_siverskyi_donets,link,2665
25053721,2022_russian_invasion_of_ukraine,z_(military_symbol),link,2648
19059678,2022_russian_invasion_of_ukraine,attack_on_snake_island,link,2556
11792476,2022_russian_invasion_of_ukraine,russo-georgian_war,link,2494
10665521,2022_russian_invasion_of_ukraine,kyiv,link,2473
5997159,2022_russian_invasion_of_ukraine,address_concerning_the_events_in_ukraine,link,2430
28039363,2022_russian_invasion_of_ukraine,azov_regiment,link,2413
10412911,2022_russian_invasion_of_ukraine,bmp-3,link,2409
10491519,2022_russian_invasion_of_ukraine,"russian_warship,_go_fuck_yourself",link,2380
7495078,2022_russian_invasion_of_ukraine,denys_shmyhal,link,2359
21957638,2022_russian_invasion_of_ukraine,meduza,link,2354
9766326,2022_russian_invasion_of_ukraine,pope_francis,link,2343
2986256,2022_russian_invasion_of_ukraine,national_guard_of_ukraine,link,2314
30347147,2022_russian_invasion_of_ukraine,baykar_bayraktar_tb2,link,2276
27294718,2022_russian_invasion_of_ukraine,russian_occupation_of_zaporizhzhia_oblast,link,2272
5172787,2022_russian_invasion_of_ukraine,women_in_the_2022_russian_invasion_of_ukraine,link,2259
3844559,2022_russian_invasion_of_ukraine,legality_of_the_2022_russian_invasion_of_ukraine,link,2235
11730565,2022_russian_invasion_of_ukraine,olha_stefanishyna,link,2193
24118840,2022_russian_invasion_of_ukraine,euromaidan,link,2190
21082812,2022_russian_invasion_of_ukraine,battle_of_antonov_airport,link,2173
23336870,2022_russian_invasion_of_ukraine,invasion,link,2091
17460013,2022_russian_invasion_of_ukraine,battle_of_enerhodar,link,2022
24254925,2022_russian_invasion_of_ukraine,battle_of_lyman,link,2018
369584,2022_russian_invasion_of_ukraine,list_of_ship_losses_during_the_russo-ukrainian_war,link,2001
17223302,2022_russian_invasion_of_ukraine,council_of_europe,link,1942
16073716,2022_russian_invasion_of_ukraine,denis_pushilin,link,1917
26312790,2022_russian_invasion_of_ukraine,assassination_attempts_on_volodymyr_zelenskyy,link,1907
28472883,2022_russian_invasion_of_ukraine,millerovo_air_base_attack,link,1896
24599812,2022_russian_invasion_of_ukraine,derussification_in_ukraine,link,1877
3647562,2022_russian_invasion_of_ukraine,battle_of_sumy,link,1875
9406123,2022_russian_invasion_of_ukraine,snake_island_(ukraine),link,1837
23715844,2022_russian_invasion_of_ukraine,2022_boycott_of_russia_and_belarus,link,1826
9841858,2022_russian_invasion_of_ukraine,belarusian_involvement_in_the_2022_russian_invasion_of_ukraine,link,1807
27097459,2022_russian_invasion_of_ukraine,battle_of_popasna,link,1708
9089453,2022_russian_invasion_of_ukraine,battle_of_rubizhne,link,1706
16598026,2022_russian_invasion_of_ukraine,2022_in_ukraine,other,1696
20008505,2022_russian_invasion_of_ukraine,rs-28_sarmat,link,1673
17069176,2022_russian_invasion_of_ukraine,russian_emigration_following_the_2022_invasion_of_ukraine,link,1663
26557672,2022_russian_invasion_of_ukraine,74th_separate_guards_motor_rifle_brigade,link,1630
12381227,2022_russian_invasion_of_ukraine,russian_occupation_of_kharkiv_oblast,link,1611
8747038,2022_russian_invasion_of_ukraine,media_portrayal_of_the_ukrainian_crisis,link,1610
5216400,2022_russian_invasion_of_ukraine,tactical_nuclear_weapon,link,1604
8556657,2022_russian_invasion_of_ukraine,leonid_pasechnik,link,1595
13635184,2022_russian_invasion_of_ukraine,battle_of_kherson,link,1593
9223507,2022_russian_invasion_of_ukraine,viktor_yushchenko,link,1584
11093413,2022_russian_invasion_of_ukraine,kramatorsk_railway_station_attack,link,1558
1269819,2022_russian_invasion_of_ukraine,international_criminal_court,link,1514
3003243,2022_russian_invasion_of_ukraine,south_ossetia,link,1499
3958359,2022_russian_invasion_of_ukraine,bilohorivka_school_bombing,link,1475
9811921,2022_russian_invasion_of_ukraine,media_freedom_in_russia,link,1454
27453928,2022_russian_invasion_of_ukraine,2022_transnistria_attacks,link,1435
26521998,2022_russian_invasion_of_ukraine,1993_russian_constitutional_crisis,link,1373
18145981,2022_russian_invasion_of_ukraine,battle_of_izium_(2022),link,1369
20530160,2022_russian_invasion_of_ukraine,molotov_cocktail,link,1358
15582538,2022_russian_invasion_of_ukraine,an/tpq-36_firefinder_radar,other,1338
21167052,2022_russian_invasion_of_ukraine,yugoslav_wars,link,1333
19357671,2022_russian_invasion_of_ukraine,federation_council_(russia),link,1314
30450279,2022_russian_invasion_of_ukraine,ukrainian_frigate_hetman_sahaidachny,link,1284
31438396,2022_russian_invasion_of_ukraine,war_of_aggression,link,1251
2159805,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant,link,1222
30121032,2022_russian_invasion_of_ukraine,bombing_of_borodianka,link,1220
6556585,2022_russian_invasion_of_ukraine,2021_kyrgyzstan–tajikistan_clashes,link,1144
30669307,2022_russian_invasion_of_ukraine,novorossiya_(confederation),link,1137
27357505,2022_russian_invasion_of_ukraine,nlaw,link,1131
20576226,2022_russian_invasion_of_ukraine,luhansk_oblast,link,1131
2966248,2022_russian_invasion_of_ukraine,putinism,link,1123
23171792,2022_russian_invasion_of_ukraine,demilitarisation,link,1075
10579948,2022_russian_invasion_of_ukraine,rome_statute,link,1074
829263,2022_russian_invasion_of_ukraine,channel_one_russia,link,1058
27757585,2022_russian_invasion_of_ukraine,battle_of_kyiv_(2022),link,1053
4735406,2022_russian_invasion_of_ukraine,kraków,link,1047
29806087,2022_russian_invasion_of_ukraine,crimea,link,1045
2768985,2022_russian_invasion_of_ukraine,capture_of_chernobyl,link,1043
26480167,2022_russian_invasion_of_ukraine,2022_bombing_of_odessa,link,1036
18285002,2022_russian_invasion_of_ukraine,cobasna,other,1008
73958,2022_russian_invasion_of_ukraine,timeline_of_the_war_in_donbas_(2022),link,961
12565876,2022_russian_invasion_of_ukraine,2021–2022_global_energy_crisis,link,959
18275581,2022_russian_invasion_of_ukraine,mikhail_mishustin,link,954
2755507,2022_russian_invasion_of_ukraine,central_african_republic,link,948
25069813,2022_russian_invasion_of_ukraine,war_in_abkhazia_(1992–1993),link,946
6763580,2022_russian_invasion_of_ukraine,first_chechen_war,link,926
27648243,2022_russian_invasion_of_ukraine,ukraine_v._russian_federation_(2022),link,924
3557919,2022_russian_invasion_of_ukraine,donetsk_oblast,link,920
3288532,2022_russian_invasion_of_ukraine,millerovo_(air_base),link,908
23045002,2022_russian_invasion_of_ukraine,transnistria–ukraine_relations,other,906
7246523,2022_russian_invasion_of_ukraine,an/mpq-64_sentinel,other,887
9902663,2022_russian_invasion_of_ukraine,russian_information_war_against_ukraine,link,887
1972253,2022_russian_invasion_of_ukraine,battle_of_mykolaiv,link,875
15242310,2022_russian_invasion_of_ukraine,chuhuiv_air_base_attack,link,875
22249789,2022_russian_invasion_of_ukraine,2011–2013_russian_protests,link,873
11820808,2022_russian_invasion_of_ukraine,berdiansk_port_attack,link,873
24721149,2022_russian_invasion_of_ukraine,ramstein_air_base,link,869
7258333,2022_russian_invasion_of_ukraine,"otradny,_russia",link,850
6060130,2022_russian_invasion_of_ukraine,unlawful_combatant,link,847
22509927,2022_russian_invasion_of_ukraine,lviv,link,847
25860849,2022_russian_invasion_of_ukraine,russia_in_the_european_energy_sector,link,838
15565201,2022_russian_invasion_of_ukraine,thermobaric_weapon,link,820
1604042,2022_russian_invasion_of_ukraine,transnistria,link,816
27258794,2022_russian_invasion_of_ukraine,montreux_convention_regarding_the_regime_of_the_straits,link,812
20892328,2022_russian_invasion_of_ukraine,battle_of_avdiivka_(2022),link,805
19709232,2022_russian_invasion_of_ukraine,russia–ukraine_relations,link,802
2535024,2022_russian_invasion_of_ukraine,international_court_of_justice,link,797
1116813,2022_russian_invasion_of_ukraine,sukhoi_su-25,link,795
9523171,2022_russian_invasion_of_ukraine,russian_occupation_of_sumy_oblast,link,787
28570276,2022_russian_invasion_of_ukraine,vladimir_pashkov,other,786
20850678,2022_russian_invasion_of_ukraine,2022,other,785
20338599,2022_russian_invasion_of_ukraine,irredentism,link,782
9112273,2022_russian_invasion_of_ukraine,sergey_kozlov_(politician),link,770
13766001,2022_russian_invasion_of_ukraine,on_the_historical_unity_of_russians_and_ukrainians,link,762
3746293,2022_russian_invasion_of_ukraine,battle_of_melitopol,link,740
30125545,2022_russian_invasion_of_ukraine,anti-russian_sentiment,link,739
1235420,2022_russian_invasion_of_ukraine,viktor_yanukovych,link,734
23312215,2022_russian_invasion_of_ukraine,sukhoi_su-24,link,719
22596496,2022_russian_invasion_of_ukraine,an/tpq-53_quick_reaction_capability_radar,other,719
71883,2022_russian_invasion_of_ukraine,"2nd_battalion,_503rd_infantry_regiment",link,717
57887,2022_russian_invasion_of_ukraine,syrian_civil_war,link,713
3154459,2022_russian_invasion_of_ukraine,karl_nehammer,link,712
11432638,2022_russian_invasion_of_ukraine,fgm-148_javelin,link,706
22839242,2022_russian_invasion_of_ukraine,torture_of_russian_soldiers_in_mala_rohan,link,705
4270098,2022_russian_invasion_of_ukraine,serna-class_landing_craft,link,695
3072405,2022_russian_invasion_of_ukraine,mariupol_hospital_airstrike,link,688
17505269,2022_russian_invasion_of_ukraine,battle_of_vasylkiv,link,688
4996131,2022_russian_invasion_of_ukraine,oblast,link,685
31531687,2022_russian_invasion_of_ukraine,sievierodonetsk,link,682
14567680,2022_russian_invasion_of_ukraine,budapest_memorandum_on_security_assurances,link,681
12217113,2022_russian_invasion_of_ukraine,donetsk,link,678
30437785,2022_russian_invasion_of_ukraine,henry_kissinger,link,661
13946135,2022_russian_invasion_of_ukraine,maidan_nezalezhnosti,link,657
16962426,2022_russian_invasion_of_ukraine,anti-ship_missile,link,657
17527585,2022_russian_invasion_of_ukraine,crimes_against_humanity,link,654
20106828,2022_russian_invasion_of_ukraine,african_national_congress,link,650
2974711,2022_russian_invasion_of_ukraine,sukhoi_su-27,link,640
21997363,2022_russian_invasion_of_ukraine,geneva_conventions,link,623
20501061,2022_russian_invasion_of_ukraine,battle_of_hostomel,link,615
28817038,2022_russian_invasion_of_ukraine,oksana_markarova,link,609
4113049,2022_russian_invasion_of_ukraine,"2,3,7,8-tetrachlorodibenzodioxin",link,606
21350026,2022_russian_invasion_of_ukraine,battle_of_ivankiv,link,599
22549019,2022_russian_invasion_of_ukraine,black_sea_fleet,link,597
10450876,2022_russian_invasion_of_ukraine,chechen–russian_conflict,link,596
9819169,2022_russian_invasion_of_ukraine,luhansk,link,596
27657662,2022_russian_invasion_of_ukraine,eurovision_song_contest_2022,other,585
5221945,2022_russian_invasion_of_ukraine,russian_imperialism,link,581
10004327,2022_russian_invasion_of_ukraine,abkhazia,link,578
5273981,2022_russian_invasion_of_ukraine,2020_nagorno-karabakh_war,link,574
3218378,2022_russian_invasion_of_ukraine,western_world,link,571
23684405,2022_russian_invasion_of_ukraine,ukrainian_ship_yuri_olefirenko,link,564
25190687,2022_russian_invasion_of_ukraine,2022_donetsk_attack,link,564
14479506,2022_russian_invasion_of_ukraine,appeasement,link,564
26026032,2022_russian_invasion_of_ukraine,russian_kyiv_convoy,link,561
7467409,2022_russian_invasion_of_ukraine,desna_barracks_airstrike,link,558
16417108,2022_russian_invasion_of_ukraine,north_crimean_canal,link,557
28019732,2022_russian_invasion_of_ukraine,world_war_iii,other,554
118426,2022_russian_invasion_of_ukraine,joe_biden,link,542
2322491,2022_russian_invasion_of_ukraine,2014_pro-russian_unrest_in_ukraine,link,533
18611417,2022_russian_invasion_of_ukraine,2020_dungan–kazakh_ethnic_clashes,link,530
4589056,2022_russian_invasion_of_ukraine,jens_stoltenberg,link,526
465238,2022_russian_invasion_of_ukraine,rapeseed,link,515
423343,2022_russian_invasion_of_ukraine,airstrike,link,514
8610231,2022_russian_invasion_of_ukraine,melitopol,link,510
21481470,2022_russian_invasion_of_ukraine,2022_deliatyn_attack,link,505
11382336,2022_russian_invasion_of_ukraine,36th_combined_arms_army,link,503
21426698,2022_russian_invasion_of_ukraine,spetsnaz,link,499
3898279,2022_russian_invasion_of_ukraine,sergey_lavrov,link,491
9654083,2022_russian_invasion_of_ukraine,vasily_nebenzya,link,490
9867360,2022_russian_invasion_of_ukraine,fertility_tourism,link,482
8644882,2022_russian_invasion_of_ukraine,"klimovo,_bryansk_oblast",link,479
13741929,2022_russian_invasion_of_ukraine,luch_design_bureau,link,477
30290878,2022_russian_invasion_of_ukraine,kherson,link,477
27202440,2022_russian_invasion_of_ukraine,russian_patrol_boat_vasily_bykov,link,474
3361861,2022_russian_invasion_of_ukraine,list_of_countries_by_wheat_exports,link,473
20021575,2022_russian_invasion_of_ukraine,independent_international_commission_of_inquiry_on_ukraine,link,472
27691822,2022_russian_invasion_of_ukraine,international_sanctions_during_the_russo-ukrainian_war,link,472
5730037,2022_russian_invasion_of_ukraine,nikolai_patrushev,link,471
12907279,2022_russian_invasion_of_ukraine,dnipro_international_airport,link,471
26846117,2022_russian_invasion_of_ukraine,soviet_union,link,470
7071508,2022_russian_invasion_of_ukraine,universal_jurisdiction,link,461
15760463,2022_russian_invasion_of_ukraine,anatoly_bibilov,other,461
21278196,2022_russian_invasion_of_ukraine,diia,link,457
6539645,2022_russian_invasion_of_ukraine,battle_of_bucha,link,454
18098643,2022_russian_invasion_of_ukraine,soviet_empire,link,451
424501,2022_russian_invasion_of_ukraine,satellite_imagery,link,449
13040816,2022_russian_invasion_of_ukraine,29th_combined_arms_army,link,449
2765397,2022_russian_invasion_of_ukraine,battle_of_okhtyrka,link,448
6923555,2022_russian_invasion_of_ukraine,9k720_iskander,link,447
19981929,2022_russian_invasion_of_ukraine,2022_chornobaivka_attacks,link,445
29517640,2022_russian_invasion_of_ukraine,2004_ukrainian_presidential_election,link,442
23296942,2022_russian_invasion_of_ukraine,battle_of_konotop_(2022),link,439
3206977,2022_russian_invasion_of_ukraine,universal_jurisdiction_investigations_of_war_crimes_in_ukraine,link,437
6931516,2022_russian_invasion_of_ukraine,cluster_munition,link,432
3456720,2022_russian_invasion_of_ukraine,russian_fake_news_laws,link,431
30618759,2022_russian_invasion_of_ukraine,battle_of_voznesensk,other,429
24083472,2022_russian_invasion_of_ukraine,russia–nato_relations,link,412
25312250,2022_russian_invasion_of_ukraine,list_of_national_border_changes_(1914–present),link,401
11192197,2022_russian_invasion_of_ukraine,1st_guards_tank_army,link,397
19443729,2022_russian_invasion_of_ukraine,tedros_adhanom_ghebreyesus,link,394
22601726,2022_russian_invasion_of_ukraine,mariupol_art_school_bombing,link,394
10000468,2022_russian_invasion_of_ukraine,chernobyl_nuclear_power_plant,link,393
14061430,2022_russian_invasion_of_ukraine,antónio_guterres,link,392
18655700,2022_russian_invasion_of_ukraine,battle_of_volnovakha,link,391
25866732,2022_russian_invasion_of_ukraine,2022_northeastern_russia–ukraine_border_skirmishes,link,385
23754500,2022_russian_invasion_of_ukraine,kemerovo_oblast,link,384
21727553,2022_russian_invasion_of_ukraine,antony_blinken,link,382
11462447,2022_russian_invasion_of_ukraine,chernobyl,link,380
29234086,2022_russian_invasion_of_ukraine,2022_zhytomyr_attacks,link,376
31711408,2022_russian_invasion_of_ukraine,foreign_policy_of_the_united_states,link,375
21840182,2022_russian_invasion_of_ukraine,kristalina_georgieva,link,368
9639068,2022_russian_invasion_of_ukraine,colour_revolution,link,368
20858389,2022_russian_invasion_of_ukraine,tigray_war,link,367
20837630,2022_russian_invasion_of_ukraine,battle_of_lebedyn,link,359
18818873,2022_russian_invasion_of_ukraine,omar_al-bashir,other,358
30660515,2022_russian_invasion_of_ukraine,martial_law_in_ukraine,link,357
6812186,2022_russian_invasion_of_ukraine,member_states_of_nato,link,355
22355181,2022_russian_invasion_of_ukraine,odessa,link,355
14748819,2022_russian_invasion_of_ukraine,eastern_military_district,link,354
30393198,2022_russian_invasion_of_ukraine,population_transfer_in_the_soviet_union,link,352
13331001,2022_russian_invasion_of_ukraine,treaty_on_the_non-proliferation_of_nuclear_weapons,link,352
9638705,2022_russian_invasion_of_ukraine,human_capital_flight,link,352
29777169,2022_russian_invasion_of_ukraine,moldova,link,351
27975182,2022_russian_invasion_of_ukraine,russian_imperial_movement,other,348
23481198,2022_russian_invasion_of_ukraine,dissolution_of_the_soviet_union,link,346
28746074,2022_russian_invasion_of_ukraine,igor_konashenkov,link,345
889474,2022_russian_invasion_of_ukraine,2nd_guards_tank_army,link,341
20523935,2022_russian_invasion_of_ukraine,office_of_the_united_nations_high_commissioner_for_human_rights,link,337
18770461,2022_russian_invasion_of_ukraine,crime_of_aggression,other,327
2370641,2022_russian_invasion_of_ukraine,nuclear_triad,link,326
25796258,2022_russian_invasion_of_ukraine,nord_stream_2,link,325
2885375,2022_russian_invasion_of_ukraine,rt_en_español,link,324
31122549,2022_russian_invasion_of_ukraine,berkut_(special_police_force),link,321
13520898,2022_russian_invasion_of_ukraine,alexander_lukashenko,link,321
18992739,2022_russian_invasion_of_ukraine,russians,link,319
25292048,2022_russian_invasion_of_ukraine,swift,link,311
22628475,2022_russian_invasion_of_ukraine,little_green_men_(russo-ukrainian_war),link,310
4179604,2022_russian_invasion_of_ukraine,aviano_air_base,link,307
30269654,2022_russian_invasion_of_ukraine,missile,link,306
29636414,2022_russian_invasion_of_ukraine,finland,link,302
17620569,2022_russian_invasion_of_ukraine,collective_security_treaty_organization,link,299
29208181,2022_russian_invasion_of_ukraine,ghost_of_kyiv,link,297
20378680,2022_russian_invasion_of_ukraine,battle_of_trostianets,link,295
3752734,2022_russian_invasion_of_ukraine,ukraine_biolabs_conspiracy_theory,link,294
10023330,2022_russian_invasion_of_ukraine,battle_of_irpin,link,292
17917547,2022_russian_invasion_of_ukraine,yemeni_civil_war_(2014–present),link,291
17933150,2022_russian_invasion_of_ukraine,list_of_people_killed_during_the_revolution_of_dignity,link,291
11285974,2022_russian_invasion_of_ukraine,battle_of_mariupol_(2014),link,289
154883,2022_russian_invasion_of_ukraine,scuttling,link,288
23414189,2022_russian_invasion_of_ukraine,charter_of_the_united_nations,link,287
28672916,2022_russian_invasion_of_ukraine,battle_of_slavutych,link,287
2373680,2022_russian_invasion_of_ukraine,malaysia_airlines_flight_17,link,282
27656087,2022_russian_invasion_of_ukraine,nuclear_weapons_and_ukraine,link,281
17015169,2022_russian_invasion_of_ukraine,battle_of_voznesensk_(2022),link,273
1433274,2022_russian_invasion_of_ukraine,all-russian_nation,link,273
14478690,2022_russian_invasion_of_ukraine,afghanistan_conflict_(1978–present),link,272
7539408,2022_russian_invasion_of_ukraine,kerch_strait_incident,link,272
8607798,2022_russian_invasion_of_ukraine,presidency_of_the_united_nations_security_council,link,271
15872238,2022_russian_invasion_of_ukraine,karim_ahmad_khan,link,270
6083436,2022_russian_invasion_of_ukraine,dmytro_kuleba,link,269
12260811,2022_russian_invasion_of_ukraine,2014_odessa_clashes,link,268
23080294,2022_russian_invasion_of_ukraine,vladimir_solovyov_(tv_personality),link,267
10556102,2022_russian_invasion_of_ukraine,roskomnadzor,link,267
719955,2022_russian_invasion_of_ukraine,fidesz,link,265
15307851,2022_russian_invasion_of_ukraine,izium,link,257
28029718,2022_russian_invasion_of_ukraine,united_nations_general_assembly,link,256
573738,2022_russian_invasion_of_ukraine,right_sector,link,255
7367610,2022_russian_invasion_of_ukraine,battle_of_avdiivka_(2017),link,254
13894250,2022_russian_invasion_of_ukraine,41st_combined_arms_army,link,252
1903745,2022_russian_invasion_of_ukraine,january_2015_mariupol_rocket_attack,link,252
4443527,2022_russian_invasion_of_ukraine,58th_combined_arms_army,link,251
9437570,2022_russian_invasion_of_ukraine,ukrainian_hryvnia,link,250
5190836,2022_russian_invasion_of_ukraine,rashism,link,247
1255971,2022_russian_invasion_of_ukraine,battle_of_brovary,link,244
29255777,2022_russian_invasion_of_ukraine,pripyat,link,244
14101749,2022_russian_invasion_of_ukraine,2022_vinnytsia_attacks,link,240
20934958,2022_russian_invasion_of_ukraine,banderites,other,240
30517054,2022_russian_invasion_of_ukraine,eritrea,link,238
74171,2022_russian_invasion_of_ukraine,yavoriv_military_base_attack,link,238
13064063,2022_russian_invasion_of_ukraine,third_geneva_convention,link,238
22723450,2022_russian_invasion_of_ukraine,toss_bombing,link,238
