,prev,curr,type,n
2750288,antonov_an-225_mriya,2022_russian_invasion_of_ukraine,link,1110.0
2747190,ukrainian_air_force,2022_russian_invasion_of_ukraine,link,1038.0
2747726,time_person_of_the_year,2022_russian_invasion_of_ukraine,link,995.0
2747532,on_conducting_a_special_military_operation,2022_russian_invasion_of_ukraine,link,975.0
2749688,valerii_zaluzhnyi,2022_russian_invasion_of_ukraine,link,966.0
2748864,post-soviet_conflicts,2022_russian_invasion_of_ukraine,link,955.0
2750900,rishi_sunak,2022_russian_invasion_of_ukraine,link,953.0
2749652,southern_ukraine_campaign,2022_russian_invasion_of_ukraine,link,929.0
2748348,list_of_equipment_of_the_armed_forces_of_ukraine,2022_russian_invasion_of_ukraine,link,899.0
2747744,liberation_of_kherson,2022_russian_invasion_of_ukraine,link,893.0
2750004,2022_ukrainian_refugee_crisis,2022_russian_invasion_of_ukraine,link,850.0
2746874,donetsk_people's_republic,2022_russian_invasion_of_ukraine,link,843.0
2750366,uefa,2022_russian_invasion_of_ukraine,link,812.0
2751174,russian_people's_militias_in_ukraine,2022_russian_invasion_of_ukraine,link,811.0
2747934,ramzan_kadyrov,2022_russian_invasion_of_ukraine,link,810.0
2746766,russia–ukraine_relations,2022_russian_invasion_of_ukraine,link,793.0
2748418,kherson,2022_russian_invasion_of_ukraine,link,781.0
2750784,capture_of_chernobyl,2022_russian_invasion_of_ukraine,link,779.0
2749448,eurovision_song_contest_2023,2022_russian_invasion_of_ukraine,link,765.0
2748188,wladimir_klitschko,2022_russian_invasion_of_ukraine,link,756.0
2749548,emmanuel_macron,2022_russian_invasion_of_ukraine,link,742.0
2750396,list_of_wars:_2003–present,2022_russian_invasion_of_ukraine,link,721.0
2749178,mariupol,2022_russian_invasion_of_ukraine,link,719.0
2748960,t-72,2022_russian_invasion_of_ukraine,link,706.0
2747158,battle_of_kharkiv_(2022),2022_russian_invasion_of_ukraine,link,690.0
2750684,uefa_euro_2028,2022_russian_invasion_of_ukraine,link,684.0
2749596,z_(military_symbol),2022_russian_invasion_of_ukraine,link,679.0
2747120,2022_missile_explosion_in_poland,2022_russian_invasion_of_ukraine,link,661.0
2747856,2020s,2022_russian_invasion_of_ukraine,link,658.0
2748474,russian-occupied_territories,2022_russian_invasion_of_ukraine,link,654.0
2748788,azov_regiment,2022_russian_invasion_of_ukraine,link,644.0
2748958,list_of_russian_generals_killed_during_the_2022_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,635.0
2749966,pelé,2022_russian_invasion_of_ukraine,link,626.0
2750022,battle_of_hostomel,2022_russian_invasion_of_ukraine,link,624.0
2747222,list_of_conflicts_in_europe,2022_russian_invasion_of_ukraine,link,623.0
2746966,2022_russian_mobilization,2022_russian_invasion_of_ukraine,link,606.0
2750682,m777_howitzer,2022_russian_invasion_of_ukraine,link,591.0
2748534,nato,2022_russian_invasion_of_ukraine,link,586.0
2747398,russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,572.0
2746932,war_crimes_in_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,566.0
2747216,t-80,2022_russian_invasion_of_ukraine,link,565.0
2750754,sergey_surovikin,2022_russian_invasion_of_ukraine,link,563.0
2747410,bucha_massacre,2022_russian_invasion_of_ukraine,link,562.0
2748124,2022_russian_strikes_against_ukrainian_infrastructure,2022_russian_invasion_of_ukraine,link,548.0
2748670,february_24,2022_russian_invasion_of_ukraine,link,546.0
2748800,ak-12,2022_russian_invasion_of_ukraine,link,542.0
2747798,m270_multiple_launch_rocket_system,2022_russian_invasion_of_ukraine,link,514.0
2749842,economic_impact_of_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,511.0
2750890,boryspil_international_airport,2022_russian_invasion_of_ukraine,link,505.0
2746518,russo-georgian_war,2022_russian_invasion_of_ukraine,link,503.0
2747838,bmp-3,2022_russian_invasion_of_ukraine,link,496.0
2750048,international_sanctions_during_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,486.0
2747762,s.t.a.l.k.e.r._2:_heart_of_chornobyl,2022_russian_invasion_of_ukraine,link,477.0
2746754,sinking_of_the_moskva,2022_russian_invasion_of_ukraine,link,468.0
2750528,minsk_agreements,2022_russian_invasion_of_ukraine,link,468.0
2749186,russia_national_football_team,2022_russian_invasion_of_ukraine,link,467.0
2747326,list_of_wars_between_russia_and_ukraine,2022_russian_invasion_of_ukraine,link,465.0
2747466,chernobyl_nuclear_power_plant,2022_russian_invasion_of_ukraine,link,462.0
2750018,2023_formula_one_world_championship,2022_russian_invasion_of_ukraine,link,457.0
2746624,kreminna,2022_russian_invasion_of_ukraine,link,455.0
2750828,kharkiv,2022_russian_invasion_of_ukraine,link,446.0
2746928,finland–nato_relations,2022_russian_invasion_of_ukraine,link,439.0
2750202,mila_kunis,2022_russian_invasion_of_ukraine,link,438.0
2747282,russian_navy,2022_russian_invasion_of_ukraine,link,431.0
2749308,international_legion_of_territorial_defence_of_ukraine,2022_russian_invasion_of_ukraine,link,429.0
2748968,2022_western_russia_attacks,2022_russian_invasion_of_ukraine,link,420.0
2750810,wikipedia_and_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,416.0
2747572,t-54/t-55,2022_russian_invasion_of_ukraine,link,413.0
2747310,russian_airborne_forces,2022_russian_invasion_of_ukraine,link,413.0
2749568,slava_ukraini,2022_russian_invasion_of_ukraine,link,410.0
2750064,luhansk_people's_republic,2022_russian_invasion_of_ukraine,link,407.0
2748218,t-64,2022_russian_invasion_of_ukraine,link,407.0
2749952,next_ukrainian_presidential_election,2022_russian_invasion_of_ukraine,link,406.0
2750964,2022_russia–ukraine_peace_negotiations,2022_russian_invasion_of_ukraine,link,405.0
2751448,united_states,2022_russian_invasion_of_ukraine,link,402.0
2749662,2026_fifa_world_cup_qualification,2022_russian_invasion_of_ukraine,link,402.0
2750916,battle_of_kherson,2022_russian_invasion_of_ukraine,link,399.0
2746726,final_fantasy_xvi,2022_russian_invasion_of_ukraine,link,398.0
2750480,2021–2022_global_energy_crisis,2022_russian_invasion_of_ukraine,link,395.0
2748256,timeline_of_the_2022_russian_invasion_of_ukraine:_phase_1,2022_russian_invasion_of_ukraine,link,394.0
2750472,btr-4,2022_russian_invasion_of_ukraine,link,392.0
2750034,russia–united_states_relations,2022_russian_invasion_of_ukraine,link,390.0
2749508,russian_occupation_of_kherson_oblast,2022_russian_invasion_of_ukraine,link,389.0
2751178,list_of_equipment_of_the_russian_ground_forces,2022_russian_invasion_of_ukraine,link,377.0
2746474,sergei_shoigu,2022_russian_invasion_of_ukraine,link,369.0
2750436,sukhoi_su-35,2022_russian_invasion_of_ukraine,link,368.0
2751008,maxim_gun,2022_russian_invasion_of_ukraine,link,365.0
2746978,molotov_cocktail,2022_russian_invasion_of_ukraine,link,363.0
2748206,battle_of_soledar,2022_russian_invasion_of_ukraine,link,363.0
2750600,2022_anti-war_protests_in_russia,2022_russian_invasion_of_ukraine,link,362.0
2750794,melitopol,2022_russian_invasion_of_ukraine,link,361.0
2747012,nick_fuentes,2022_russian_invasion_of_ukraine,link,359.0
2747224,maria_butina,2022_russian_invasion_of_ukraine,link,359.0
2749868,junior_eurovision_song_contest_2022,2022_russian_invasion_of_ukraine,link,357.0
2749512,ryan_reynolds,2022_russian_invasion_of_ukraine,link,355.0
2751094,ak-74,2022_russian_invasion_of_ukraine,link,354.0
2748728,sukhoi_su-25,2022_russian_invasion_of_ukraine,link,353.0
2750430,budapest_memorandum,2022_russian_invasion_of_ukraine,link,352.0
2749246,kadyrovites,2022_russian_invasion_of_ukraine,link,346.0
2749390,russian-occupied_territories_of_ukraine,2022_russian_invasion_of_ukraine,link,338.0
2747684,russian_occupation_of_zaporizhzhia_oblast,2022_russian_invasion_of_ukraine,link,334.0
2747264,russian_emigration_following_the_2022_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,330.0
2747448,belarusian_involvement_in_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,330.0
2749892,tupolev_tu-22m,2022_russian_invasion_of_ukraine,link,328.0
2746498,second_battle_of_lyman,2022_russian_invasion_of_ukraine,link,327.0
2748282,russian_occupation_of_kharkiv_oblast,2022_russian_invasion_of_ukraine,link,326.0
2751368,humvee,2022_russian_invasion_of_ukraine,link,322.0
2749798,list_of_wars_and_anthropogenic_disasters_by_death_toll,2022_russian_invasion_of_ukraine,link,316.0
2748070,enlargement_of_nato,2022_russian_invasion_of_ukraine,link,315.0
2750302,9k720_iskander,2022_russian_invasion_of_ukraine,link,314.0
2748346,2022_snake_island_campaign,2022_russian_invasion_of_ukraine,link,314.0
2749860,ak-47,2022_russian_invasion_of_ukraine,link,312.0
2747238,russian_cruiser_moskva,2022_russian_invasion_of_ukraine,link,312.0
2750734,alpha_group,2022_russian_invasion_of_ukraine,link,310.0
2749482,2022_russian_businessmen_mystery_deaths,2022_russian_invasion_of_ukraine,link,308.0
2746976,t-62,2022_russian_invasion_of_ukraine,link,304.0
2751312,battle_of_avdiivka_(2022),2022_russian_invasion_of_ukraine,link,301.0
2751410,s-300_missile_system,2022_russian_invasion_of_ukraine,link,296.0
2747490,list_of_invasions,2022_russian_invasion_of_ukraine,link,296.0
2749202,aeroflot,2022_russian_invasion_of_ukraine,link,295.0
2749920,agm-88_harm,2022_russian_invasion_of_ukraine,link,295.0
2751378,battle_of_vasylkiv,2022_russian_invasion_of_ukraine,link,294.0
2749492,man-portable_air-defense_system,2022_russian_invasion_of_ukraine,link,291.0
2750388,economy_of_russia,2022_russian_invasion_of_ukraine,link,291.0
2746648,fn_f2000,2022_russian_invasion_of_ukraine,link,291.0
2748332,panzerhaubitze_2000,2022_russian_invasion_of_ukraine,link,290.0
2749008,ukrainian_resistance_during_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,290.0
2748140,nuclear_threats_during_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,286.0
2750780,uefa_euro_2024,2022_russian_invasion_of_ukraine,link,285.0
2749288,t-84,2022_russian_invasion_of_ukraine,link,280.0
2748572,economy_of_ukraine,2022_russian_invasion_of_ukraine,link,279.0
2749890,2023_world_junior_ice_hockey_championships,2022_russian_invasion_of_ukraine,link,271.0
2749056,wikipedia,2022_russian_invasion_of_ukraine,other,270.0
2746836,russian_kyiv_convoy,2022_russian_invasion_of_ukraine,link,268.0
2748284,kh-55,2022_russian_invasion_of_ukraine,link,268.0
2750336,territorial_control_during_the_russo-ukrainian_war,2022_russian_invasion_of_ukraine,link,266.0
2748658,battle_of_siversk,2022_russian_invasion_of_ukraine,link,266.0
2749554,m113_armored_personnel_carrier,2022_russian_invasion_of_ukraine,link,264.0
2748466,sukhoi_su-57,2022_russian_invasion_of_ukraine,link,263.0
2748426,baykar_bayraktar_tb2,2022_russian_invasion_of_ukraine,link,262.0
2746770,white-blue-white_flag,2022_russian_invasion_of_ukraine,link,260.0
2747054,bundeswehr,2022_russian_invasion_of_ukraine,link,258.0
2749802,donbas,2022_russian_invasion_of_ukraine,link,257.0
2748986,fb_msbs_grot,2022_russian_invasion_of_ukraine,link,256.0
2750352,list_of_wars_involving_russia,2022_russian_invasion_of_ukraine,link,254.0
2748118,northeastern_ukraine_campaign,2022_russian_invasion_of_ukraine,link,253.0
2749480,special_operations_forces_(russia),2022_russian_invasion_of_ukraine,link,252.0
2749682,sweden–nato_relations,2022_russian_invasion_of_ukraine,link,251.0
2747484,battle_of_sievierodonetsk_(2022),2022_russian_invasion_of_ukraine,link,248.0
2748780,igor_girkin,2022_russian_invasion_of_ukraine,link,247.0
2750370,uefa_euro_2028_bids,2022_russian_invasion_of_ukraine,link,246.0
2747092,japan_self-defense_forces,2022_russian_invasion_of_ukraine,link,245.0
2750008,2022_annexation_referendums_in_russian-occupied_ukraine,2022_russian_invasion_of_ukraine,link,245.0
2746540,olaf_scholz,2022_russian_invasion_of_ukraine,link,243.0
2749190,2022_in_ukraine,2022_russian_invasion_of_ukraine,link,243.0
2748900,m4_carbine,2022_russian_invasion_of_ukraine,link,242.0
2748944,olga_kurylenko,2022_russian_invasion_of_ukraine,link,238.0
2746704,national_guard_of_ukraine,2022_russian_invasion_of_ukraine,link,238.0
2750134,irina_shayk,2022_russian_invasion_of_ukraine,link,237.0
2749826,belarus,2022_russian_invasion_of_ukraine,link,236.0
2748432,russian_occupation_of_crimea,2022_russian_invasion_of_ukraine,link,235.0
2750932,kherson_oblast,2022_russian_invasion_of_ukraine,link,232.0
2751080,ukraine–nato_relations,2022_russian_invasion_of_ukraine,link,232.0
2748570,spetsnaz_gru,2022_russian_invasion_of_ukraine,link,231.0
2749320,kamov_ka-50,2022_russian_invasion_of_ukraine,link,230.0
2749818,castration,2022_russian_invasion_of_ukraine,link,230.0
2747408,black_sea_fleet,2022_russian_invasion_of_ukraine,link,229.0
2747136,kh-47m2_kinzhal,2022_russian_invasion_of_ukraine,link,228.0
2751032,international_space_station,2022_russian_invasion_of_ukraine,link,226.0
2750852,dmitry_utkin,2022_russian_invasion_of_ukraine,link,226.0
2750958,lidl,2022_russian_invasion_of_ukraine,link,225.0
2749136,caesar_self-propelled_howitzer,2022_russian_invasion_of_ukraine,link,224.0
2748772,battle_of_bucha,2022_russian_invasion_of_ukraine,link,224.0
2748908,special_operations_forces_(ukraine),2022_russian_invasion_of_ukraine,link,224.0
2750526,angela_merkel,2022_russian_invasion_of_ukraine,link,223.0
2750036,eurovision_song_contest_2022,2022_russian_invasion_of_ukraine,link,223.0
2748154,fifa_22,2022_russian_invasion_of_ukraine,link,223.0
2750514,odesa,2022_russian_invasion_of_ukraine,link,221.0
2751144,siege_of_marinka,2022_russian_invasion_of_ukraine,link,221.0
2746466,uefa_euro_2032,2022_russian_invasion_of_ukraine,link,221.0
2750848,covid-19_recession,2022_russian_invasion_of_ukraine,link,221.0
2748880,nlaw,2022_russian_invasion_of_ukraine,link,221.0
2748630,institute_for_the_study_of_war,2022_russian_invasion_of_ukraine,link,220.0
2749226,aerovironment_switchblade,2022_russian_invasion_of_ukraine,link,220.0
2747672,nikita_mazepin,2022_russian_invasion_of_ukraine,link,219.0
2750960,russian_irredentism,2022_russian_invasion_of_ukraine,link,217.0
2749416,assassination_attempts_on_volodymyr_zelenskyy,2022_russian_invasion_of_ukraine,link,217.0
2751474,territorial_defense_forces_(ukraine),2022_russian_invasion_of_ukraine,link,216.0
2750450,history_of_ukraine,2022_russian_invasion_of_ukraine,link,213.0
2748364,airstrike,2022_russian_invasion_of_ukraine,link,209.0
2749560,ukraine_(disambiguation),2022_russian_invasion_of_ukraine,link,209.0
2747456,trench_warfare,2022_russian_invasion_of_ukraine,link,208.0
2749262,fn_fal,2022_russian_invasion_of_ukraine,link,208.0
2751372,petro_poroshenko,2022_russian_invasion_of_ukraine,link,207.0
2750806,3m-54_kalibr,2022_russian_invasion_of_ukraine,link,206.0
2748904,russian_oligarchs,2022_russian_invasion_of_ukraine,link,206.0
2747710,m109_howitzer,2022_russian_invasion_of_ukraine,link,206.0
2749498,attrition_warfare,2022_russian_invasion_of_ukraine,link,204.0
2749728,accuracy_international_awm,2022_russian_invasion_of_ukraine,link,203.0
2749806,frozen_conflict,2022_russian_invasion_of_ukraine,link,201.0
2750804,2023_fifa_women's_world_cup,2022_russian_invasion_of_ukraine,link,201.0
2748354,modern_history_of_ukraine,2022_russian_invasion_of_ukraine,link,199.0
2748384,c-4_(explosive),2022_russian_invasion_of_ukraine,link,199.0
2749326,whisky_war,2022_russian_invasion_of_ukraine,link,198.0
2750492,joint_direct_attack_munition,2022_russian_invasion_of_ukraine,link,198.0
2749274,donetsk_oblast,2022_russian_invasion_of_ukraine,link,198.0
2749540,russian_invasion,2022_russian_invasion_of_ukraine,link,197.0
2749150,vitali_klitschko,2022_russian_invasion_of_ukraine,link,197.0
2750976,tupolev_tu-95,2022_russian_invasion_of_ukraine,link,196.0
2747348,zaporizhzhia_oblast,2022_russian_invasion_of_ukraine,link,196.0
2747268,bitcoin,2022_russian_invasion_of_ukraine,link,196.0
2747494,hesa_shahed_136,2022_russian_invasion_of_ukraine,link,195.0
2749634,crimean_bridge_explosion,2022_russian_invasion_of_ukraine,link,195.0
2748330,scorched_earth,2022_russian_invasion_of_ukraine,link,194.0
2747236,battle_of_pisky_(2022),2022_russian_invasion_of_ukraine,link,193.0
2748208,demographics_of_ukraine,2022_russian_invasion_of_ukraine,link,193.0
2749324,carl_gustaf_8.4_cm_recoilless_rifle,2022_russian_invasion_of_ukraine,link,189.0
2751104,mcdonald's_in_russia,2022_russian_invasion_of_ukraine,link,188.0
2749886,giorgia_meloni,2022_russian_invasion_of_ukraine,link,187.0
2747912,tos-1,2022_russian_invasion_of_ukraine,link,187.0
2746608,m16_rifle,2022_russian_invasion_of_ukraine,link,187.0
2750598,alexander_lukashenko,2022_russian_invasion_of_ukraine,link,186.0
2750094,list_of_foreign_aid_to_ukraine_during_the_russo-ukrainian_war,2022_russian_invasion_of_ukraine,link,186.0
2746886,bmp-1,2022_russian_invasion_of_ukraine,link,185.0
2750368,pm_m1910,2022_russian_invasion_of_ukraine,link,183.0
2748906,heckler_&_koch_g3,2022_russian_invasion_of_ukraine,link,181.0
2747338,shahed_131,2022_russian_invasion_of_ukraine,link,180.0
2747210,rashism,2022_russian_invasion_of_ukraine,link,180.0
2747608,2022–23_ukrainian_premier_league,2022_russian_invasion_of_ukraine,link,180.0
2747234,1948_united_states_gubernatorial_elections,2022_russian_invasion_of_ukraine,other,179.0
2747810,svd_(rifle),2022_russian_invasion_of_ukraine,link,179.0
2747980,bids_for_the_2036_summer_olympics,2022_russian_invasion_of_ukraine,link,178.0
2750914,elon_musk,2022_russian_invasion_of_ukraine,link,178.0
2749102,outline_of_the_russo-ukrainian_war,2022_russian_invasion_of_ukraine,link,177.0
2746984,tupolev_tu-141,2022_russian_invasion_of_ukraine,other,177.0
2749950,btr-80,2022_russian_invasion_of_ukraine,link,177.0
2749312,bmpt_terminator,2022_russian_invasion_of_ukraine,link,174.0
2746552,rpg-7,2022_russian_invasion_of_ukraine,link,174.0
2749068,fc_zenit_saint_petersburg,2022_russian_invasion_of_ukraine,link,174.0
2749760,m14_rifle,2022_russian_invasion_of_ukraine,link,172.0
2747760,at4,2022_russian_invasion_of_ukraine,link,171.0
2746996,protests_against_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,170.0
2751260,cougar_(mrap),2022_russian_invasion_of_ukraine,link,170.0
2748022,matador,2022_russian_invasion_of_ukraine,link,169.0
2750222,government_and_intergovernmental_reactions_to_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,169.0
2748136,m982_excalibur,2022_russian_invasion_of_ukraine,link,169.0
2751156,accession_of_ukraine_to_the_european_union,2022_russian_invasion_of_ukraine,link,168.0
2749494,liz_truss,2022_russian_invasion_of_ukraine,link,167.0
2748980,2019–present_sri_lankan_economic_crisis,2022_russian_invasion_of_ukraine,link,167.0
2746740,russia–nato_relations,2022_russian_invasion_of_ukraine,link,167.0
2751322,battle_of_mykolaiv,2022_russian_invasion_of_ukraine,link,166.0
2746792,revolution_of_dignity,2022_russian_invasion_of_ukraine,link,164.0
2748804,battle_of_melitopol,2022_russian_invasion_of_ukraine,link,164.0
2751040,rasputitsa,2022_russian_invasion_of_ukraine,link,164.0
2751456,beretta_m9,2022_russian_invasion_of_ukraine,link,163.0
2748816,sergey_lavrov,2022_russian_invasion_of_ukraine,link,163.0
2749430,battle_of_pavlivka,2022_russian_invasion_of_ukraine,link,162.0
2746500,viktor_bout–brittney_griner_prisoner_exchange,2022_russian_invasion_of_ukraine,link,162.0
2749412,modern_warfare,2022_russian_invasion_of_ukraine,link,162.0
2750850,2s7_pion,2022_russian_invasion_of_ukraine,link,161.0
2749238,ummc_ekaterinburg,2022_russian_invasion_of_ukraine,link,161.0
2748362,oleksandr_usyk,2022_russian_invasion_of_ukraine,link,160.0
2747620,ukrainian_air_assault_forces,2022_russian_invasion_of_ukraine,link,160.0
2748082,dmitry_glukhovsky,2022_russian_invasion_of_ukraine,link,159.0
2750938,mikoyan_mig-29,2022_russian_invasion_of_ukraine,link,158.0
2747986,ci_financial,2022_russian_invasion_of_ukraine,other,158.0
2750712,ukrainians_in_russia,2022_russian_invasion_of_ukraine,link,158.0
2747498,murder_of_yevgeny_nuzhin,2022_russian_invasion_of_ukraine,link,156.0
2748902,luhansk,2022_russian_invasion_of_ukraine,link,156.0
2751240,vickers_machine_gun,2022_russian_invasion_of_ukraine,link,156.0
2748184,russian_aerospace_forces,2022_russian_invasion_of_ukraine,link,154.0
2749392,pk_machine_gun,2022_russian_invasion_of_ukraine,link,154.0
2750342,guatemala,2022_russian_invasion_of_ukraine,link,154.0
2746668,russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,154.0
2747106,disney_channel,2022_russian_invasion_of_ukraine,link,154.0
2748554,united_nations_general_assembly_resolution_es-11/1,2022_russian_invasion_of_ukraine,link,153.0
2746730,longest_recorded_sniper_kills,2022_russian_invasion_of_ukraine,link,153.0
2750730,pripyat,2022_russian_invasion_of_ukraine,link,153.0
2749730,marjorie_taylor_greene,2022_russian_invasion_of_ukraine,link,151.0
2747888,akm,2022_russian_invasion_of_ukraine,link,151.0
2749606,nuclear_warfare,2022_russian_invasion_of_ukraine,link,150.0
2749302,post–world_war_ii_air-to-air_combat_losses,2022_russian_invasion_of_ukraine,link,150.0
2748498,dnipro,2022_russian_invasion_of_ukraine,link,150.0
2747486,chernobyl,2022_russian_invasion_of_ukraine,link,150.0
2750390,tupolev_tu-160,2022_russian_invasion_of_ukraine,link,150.0
2749736,donbass_arena,2022_russian_invasion_of_ukraine,link,149.0
2747844,"russian_warship,_go_fuck_yourself",2022_russian_invasion_of_ukraine,link,149.0
2747270,ukraine_national_football_team,2022_russian_invasion_of_ukraine,link,149.0
2748464,freedom_of_russia_legion,2022_russian_invasion_of_ukraine,link,149.0
2749332,battle_of_sumy,2022_russian_invasion_of_ukraine,link,148.0
2747758,vkusno_i_tochka,2022_russian_invasion_of_ukraine,link,148.0
2751318,nicolás_maduro,2022_russian_invasion_of_ukraine,link,148.0
2747678,mozart_group,2022_russian_invasion_of_ukraine,link,148.0
2746990,ukraine–united_states_relations,2022_russian_invasion_of_ukraine,link,147.0
2749902,2022_formula_one_world_championship,2022_russian_invasion_of_ukraine,link,146.0
2748028,south_park_(season_25),2022_russian_invasion_of_ukraine,link,145.0
2746732,patriarch_kirill_of_moscow,2022_russian_invasion_of_ukraine,link,145.0
2747172,2022_stock_market_decline,2022_russian_invasion_of_ukraine,link,144.0
2750516,steyr_aug,2022_russian_invasion_of_ukraine,link,144.0
2749046,list_of_territorial_disputes,2022_russian_invasion_of_ukraine,link,144.0
2747214,tactical_nuclear_weapon,2022_russian_invasion_of_ukraine,link,143.0
2751116,kryvyi_rih,2022_russian_invasion_of_ukraine,link,143.0
2747414,siege_of_chernihiv,2022_russian_invasion_of_ukraine,link,143.0
2747534,morbius_(film),2022_russian_invasion_of_ukraine,link,142.0
2748756,battle_of_makariv,2022_russian_invasion_of_ukraine,link,140.0
2750290,sergey_karjakin,2022_russian_invasion_of_ukraine,link,140.0
2748006,s-400_missile_system,2022_russian_invasion_of_ukraine,link,139.0
2749496,lyudmila_putina,2022_russian_invasion_of_ukraine,link,139.0
2749284,aerial_warfare_in_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,139.0
2747324,andriy_shevchenko,2022_russian_invasion_of_ukraine,link,138.0
2746794,list_of_equipment_of_the_polish_land_forces,2022_russian_invasion_of_ukraine,link,138.0
2749786,2022_food_crises,2022_russian_invasion_of_ukraine,link,138.0
2746674,dnieper,2022_russian_invasion_of_ukraine,link,137.0
2751332,dshk,2022_russian_invasion_of_ukraine,link,137.0
