,prev,curr,type,n
7361734,2022_russian_invasion_of_ukraine,mariupol,link,3027
27833421,2022_russian_invasion_of_ukraine,z_(military_symbol),link,2939
21293194,2022_russian_invasion_of_ukraine,armed_forces_of_ukraine,link,2924
12097605,2022_russian_invasion_of_ukraine,on_conducting_a_special_military_operation,link,2906
27242240,2022_russian_invasion_of_ukraine,2022_kherson_counteroffensive,link,2729
7511612,2022_russian_invasion_of_ukraine,2022_in_ukraine,link,2656
28659287,2022_russian_invasion_of_ukraine,russian_cruiser_moskva,link,2533
20492757,2022_russian_invasion_of_ukraine,internally_displaced_person,link,2461
10336605,2022_russian_invasion_of_ukraine,eastern_ukraine_campaign,link,2419
22558889,2022_russian_invasion_of_ukraine,post-soviet_conflicts,link,2347
2790160,2022_russian_invasion_of_ukraine,fog_of_war,link,2269
12443669,2022_russian_invasion_of_ukraine,battle_of_vuhledar,link,2258
14758769,2022_russian_invasion_of_ukraine,russian_armed_forces,link,2254
4178640,2022_russian_invasion_of_ukraine,disinformation_in_the_2022_russian_invasion_of_ukraine,link,2241
12226305,2022_russian_invasion_of_ukraine,martial_law,link,2203
20175135,2022_russian_invasion_of_ukraine,protests_against_the_2022_russian_invasion_of_ukraine,link,2166
11155349,2022_russian_invasion_of_ukraine,mobilization_in_ukraine,link,2148
30229568,2022_russian_invasion_of_ukraine,international_sanctions_during_the_2022_russian_invasion_of_ukraine,link,2101
16587189,2022_russian_invasion_of_ukraine,list_of_wars_between_russia_and_ukraine,link,2076
156169,2022_russian_invasion_of_ukraine,attacks_on_civilians_in_the_2022_russian_invasion_of_ukraine,link,2070
26970795,2022_russian_invasion_of_ukraine,battle_of_brovary,link,2042
6391402,2022_russian_invasion_of_ukraine,nuclear_threats_during_the_2022_russian_invasion_of_ukraine,link,2016
18623641,2022_russian_invasion_of_ukraine,2022_in_russia,link,1812
11396411,2022_russian_invasion_of_ukraine,southern_ukraine_campaign,link,1802
29055528,2022_russian_invasion_of_ukraine,world_war_ii,link,1786
25860437,2022_russian_invasion_of_ukraine,ukrainian_resistance_during_the_2022_russian_invasion_of_ukraine,link,1762
6223358,2022_russian_invasion_of_ukraine,list_of_aircraft_losses_during_the_russo-ukrainian_war,link,1747
23215133,2022_russian_invasion_of_ukraine,2022–2023_russian_strikes_against_ukrainian_infrastructure,link,1745
1230172,2022_russian_invasion_of_ukraine,anti-russian_sentiment,link,1733
5203691,2022_russian_invasion_of_ukraine,battle_of_soledar,link,1725
23178635,2022_russian_invasion_of_ukraine,northeastern_ukraine_campaign,link,1707
6599215,2022_russian_invasion_of_ukraine,list_of_military_aid_to_ukraine_during_the_russo-ukrainian_war,link,1647
6466061,2022_russian_invasion_of_ukraine,war_in_donbas_(2014–2022),link,1622
13384341,2022_russian_invasion_of_ukraine,dmitry_medvedev,link,1622
20245141,2022_russian_invasion_of_ukraine,list_of_journalists_killed_during_the_russo-ukrainian_war,link,1599
17389514,2022_russian_invasion_of_ukraine,2022_missile_explosion_in_poland,link,1593
14032656,2022_russian_invasion_of_ukraine,oleksandr_syrskyi,link,1539
2522674,2022_russian_invasion_of_ukraine,battle_of_kyiv_(2022),link,1499
22293499,2022_russian_invasion_of_ukraine,national_guard_of_russia,link,1441
14168015,2022_russian_invasion_of_ukraine,national_guard_of_ukraine,link,1434
24775851,2022_russian_invasion_of_ukraine,quasi-state,link,1418
5318732,2022_russian_invasion_of_ukraine,neo-nazism,link,1404
20189427,2022_russian_invasion_of_ukraine,humanitarian_situation_during_the_war_in_donbas,link,1391
21058229,2022_russian_invasion_of_ukraine,torture_of_russian_soldiers_in_mala_rohan,link,1356
11625549,2022_russian_invasion_of_ukraine,state_border_guard_service_of_ukraine,link,1356
4095419,2022_russian_invasion_of_ukraine,kherson,link,1319
19187152,2022_russian_invasion_of_ukraine,kremenchuk_shopping_mall_attack,link,1273
19347353,2022_russian_invasion_of_ukraine,federal_security_service,link,1268
16549777,2022_russian_invasion_of_ukraine,joint_statement_of_the_leaders_of_the_five_nuclear-weapon_states_on_preventing_nuclear_war_and_avoiding_arms_races,link,1189
6788198,2022_russian_invasion_of_ukraine,russian_emigration_following_the_2022_invasion_of_ukraine,link,1156
3801343,2022_russian_invasion_of_ukraine,invasion,link,1155
9551151,2022_russian_invasion_of_ukraine,sinking_of_the_moskva,link,1153
21607058,2022_russian_invasion_of_ukraine,list_of_ship_losses_during_the_russo-ukrainian_war,link,1137
14736938,2022_russian_invasion_of_ukraine,international_legion_of_territorial_defence_of_ukraine,link,1115
13817233,2022_russian_invasion_of_ukraine,bmp-3,link,1111
14168162,2022_russian_invasion_of_ukraine,martial_law_in_ukraine,link,1083
25651170,2022_russian_invasion_of_ukraine,2022_anti-war_protests_in_russia,link,1056
4326072,2022_russian_invasion_of_ukraine,battle_of_kharkiv_(2022),link,1043
27154470,2022_russian_invasion_of_ukraine,capture_of_chernobyl,link,1026
26713650,2022_russian_invasion_of_ukraine,right_to_exist,link,1024
8965483,2022_russian_invasion_of_ukraine,donbas,link,1023
16866781,2022_russian_invasion_of_ukraine,bucha_massacre,link,1014
6938614,2022_russian_invasion_of_ukraine,council_of_europe,link,998
30925223,2022_russian_invasion_of_ukraine,european_commission,link,983
25911892,2022_russian_invasion_of_ukraine,czech_hedgehog,link,972
28263409,2022_russian_invasion_of_ukraine,russians_in_ukraine,link,970
24659302,2022_russian_invasion_of_ukraine,demilitarisation,link,966
1921710,2022_russian_invasion_of_ukraine,battle_of_hostomel,link,946
11933722,2022_russian_invasion_of_ukraine,2022–2023_food_crises,link,939
26325945,2022_russian_invasion_of_ukraine,crimes_against_humanity,link,934
26849670,2022_russian_invasion_of_ukraine,olenivka_prison_massacre,link,929
14185108,2022_russian_invasion_of_ukraine,novorossiya_(confederation),link,906
16459529,2022_russian_invasion_of_ukraine,crimean_bridge_explosion,link,888
29215589,2022_russian_invasion_of_ukraine,chief_of_defence_(norway),link,886
27836714,2022_russian_invasion_of_ukraine,bbc_news_russian,link,871
18081110,2022_russian_invasion_of_ukraine,1993_russian_constitutional_crisis,link,852
25269394,2022_russian_invasion_of_ukraine,federation_council_(russia),link,843
13328402,2022_russian_invasion_of_ukraine,military_districts_of_russia,link,842
5684539,2022_russian_invasion_of_ukraine,aerial_warfare_in_the_2022_russian_invasion_of_ukraine,link,825
13309909,2022_russian_invasion_of_ukraine,timeline_of_the_2022_russian_invasion_of_ukraine:_phase_2,link,816
8187883,2022_russian_invasion_of_ukraine,gerasimov_doctrine,link,810
30329517,2022_russian_invasion_of_ukraine,r-360_neptune,link,799
9105708,2022_russian_invasion_of_ukraine,crimea,link,790
10508902,2022_russian_invasion_of_ukraine,battle_of_the_svatove–kreminna_line,link,788
13894881,2022_russian_invasion_of_ukraine,"russian_warship,_go_fuck_yourself",link,783
1692006,2022_russian_invasion_of_ukraine,humanitarian_impact_of_the_2022_russian_invasion_of_ukraine,link,765
4363419,2022_russian_invasion_of_ukraine,"2nd_battalion,_503rd_infantry_regiment",link,761
17326640,2022_russian_invasion_of_ukraine,address_concerning_the_events_in_ukraine,link,759
30708906,2022_russian_invasion_of_ukraine,on_the_historical_unity_of_russians_and_ukrainians,link,754
29511660,2022_russian_invasion_of_ukraine,kyiv,link,744
26259917,2022_russian_invasion_of_ukraine,battle_of_enerhodar,link,738
26630288,2022_russian_invasion_of_ukraine,belarusian_involvement_in_the_2022_russian_invasion_of_ukraine,link,737
18445394,2022_russian_invasion_of_ukraine,viktor_yanukovych,link,736
4791792,2022_russian_invasion_of_ukraine,nato,link,731
26984473,2022_russian_invasion_of_ukraine,international_criminal_court,link,711
20067617,2022_russian_invasion_of_ukraine,luhansk_oblast,link,669
10451285,2022_russian_invasion_of_ukraine,crimean_bridge,link,656
24210357,2022_russian_invasion_of_ukraine,bakhmut,link,638
5374506,2022_russian_invasion_of_ukraine,battle_of_bucha,link,637
18115504,2022_russian_invasion_of_ukraine,74th_separate_guards_motor_rifle_brigade,link,628
27841382,2022_russian_invasion_of_ukraine,war_in_abkhazia_(1992–1993),link,626
26807072,2022_russian_invasion_of_ukraine,battle_of_irpin,link,624
5647263,2022_russian_invasion_of_ukraine,donetsk_oblast,link,622
16912793,2022_russian_invasion_of_ukraine,little_green_men_(russo-ukrainian_war),link,620
13361361,2022_russian_invasion_of_ukraine,mobilization,link,605
15297200,2022_russian_invasion_of_ukraine,2020s_in_military_history,link,603
30892813,2022_russian_invasion_of_ukraine,2022_protests_in_russian-occupied_ukraine,link,598
21227391,2022_russian_invasion_of_ukraine,ruscism,link,598
3267297,2022_russian_invasion_of_ukraine,soviet_union,link,589
127051,2022_russian_invasion_of_ukraine,first_chechen_war,link,588
20023289,2022_russian_invasion_of_ukraine,molotov_cocktail,link,582
21316048,2022_russian_invasion_of_ukraine,mediazona,link,577
30408507,2022_russian_invasion_of_ukraine,oblast,link,574
29610273,2022_russian_invasion_of_ukraine,united_nations_security_council_resolution_2623,link,565
28371891,2022_russian_invasion_of_ukraine,second_battle_of_lyman,link,559
12687983,2022_russian_invasion_of_ukraine,2014_pro-russian_unrest_in_ukraine,link,553
6215629,2022_russian_invasion_of_ukraine,battle_of_kherson,link,543
28760097,2022_russian_invasion_of_ukraine,sergei_shoigu,link,541
30053112,2022_russian_invasion_of_ukraine,2022_boycott_of_russia_and_belarus,link,536
82830,2022_russian_invasion_of_ukraine,accusations_of_genocide_in_donbas,link,526
21318752,2022_russian_invasion_of_ukraine,timeline_of_the_war_in_donbas_(2022),link,521
24407305,2022_russian_invasion_of_ukraine,2022_crimea_attacks,link,521
3940263,2022_russian_invasion_of_ukraine,russian_filtration_camps_for_ukrainians,link,501
26124541,2022_russian_invasion_of_ukraine,chulakivka_military_quarters_shelling,link,495
3340616,2022_russian_invasion_of_ukraine,international_criminal_court_investigation_in_ukraine,link,480
7896691,2022_russian_invasion_of_ukraine,economic_impact_of_the_2022_russian_invasion_of_ukraine,link,478
25507684,2022_russian_invasion_of_ukraine,kharkiv,link,469
14840481,2022_russian_invasion_of_ukraine,war_hawk,link,462
15522410,2022_russian_invasion_of_ukraine,nikolai_patrushev,link,455
16972323,2022_russian_invasion_of_ukraine,siege_of_chernihiv,link,451
27587413,2022_russian_invasion_of_ukraine,united_nations_general_assembly,link,449
8693293,2022_russian_invasion_of_ukraine,battle_of_sumy,link,446
22345210,2022_russian_invasion_of_ukraine,budapest_memorandum,link,432
20067608,2022_russian_invasion_of_ukraine,2022–2023_skirmishes_on_the_dnieper,link,427
24828657,2022_russian_invasion_of_ukraine,russian_occupation_of_zaporizhzhia_oblast,link,425
15498689,2022_russian_invasion_of_ukraine,2022_snake_island_campaign,link,420
24342116,2022_russian_invasion_of_ukraine,list_of_people_and_organizations_sanctioned_during_the_russo-ukrainian_war,link,419
27136477,2022_russian_invasion_of_ukraine,harbacha,link,408
24984091,2022_russian_invasion_of_ukraine,2022_transnistria_attacks,link,405
6173214,2022_russian_invasion_of_ukraine,briceni,link,405
28024561,2022_russian_invasion_of_ukraine,spetsnaz,link,395
27360336,2022_russian_invasion_of_ukraine,russian_kyiv_convoy,link,394
7490513,2022_russian_invasion_of_ukraine,battle_of_sievierodonetsk_(2022),link,392
11402249,2022_russian_invasion_of_ukraine,fgm-148_javelin,link,389
25784045,2022_russian_invasion_of_ukraine,monusco,link,376
29795682,2022_russian_invasion_of_ukraine,kraków,link,364
10203371,2022_russian_invasion_of_ukraine,makiivka_military_quarters_shelling,link,360
10858706,2022_russian_invasion_of_ukraine,international_court_of_justice,link,358
8089419,2022_russian_invasion_of_ukraine,treaty_on_the_non-proliferation_of_nuclear_weapons,link,358
5567960,2022_russian_invasion_of_ukraine,azov_regiment,link,356
23286094,2022_russian_invasion_of_ukraine,legality_of_the_2022_russian_invasion_of_ukraine,link,354
21282683,2022_russian_invasion_of_ukraine,2023_turkey–syria_earthquake,other,348
20528115,2022_russian_invasion_of_ukraine,enlargement_of_nato,link,345
9049396,2022_russian_invasion_of_ukraine,moldova,link,341
1968829,2022_russian_invasion_of_ukraine,battle_of_pavlivka,link,337
24122019,2022_russian_invasion_of_ukraine,2023,other,334
8325076,2022_russian_invasion_of_ukraine,thermobaric_weapon,link,330
13998429,2022_russian_invasion_of_ukraine,verkhovna_rada,link,327
13284615,2022_russian_invasion_of_ukraine,battle_of_lysychansk,link,324
2341460,2022_russian_invasion_of_ukraine,snake_island_(ukraine),link,323
25000764,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant,link,322
15669874,2022_russian_invasion_of_ukraine,2022_nord_stream_pipeline_sabotage,link,320
26326150,2022_russian_invasion_of_ukraine,media_freedom_in_russia,link,312
28977553,2022_russian_invasion_of_ukraine,russian_occupation_of_kharkiv_oblast,link,308
25899697,2022_russian_invasion_of_ukraine,orange_revolution,link,307
23137818,2022_russian_invasion_of_ukraine,battle_of_izium_(2022),link,306
4349385,2022_russian_invasion_of_ukraine,syrian_civil_war,link,306
12542756,2022_russian_invasion_of_ukraine,satellite_imagery,link,306
30163733,2022_russian_invasion_of_ukraine,international_sanctions_during_the_russo-ukrainian_war,link,304
28131166,2022_russian_invasion_of_ukraine,2022_russian_mobilization,link,301
1109312,2022_russian_invasion_of_ukraine,oksana_markarova,link,297
9959093,2022_russian_invasion_of_ukraine,battle_of_avdiivka_(2022–2023),link,296
17850709,2022_russian_invasion_of_ukraine,melitopol,link,293
2863296,2022_russian_invasion_of_ukraine,azovstal_iron_and_steel_works,link,291
23820664,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant_crisis,link,290
6553007,2022_russian_invasion_of_ukraine,yugoslav_wars,link,289
2423868,2022_russian_invasion_of_ukraine,ukraine_and_weapons_of_mass_destruction,link,288
24095419,2022_russian_invasion_of_ukraine,millerovo_air_base_attack,link,287
3673029,2022_russian_invasion_of_ukraine,lviv,link,287
26997102,2022_russian_invasion_of_ukraine,sergey_surovikin,link,287
15222245,2022_russian_invasion_of_ukraine,eurasian_economic_union,link,285
19796590,2022_russian_invasion_of_ukraine,ukraine–nato_relations,link,283
23338730,2022_russian_invasion_of_ukraine,sergey_lavrov,link,281
18548224,2022_russian_invasion_of_ukraine,fim-92_stinger,link,278
14965904,2022_russian_invasion_of_ukraine,all-russian_nation,link,277
24817524,2022_russian_invasion_of_ukraine,battle_of_mykolaiv,link,276
13000164,2022_russian_invasion_of_ukraine,chechens,link,275
18765299,2022_russian_invasion_of_ukraine,olaf_scholz,link,274
10932166,2022_russian_invasion_of_ukraine,aviano_air_base,link,272
13102259,2022_russian_invasion_of_ukraine,"olenivka,_kalmiuske_raion,_donetsk_oblast",link,270
29095926,2022_russian_invasion_of_ukraine,istories,link,269
22962036,2022_russian_invasion_of_ukraine,gomel_region,link,269
15956751,2022_russian_invasion_of_ukraine,dmytro_kuleba,link,263
5038960,2022_russian_invasion_of_ukraine,belarus–ukraine_border,link,259
24047839,2022_russian_invasion_of_ukraine,2022–2023_russian_mystery_fires,link,259
3638255,2022_russian_invasion_of_ukraine,minsk_agreements,link,253
24658995,2022_russian_invasion_of_ukraine,nato_open_door_policy,link,251
19306198,2022_russian_invasion_of_ukraine,2022_bombing_of_odesa,link,250
3744329,2022_russian_invasion_of_ukraine,government_and_intergovernmental_reactions_to_the_2022_russian_invasion_of_ukraine,link,246
26752597,2022_russian_invasion_of_ukraine,naslavcea,link,246
6682374,2022_russian_invasion_of_ukraine,anti-ship_missile,link,245
9231472,2022_russian_invasion_of_ukraine,valery_gerasimov,link,244
30564035,2022_russian_invasion_of_ukraine,donetsk,link,244
12124075,2022_russian_invasion_of_ukraine,2022_belarusian_and_russian_partisan_movement,link,241
3942599,2022_russian_invasion_of_ukraine,dissolution_of_the_soviet_union,link,240
13599831,2022_russian_invasion_of_ukraine,russian_occupation_of_kherson_oblast,link,234
21252001,2022_russian_invasion_of_ukraine,tactical_nuclear_weapon,link,230
8847300,2022_russian_invasion_of_ukraine,ukrainian_frigate_hetman_sahaidachny,link,228
9946346,2022_russian_invasion_of_ukraine,covid-19_pandemic,other,227
17077543,2022_russian_invasion_of_ukraine,"larga,_briceni",link,225
4223414,2022_russian_invasion_of_ukraine,western_world,link,224
2857074,2022_russian_invasion_of_ukraine,2022_zagreb_tu-141_crash,link,219
26303917,2022_russian_invasion_of_ukraine,battle_of_vasylkiv,link,219
11568200,2022_russian_invasion_of_ukraine,gennady_zhidko,link,219
8938127,2022_russian_invasion_of_ukraine,ukrainian_cultural_heritage_during_the_2022_russian_invasion,link,217
16366756,2022_russian_invasion_of_ukraine,alexander_lukashenko,link,212
22829992,2022_russian_invasion_of_ukraine,2022_novofedorivka_explosions,link,210
29194119,2022_russian_invasion_of_ukraine,mariupol_hospital_airstrike,link,209
13530317,2022_russian_invasion_of_ukraine,anatoly_antonov,link,208
6859411,2022_russian_invasion_of_ukraine,foreign_policy_of_the_united_states,link,208
26792165,2022_russian_invasion_of_ukraine,battle_of_bilohorivka,link,204
9941340,2022_russian_invasion_of_ukraine,montreux_convention_regarding_the_regime_of_the_straits,link,195
7507717,2022_russian_invasion_of_ukraine,chernobyl,link,195
29006496,2022_russian_invasion_of_ukraine,prisoner_of_war,link,193
23366129,2022_russian_invasion_of_ukraine,battles_of_voznesensk,link,193
15121501,2022_russian_invasion_of_ukraine,eastern_bloc,link,188
4944627,2022_russian_invasion_of_ukraine,emmanuel_macron,link,186
25172960,2022_russian_invasion_of_ukraine,capture_of_the_crimean_parliament,link,185
25682458,2022_russian_invasion_of_ukraine,2008_bucharest_summit,link,180
14439312,2022_russian_invasion_of_ukraine,1999_istanbul_summit,link,179
26333292,2022_russian_invasion_of_ukraine,luhansk,link,178
24774019,2022_russian_invasion_of_ukraine,international_recognition_of_the_donetsk_people's_republic_and_the_luhansk_people's_republic,link,176
1581635,2022_russian_invasion_of_ukraine,chechen–russian_conflict,link,171
45967,2022_russian_invasion_of_ukraine,eurovision_song_contest_2023,link,169
16355248,2022_russian_invasion_of_ukraine,russian_military_commissariats_attacks,link,168
14337575,2022_russian_invasion_of_ukraine,cyrillic_script,link,165
19520558,2022_russian_invasion_of_ukraine,2023_chinese_balloon_incident,other,164
1863066,2022_russian_invasion_of_ukraine,2022_annexation_referendums_in_russian-occupied_ukraine,link,160
12931489,2022_russian_invasion_of_ukraine,friendly_fire,link,160
16897356,2022_russian_invasion_of_ukraine,pripyat,link,159
8953553,2022_russian_invasion_of_ukraine,kiel_institute_for_the_world_economy,link,159
1195871,2022_russian_invasion_of_ukraine,mladá_fronta_dnes,link,156
4899364,2022_russian_invasion_of_ukraine,imperialism,link,155
7537657,2022_russian_invasion_of_ukraine,hesa_shahed_136,link,155
15074314,2022_russian_invasion_of_ukraine,normandy_format,link,154
962070,2022_russian_invasion_of_ukraine,aleksandr_dvornikov,link,154
27582488,2022_russian_invasion_of_ukraine,world_war_iii,other,154
4793692,2022_russian_invasion_of_ukraine,european_union–ukraine_association_agreement,link,152
21756094,2022_russian_invasion_of_ukraine,avril_haines,link,151
579105,2022_russian_invasion_of_ukraine,dmitry_peskov,link,151
23052321,2022_russian_invasion_of_ukraine,2022_rail_war_in_russia,link,147
8981144,2022_russian_invasion_of_ukraine,dyagilevo_and_engels_air_bases_attacks,link,145
28267069,2022_russian_invasion_of_ukraine,tsakhiagiin_elbegdorj,link,145
16690709,2022_russian_invasion_of_ukraine,shahed_131,link,145
27282428,2022_russian_invasion_of_ukraine,2022_northeastern_ukraine–russia_border_skirmishes,link,144
25838292,2022_russian_invasion_of_ukraine,1st_guards_tank_army,link,144
26827876,2022_russian_invasion_of_ukraine,battle_of_huliaipole,link,143
26784628,2022_russian_invasion_of_ukraine,chernobyl_nuclear_power_plant,link,142
17143415,2022_russian_invasion_of_ukraine,2014_crimean_status_referendum,link,142
17815906,2022_russian_invasion_of_ukraine,battle_of_marinka_(2022–2023),link,142
8377845,2022_russian_invasion_of_ukraine,russo-georgian_war,link,141
29731310,2022_russian_invasion_of_ukraine,2021–2023_armenia–azerbaijan_border_crisis,link,140
15135950,2022_russian_invasion_of_ukraine,transnistria,other,138
23595635,2022_russian_invasion_of_ukraine,novorossiya,link,138
20433439,2022_russian_invasion_of_ukraine,mahsa_amini_protests,other,137
30071739,2022_russian_invasion_of_ukraine,kemerovo_oblast,link,137
1221568,2022_russian_invasion_of_ukraine,bombing_of_borodianka,link,135
21362330,2022_russian_invasion_of_ukraine,joe_biden,link,134
1944038,2022_russian_invasion_of_ukraine,office_of_the_united_nations_high_commissioner_for_human_rights,link,133
23189310,2022_russian_invasion_of_ukraine,battle_of_melitopol,link,131
17218483,2022_russian_invasion_of_ukraine,2023_dnipro_residential_building_airstrike,link,131
9724755,2022_russian_invasion_of_ukraine,russia–ukraine_relations,link,131
26038916,2022_russian_invasion_of_ukraine,chasiv_yar,link,131
4919160,2022_russian_invasion_of_ukraine,russian_occupation_of_sumy_oblast,link,127
11958448,2022_russian_invasion_of_ukraine,battle_of_popasna,link,126
9214347,2022_russian_invasion_of_ukraine,georgia_(country),link,125
11180929,2022_russian_invasion_of_ukraine,democratic_republic_of_the_congo,link,125
16012878,2022_russian_invasion_of_ukraine,ukrainska_pravda,link,124
20044836,2022_russian_invasion_of_ukraine,agence_france-presse,link,123
25741220,2022_russian_invasion_of_ukraine,kramatorsk_railway_station_attack,link,123
5032800,2022_russian_invasion_of_ukraine,human_capital_flight,link,120
9917521,2022_russian_invasion_of_ukraine,2022,other,119
29092485,2022_russian_invasion_of_ukraine,timothy_d._snyder,link,119
553301,2022_russian_invasion_of_ukraine,desna_barracks_airstrike,link,119
14812829,2022_russian_invasion_of_ukraine,ust-ilimsk_military_commissariat_shooting,link,118
17589555,2022_russian_invasion_of_ukraine,tupolev_tu-95,link,118
18049565,2022_russian_invasion_of_ukraine,3rd_army_corps_(russia),link,117
6193410,2022_russian_invasion_of_ukraine,battle_of_moshchun,link,116
19237072,2022_russian_invasion_of_ukraine,european_union,link,116
27392528,2022_russian_invasion_of_ukraine,helsinki,link,114
28653261,2022_russian_invasion_of_ukraine,battle_of_pisky_(2022),link,114
3058049,2022_russian_invasion_of_ukraine,ramstein_air_base,link,114
27150990,2022_russian_invasion_of_ukraine,battle_of_okhtyrka,link,112
2416140,2022_russian_invasion_of_ukraine,ukraine_v._russian_federation_(2022),link,111
26151971,2022_russian_invasion_of_ukraine,self-determination,link,111
16535667,2022_russian_invasion_of_ukraine,battle_of_kupiansk,link,110
28467711,2022_russian_invasion_of_ukraine,battle_of_siversk,link,110
20986723,2022_russian_invasion_of_ukraine,2022–2023_dnipro_missile_strikes,link,110
3762303,2022_russian_invasion_of_ukraine,battle_of_konotop_(2022),link,109
17262343,2022_russian_invasion_of_ukraine,swift_ban_against_russian_banks,link,109
3846718,2022_russian_invasion_of_ukraine,historical_revisionism,other,109
3434699,2022_russian_invasion_of_ukraine,vietnam_war,other,107
3521887,2022_russian_invasion_of_ukraine,odesa,link,107
1482317,2022_russian_invasion_of_ukraine,2022_karakalpak_protests,link,105
29637155,2022_russian_invasion_of_ukraine,central_intelligence_agency,link,102
6662859,2022_russian_invasion_of_ukraine,diia,link,102
28090107,2022_russian_invasion_of_ukraine,graham_allison,link,102
11674043,2022_russian_invasion_of_ukraine,battle_of_dovhenke,link,100
20826155,2022_russian_invasion_of_ukraine,mariupol_art_school_bombing,link,99
4205979,2022_russian_invasion_of_ukraine,baykar_bayraktar_tb2,link,99
25381137,2022_russian_invasion_of_ukraine,kerch_strait_incident,link,98
8218500,2022_russian_invasion_of_ukraine,marsec,link,98
