,prev,curr,type,n
31665694,2022_russian_invasion_of_ukraine,2022_anti-war_protests_in_russia,link,2035
12166267,2022_russian_invasion_of_ukraine,international_sanctions_during_the_2022_russian_invasion_of_ukraine,link,2020
6331446,2022_russian_invasion_of_ukraine,state_border_guard_service_of_ukraine,link,2012
27336333,2022_russian_invasion_of_ukraine,mobilization,link,1980
26554227,2022_russian_invasion_of_ukraine,ukraine_democracy_defense_lend-lease_act_of_2022,link,1933
4847129,2022_russian_invasion_of_ukraine,list_of_journalists_killed_during_the_russo-ukrainian_war,link,1896
2471367,2022_russian_invasion_of_ukraine,neo-nazism,link,1878
28701501,2022_russian_invasion_of_ukraine,martial_law,link,1843
31802921,2022_russian_invasion_of_ukraine,czech_hedgehog,link,1676
23144754,2022_russian_invasion_of_ukraine,m142_himars,link,1667
11253460,2022_russian_invasion_of_ukraine,2022_western_russia_attacks,link,1665
16157492,2022_russian_invasion_of_ukraine,donbas,link,1651
23426751,2022_russian_invasion_of_ukraine,2022_crimea_attacks,link,1616
10248939,2022_russian_invasion_of_ukraine,national_guard_of_russia,link,1612
32027580,2022_russian_invasion_of_ukraine,kherson,link,1612
19713513,2022_russian_invasion_of_ukraine,2022_protests_in_russian-occupied_ukraine,link,1586
24393866,2022_russian_invasion_of_ukraine,russian_occupation_of_kharkiv_oblast,link,1548
2659942,2022_russian_invasion_of_ukraine,russians_in_ukraine,link,1508
24491835,2022_russian_invasion_of_ukraine,humanitarian_situation_during_the_war_in_donbas,link,1505
27561413,2022_russian_invasion_of_ukraine,invasion,link,1484
23886033,2022_russian_invasion_of_ukraine,kremenchuk_shopping_mall_attack,link,1479
25551482,2022_russian_invasion_of_ukraine,shahed_129,link,1477
13778027,2022_russian_invasion_of_ukraine,second_battle_of_kreminna,link,1464
1777682,2022_russian_invasion_of_ukraine,address_concerning_the_events_in_ukraine,link,1457
21735883,2022_russian_invasion_of_ukraine,right_to_exist,link,1422
5109459,2022_russian_invasion_of_ukraine,internally_displaced_person,link,1397
32606085,2022_russian_invasion_of_ukraine,crimes_against_humanity,link,1387
32570926,2022_russian_invasion_of_ukraine,battle_of_enerhodar,link,1385
29824097,2022_russian_invasion_of_ukraine,olha_stefanishyna,link,1339
32686112,2022_russian_invasion_of_ukraine,battle_of_kharkiv_(2022),link,1338
4067236,2022_russian_invasion_of_ukraine,international_criminal_court,link,1337
12846813,2022_russian_invasion_of_ukraine,antonov_an-225_mriya,link,1332
11110891,2022_russian_invasion_of_ukraine,darya_dugina,link,1323
21879683,2022_russian_invasion_of_ukraine,olenivka_prison_massacre,link,1298
12147610,2022_russian_invasion_of_ukraine,capture_of_chernobyl,link,1292
28018973,2022_russian_invasion_of_ukraine,october_2022_nationwide_missile_strikes_on_ukraine,link,1287
10540010,2022_russian_invasion_of_ukraine,disinformation_in_the_2021–2022_russo-ukrainian_crisis,link,1286
29695392,2022_russian_invasion_of_ukraine,council_of_europe,link,1272
395534,2022_russian_invasion_of_ukraine,federation_council_(russia),link,1269
1173680,2022_russian_invasion_of_ukraine,federal_security_service,link,1265
20073065,2022_russian_invasion_of_ukraine,bmp-3,link,1209
7043780,2022_russian_invasion_of_ukraine,bucha_massacre,link,1207
11737249,2022_russian_invasion_of_ukraine,r-360_neptune,link,1206
27621040,2022_russian_invasion_of_ukraine,russian_occupation_of_kherson_oblast,link,1166
30359802,2022_russian_invasion_of_ukraine,enlargement_of_nato,link,1163
19540326,2022_russian_invasion_of_ukraine,humanitarian_impact_of_the_2022_russian_invasion_of_ukraine,link,1138
20154809,2022_russian_invasion_of_ukraine,"russian_warship,_go_fuck_yourself",link,1138
21744224,2022_russian_invasion_of_ukraine,battle_of_kherson,link,1131
12741297,2022_russian_invasion_of_ukraine,2022_dnipro_missile_strikes,link,1102
13840245,2022_russian_invasion_of_ukraine,where_have_you_been_for_eight_years?,link,1093
27345034,2022_russian_invasion_of_ukraine,2022_boycott_of_russia_and_belarus,link,1082
25952204,2022_russian_invasion_of_ukraine,battle_of_dudchany,link,1061
14478027,2022_russian_invasion_of_ukraine,on_the_historical_unity_of_russians_and_ukrainians,link,1058
16128624,2022_russian_invasion_of_ukraine,ukrainian_cultural_heritage_during_the_2022_russian_invasion,link,997
10555086,2022_russian_invasion_of_ukraine,kyiv,link,981
25674712,2022_russian_invasion_of_ukraine,azov_regiment,link,979
32299232,2022_russian_invasion_of_ukraine,russian_occupation_of_zaporizhzhia_oblast,link,976
17927233,2022_russian_invasion_of_ukraine,battle_of_sievierodonetsk_(2022),link,967
27705173,2022_russian_invasion_of_ukraine,battle_of_bakhmut,link,965
26687026,2022_russian_invasion_of_ukraine,battle_of_hostomel,link,961
18745169,2022_russian_invasion_of_ukraine,bbc_news_russian,link,947
8448376,2022_russian_invasion_of_ukraine,1993_russian_constitutional_crisis,link,942
309011,2022_russian_invasion_of_ukraine,nato,link,936
25426969,2022_russian_invasion_of_ukraine,demilitarisation,link,923
13746034,2022_russian_invasion_of_ukraine,euromaidan,link,918
28899309,2022_russian_invasion_of_ukraine,caesar_self-propelled_howitzer,link,912
9319526,2022_russian_invasion_of_ukraine,crimea,link,909
2667762,2022_russian_invasion_of_ukraine,tsakhiagiin_elbegdorj,link,909
5401940,2022_russian_invasion_of_ukraine,battle_of_svatove,link,904
172605,2022_russian_invasion_of_ukraine,women_in_the_2022_russian_invasion_of_ukraine,link,889
22377802,2022_russian_invasion_of_ukraine,nlaw,link,878
12502261,2022_russian_invasion_of_ukraine,russia–ukraine_relations,link,874
32085555,2022_russian_invasion_of_ukraine,baykar_bayraktar_tb2,link,862
24316387,2022_russian_invasion_of_ukraine,molotov_cocktail,link,845
8485264,2022_russian_invasion_of_ukraine,74th_separate_guards_motor_rifle_brigade,link,841
9645012,2022_russian_invasion_of_ukraine,international_criminal_court_investigation_in_ukraine,link,837
14077133,2022_russian_invasion_of_ukraine,dronesvision,link,835
15787161,2022_russian_invasion_of_ukraine,battle_of_izium_(2022),link,830
8242738,2022_russian_invasion_of_ukraine,north_korea,other,829
12320509,2022_russian_invasion_of_ukraine,sinking_of_the_moskva,link,813
825918,2022_russian_invasion_of_ukraine,monusco,link,801
10566233,2022_russian_invasion_of_ukraine,novorossiya_(confederation),link,796
29516011,2022_russian_invasion_of_ukraine,battles_of_lyman,other,792
8273917,2022_russian_invasion_of_ukraine,millerovo_air_base_attack,link,787
4393666,2022_russian_invasion_of_ukraine,sviatohirsk_lavra,other,786
31316762,2022_russian_invasion_of_ukraine,2022_novofedorivka_explosions,link,784
8523523,2022_russian_invasion_of_ukraine,tactical_nuclear_weapon,link,776
27707961,2022_russian_invasion_of_ukraine,russian_filtration_camps_for_ukrainians,link,775
9891934,2022_russian_invasion_of_ukraine,agm-88_harm,link,774
4389200,2022_russian_invasion_of_ukraine,crisis_at_the_zaporizhzhia_nuclear_power_plant,link,734
30155913,2022_russian_invasion_of_ukraine,iran,link,734
27281475,2022_russian_invasion_of_ukraine,timeline_of_the_2022_russian_invasion_of_ukraine:_phase_2,link,734
21834833,2022_russian_invasion_of_ukraine,battle_of_irpin,link,703
19598275,2022_russian_invasion_of_ukraine,2022_snake_island_campaign,link,698
26330533,2022_russian_invasion_of_ukraine,battle_of_sviatohirsk,link,675
7155508,2022_russian_invasion_of_ukraine,siege_of_chernihiv,link,675
15315787,2022_russian_invasion_of_ukraine,battle_of_sumy,link,663
2530463,2022_russian_invasion_of_ukraine,battle_of_bucha,link,642
7092166,2022_russian_invasion_of_ukraine,little_green_men_(russo-ukrainian_war),link,641
26966782,2022_russian_invasion_of_ukraine,2022,other,628
27254535,2022_russian_invasion_of_ukraine,battle_of_lysychansk,link,627
1104755,2022_russian_invasion_of_ukraine,aleksandr_dvornikov,link,618
14763720,2022_russian_invasion_of_ukraine,mediazona,link,616
32381439,2022_russian_invasion_of_ukraine,2022_transnistria_attacks,link,614
12166204,2022_russian_invasion_of_ukraine,battle_of_soledar,link,612
6520201,2022_russian_invasion_of_ukraine,media_freedom_in_russia,link,610
3726511,2022_russian_invasion_of_ukraine,2014_pro-russian_unrest_in_ukraine,link,598
12648168,2022_russian_invasion_of_ukraine,accusation_in_a_mirror,other,593
20453170,2022_russian_invasion_of_ukraine,kharkiv,link,592
29460281,2022_russian_invasion_of_ukraine,buk_missile_system,link,586
15255251,2022_russian_invasion_of_ukraine,carl_gustaf_8.4_cm_recoilless_rifle,link,585
30350201,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant,link,584
29866370,2022_russian_invasion_of_ukraine,first_chechen_war,link,568
31077199,2022_russian_invasion_of_ukraine,yugoslav_wars,link,559
11904885,2022_russian_invasion_of_ukraine,oblast,link,554
24219566,2022_russian_invasion_of_ukraine,russian_kyiv_convoy,link,549
18755185,2022_russian_invasion_of_ukraine,war_in_abkhazia_(1992–1993),link,543
18387436,2022_russian_invasion_of_ukraine,"2nd_battalion,_503rd_infantry_regiment",link,528
16122145,2022_russian_invasion_of_ukraine,snake_island_(ukraine),link,526
22020606,2022_russian_invasion_of_ukraine,battle_of_davydiv_brid,link,514
16913343,2022_russian_invasion_of_ukraine,united_nations_general_assembly,link,512
948798,2022_russian_invasion_of_ukraine,orange_revolution,link,512
25236108,2022_russian_invasion_of_ukraine,ukraine–nato_relations,link,510
27009406,2022_russian_invasion_of_ukraine,battle_of_avdiivka_(2022),link,506
8497151,2022_russian_invasion_of_ukraine,rashism,link,503
25793971,2022_russian_invasion_of_ukraine,ramstein_air_base,link,500
9094807,2022_russian_invasion_of_ukraine,what_russia_should_do_with_ukraine,link,499
29053452,2022_russian_invasion_of_ukraine,kraków,link,493
30253174,2022_russian_invasion_of_ukraine,battle_of_mykolaiv,link,491
29700,2022_russian_invasion_of_ukraine,viktor_yanukovych,link,484
14554876,2022_russian_invasion_of_ukraine,melitopol,link,484
9678537,2022_russian_invasion_of_ukraine,s-300_missile_system,link,477
11880977,2022_russian_invasion_of_ukraine,russian_aerospace_forces,link,475
26897505,2022_russian_invasion_of_ukraine,battles_of_voznesensk,link,462
30787402,2022_russian_invasion_of_ukraine,multiple_rocket_launcher,link,462
14766570,2022_russian_invasion_of_ukraine,timeline_of_the_war_in_donbas_(2022),link,455
24011221,2022_russian_invasion_of_ukraine,2022_bombing_of_odesa,link,452
17614209,2022_russian_invasion_of_ukraine,dudchany,link,444
28593175,2022_russian_invasion_of_ukraine,2022_belarusian_and_russian_partisan_movement,link,443
223117,2022_russian_invasion_of_ukraine,russian_imperialism,link,442
4014267,2022_russian_invasion_of_ukraine,zaporizhzhia_civilian_convoy_attack,link,440
6739362,2022_russian_invasion_of_ukraine,spetsnaz,link,438
19009554,2022_russian_invasion_of_ukraine,gennady_zhidko,link,426
26286376,2022_russian_invasion_of_ukraine,budapest_memorandum,link,424
23089973,2022_russian_invasion_of_ukraine,soviet_union,link,422
16977672,2022_russian_invasion_of_ukraine,international_recognition_of_the_donetsk_people's_republic_and_the_luhansk_people's_republic,link,420
15317997,2022_russian_invasion_of_ukraine,renault_sherpa_5,link,419
18373396,2022_russian_invasion_of_ukraine,syrian_civil_war,link,419
20441713,2022_russian_invasion_of_ukraine,forced_displacement,link,419
24796893,2022_russian_invasion_of_ukraine,international_court_of_justice,link,416
28901056,2022_russian_invasion_of_ukraine,jens_stoltenberg,link,413
11337956,2022_russian_invasion_of_ukraine,maidan_nezalezhnosti,link,408
14886297,2022_russian_invasion_of_ukraine,chechen–russian_conflict,link,404
32056238,2022_russian_invasion_of_ukraine,saber_rattling,other,403
22667329,2022_russian_invasion_of_ukraine,legality_of_the_2022_russian_invasion_of_ukraine,link,401
5447058,2022_russian_invasion_of_ukraine,airstrike,link,399
13834654,2022_russian_invasion_of_ukraine,first_battle_of_kreminna,link,398
14169579,2022_russian_invasion_of_ukraine,donetsk,link,397
12884276,2022_russian_invasion_of_ukraine,nikolai_patrushev,link,397
11576540,2022_russian_invasion_of_ukraine,2022_russia–ukraine_peace_negotiations,link,396
7428420,2022_russian_invasion_of_ukraine,ukrainian_frigate_hetman_sahaidachny,link,391
5379113,2022_russian_invasion_of_ukraine,vasily_nebenzya,other,380
32715006,2022_russian_invasion_of_ukraine,brimstone_(missile),link,378
10762694,2022_russian_invasion_of_ukraine,united_nations_security_council_resolution_2623,link,369
4973812,2022_russian_invasion_of_ukraine,montreux_convention_regarding_the_regime_of_the_straits,link,368
8094779,2022_russian_invasion_of_ukraine,oblasts_of_ukraine,link,364
19774236,2022_russian_invasion_of_ukraine,war_hawk,link,363
5818321,2022_russian_invasion_of_ukraine,battle_of_kupiansk,link,362
9121791,2022_russian_invasion_of_ukraine,fgm-148_javelin,link,361
29772664,2022_russian_invasion_of_ukraine,2007_cyberattacks_on_estonia,link,359
29423338,2022_russian_invasion_of_ukraine,anti-ship_missile,link,358
25512537,2022_russian_invasion_of_ukraine,pyotr_ilyich_tchaikovsky,other,358
13145516,2022_russian_invasion_of_ukraine,m982_excalibur,link,357
1625514,2022_russian_invasion_of_ukraine,russian_occupation_of_luhansk_oblast,link,353
6527629,2022_russian_invasion_of_ukraine,luhansk,link,352
16870641,2022_russian_invasion_of_ukraine,m270_multiple_launch_rocket_system,link,351
10789388,2022_russian_invasion_of_ukraine,2022_russia–european_union_gas_dispute,link,350
6876305,2022_russian_invasion_of_ukraine,olaf_scholz,link,348
1260703,2022_russian_invasion_of_ukraine,oksana_markarova,link,347
4978532,2022_russian_invasion_of_ukraine,covid-19_pandemic,other,343
9531992,2022_russian_invasion_of_ukraine,russian_occupation_of_donetsk_oblast,link,342
16902827,2022_russian_invasion_of_ukraine,world_war_iii,other,341
17626195,2022_russian_invasion_of_ukraine,cougar_(mrap),link,340
13659402,2022_russian_invasion_of_ukraine,2022_zagreb_tu-141_crash,link,339
22262780,2022_russian_invasion_of_ukraine,2022_russian_military_commissariats_attacks,link,339
26194798,2022_russian_invasion_of_ukraine,appeasement,link,335
8223913,2022_russian_invasion_of_ukraine,2022_russian_mystery_fires,link,334
12027049,2022_russian_invasion_of_ukraine,international_sanctions_during_the_russo-ukrainian_war,link,332
32594473,2022_russian_invasion_of_ukraine,battle_of_vasylkiv,link,331
32510755,2022_russian_invasion_of_ukraine,"lyman,_ukraine",link,329
27500705,2022_russian_invasion_of_ukraine,government_and_intergovernmental_reactions_to_the_2022_russian_invasion_of_ukraine,link,322
9447952,2022_russian_invasion_of_ukraine,first_battle_of_lyman,link,320
32631835,2022_russian_invasion_of_ukraine,western_world,link,320
14662697,2022_russian_invasion_of_ukraine,historical_background_of_the_2014_pro-russian_unrest_in_ukraine,link,318
29639043,2022_russian_invasion_of_ukraine,chechens,link,314
16507298,2022_russian_invasion_of_ukraine,foreign_policy_of_the_united_states,link,314
24054676,2022_russian_invasion_of_ukraine,2022_northeastern_ukraine–russia_border_skirmishes,link,308
10548281,2022_russian_invasion_of_ukraine,martial_law_in_ukraine,link,308
6383448,2022_russian_invasion_of_ukraine,battle_of_dovhenke,link,304
17137206,2022_russian_invasion_of_ukraine,all-russian_nation,link,302
23848104,2022_russian_invasion_of_ukraine,list_of_people_and_organizations_sanctioned_during_the_russo-ukrainian_war,link,302
31437165,2022_russian_invasion_of_ukraine,thermobaric_weapon,link,301
13665854,2022_russian_invasion_of_ukraine,azovstal_iron_and_steel_works,link,295
7282869,2022_russian_invasion_of_ukraine,oryx_(website),link,289
23760073,2022_russian_invasion_of_ukraine,claymore_mine,link,278
25164054,2022_russian_invasion_of_ukraine,kerch_strait_incident,link,276
1517843,2022_russian_invasion_of_ukraine,trostianets,other,275
16548260,2022_russian_invasion_of_ukraine,battle_of_balakliia,link,274
31713246,2022_russian_invasion_of_ukraine,kramatorsk_railway_station_attack,link,274
22380851,2022_russian_invasion_of_ukraine,"kyselivka,_kherson_raion",link,274
21061234,2022_russian_invasion_of_ukraine,russo-georgian_war,link,272
20756549,2022_russian_invasion_of_ukraine,battle_of_shevchenkove,link,264
24909445,2022_russian_invasion_of_ukraine,bombing_of_borodianka,link,262
23492371,2022_russian_invasion_of_ukraine,m777_howitzer,link,262
18383201,2022_russian_invasion_of_ukraine,russian-occupied_territories_of_ukraine,link,260
9392033,2022_russian_invasion_of_ukraine,unlawful_combatant,link,260
931605,2022_russian_invasion_of_ukraine,m119_howitzer,link,257
15381094,2022_russian_invasion_of_ukraine,valerii_zaluzhnyi,link,256
21132800,2022_russian_invasion_of_ukraine,syrian_observatory_for_human_rights,link,255
31360153,2022_russian_invasion_of_ukraine,finland–nato_relations,link,255
23565717,2022_russian_invasion_of_ukraine,2022_brazilian_general_election,other,254
30859678,2022_russian_invasion_of_ukraine,aviano_air_base,link,253
22274632,2022_russian_invasion_of_ukraine,alexander_lukashenko,link,252
20236868,2022_russian_invasion_of_ukraine,lviv,link,252
29916498,2022_russian_invasion_of_ukraine,member_states_of_nato,link,250
31006077,2022_russian_invasion_of_ukraine,september_2022_armenia–azerbaijan_clashes,link,250
7420058,2022_russian_invasion_of_ukraine,lyman,other,247
21856443,2022_russian_invasion_of_ukraine,battle_of_huliaipole,link,247
13389266,2022_russian_invasion_of_ukraine,nasams,link,244
21811319,2022_russian_invasion_of_ukraine,chernobyl_nuclear_power_plant,link,243
29646654,2022_russian_invasion_of_ukraine,united_states_european_command,link,241
11692026,2022_russian_invasion_of_ukraine,tupolev_tu-95,link,239
20200104,2022_russian_invasion_of_ukraine,minsk_agreements,link,236
12554500,2022_russian_invasion_of_ukraine,ukraine_and_weapons_of_mass_destruction,link,235
769453,2022_russian_invasion_of_ukraine,battle_of_pisky_(2022),link,232
17252566,2022_russian_invasion_of_ukraine,normandy_format,link,231
5243957,2022_russian_invasion_of_ukraine,russian_occupation_of_sumy_oblast,link,229
16297559,2022_russian_invasion_of_ukraine,treaty_on_the_non-proliferation_of_nuclear_weapons,link,229
2211715,2022_russian_invasion_of_ukraine,2022_karakalpak_protests,link,225
10064981,2022_russian_invasion_of_ukraine,at4,link,223
13596034,2022_russian_invasion_of_ukraine,zaporizhzhia_residential_building_airstrike,link,222
28563906,2022_russian_invasion_of_ukraine,2022_yeysk_military_aircraft_crash,link,222
32182445,2022_russian_invasion_of_ukraine,presidency_of_the_united_nations_security_council,other,220
28107935,2022_russian_invasion_of_ukraine,2022_russian_businessmen_mystery_deaths,link,219
14812880,2022_russian_invasion_of_ukraine,joe_biden,link,217
27845415,2022_russian_invasion_of_ukraine,2022_rail_war_in_russia,link,217
1791255,2022_russian_invasion_of_ukraine,restrictions_on_transit_to_kaliningrad_oblast,link,215
7664547,2022_russian_invasion_of_ukraine,desna_barracks_airstrike,link,214
23980740,2022_russian_invasion_of_ukraine,nord_stream_2,link,214
11980592,2022_russian_invasion_of_ukraine,sergey_surovikin,link,212
24376207,2022_russian_invasion_of_ukraine,aleksandr_dugin,link,212
3396850,2022_russian_invasion_of_ukraine,scythians,other,207
4821613,2022_russian_invasion_of_ukraine,2022_fifa_world_cup,other,203
26799144,2022_russian_invasion_of_ukraine,attack_on_nova_kakhovka,link,201
26845777,2022_russian_invasion_of_ukraine,catherine_colonna,link,200
17724673,2022_russian_invasion_of_ukraine,mariupol_hospital_airstrike,link,200
31764453,2022_russian_invasion_of_ukraine,1st_guards_tank_army,link,199
27546916,2022_russian_invasion_of_ukraine,anatoly_antonov,link,196
14057442,2022_russian_invasion_of_ukraine,"olenivka,_kalmiuske_raion,_donetsk_oblast",link,196
8621492,2022_russian_invasion_of_ukraine,9k720_iskander,link,195
16736837,2022_russian_invasion_of_ukraine,election,link,193
6091128,2022_russian_invasion_of_ukraine,institute_for_the_study_of_war,link,191
20142932,2022_russian_invasion_of_ukraine,mine_flail,link,191
6955843,2022_russian_invasion_of_ukraine,right_sector,link,189
22564983,2022_russian_invasion_of_ukraine,battle_of_melitopol,link,189
18522169,2022_russian_invasion_of_ukraine,transnistria_war,link,188
6143694,2022_russian_invasion_of_ukraine,antony_blinken,link,188
12546410,2022_russian_invasion_of_ukraine,ukraine_v._russian_federation_(2022),link,187
16923604,2022_russian_invasion_of_ukraine,tigray_war,link,187
27710229,2022_russian_invasion_of_ukraine,dissolution_of_the_soviet_union,link,186
28172436,2022_russian_invasion_of_ukraine,emmanuel_macron,link,185
24454084,2022_russian_invasion_of_ukraine,prisoner_of_war,link,183
27519799,2022_russian_invasion_of_ukraine,battle_of_konotop_(2022),link,182
15316955,2022_russian_invasion_of_ukraine,united_nations_peacekeeping,link,182
