,prev,curr,type,n
24606866,donetsk_people's_republic,2022_russian_invasion_of_ukraine,link,1999
24611462,2022_annexation_referendums_in_russian-occupied_ukraine,2022_russian_invasion_of_ukraine,link,1909
24611810,russian_air_force,2022_russian_invasion_of_ukraine,link,1801
24607110,aleksandr_lapin_(general),2022_russian_invasion_of_ukraine,link,1765
24608540,"russian_annexation_of_donetsk,_kherson,_luhansk_and_zaporizhzhia_oblasts",2022_russian_invasion_of_ukraine,link,1636
24609872,battle_of_antonov_airport,2022_russian_invasion_of_ukraine,link,1604
24611342,t-62,2022_russian_invasion_of_ukraine,link,1579
24609766,russian_occupation_of_kharkiv_oblast,2022_russian_invasion_of_ukraine,link,1570
24612134,list_of_russian_generals_killed_during_the_2022_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,1558
24612034,tactical_nuclear_weapon,2022_russian_invasion_of_ukraine,link,1545
24608504,kherson,2022_russian_invasion_of_ukraine,link,1535
24610254,russian-occupied_territories_of_ukraine,2022_russian_invasion_of_ukraine,link,1525
24611052,battle_of_bakhmut,2022_russian_invasion_of_ukraine,link,1499
24611018,list_of_equipment_of_the_armed_forces_of_ukraine,2022_russian_invasion_of_ukraine,link,1495
24608488,2022_russian_mobilization,2022_russian_invasion_of_ukraine,link,1474
24608630,battle_of_kharkiv_(2022),2022_russian_invasion_of_ukraine,link,1436
24609144,ukrainian_air_force,2022_russian_invasion_of_ukraine,link,1420
24612312,on_conducting_a_special_military_operation,2022_russian_invasion_of_ukraine,link,1393
24608654,second_battle_of_lyman,2022_russian_invasion_of_ukraine,link,1370
24608080,zaporizhzhia_oblast,2022_russian_invasion_of_ukraine,link,1275
24611456,2022_ukrainian_refugee_crisis,2022_russian_invasion_of_ukraine,link,1264
24609810,eurovision_song_contest_2023,2022_russian_invasion_of_ukraine,link,1247
24612136,t-72,2022_russian_invasion_of_ukraine,link,1244
24609754,russia–ukraine_relations,2022_russian_invasion_of_ukraine,link,1235
24608550,list_of_wars_between_russia_and_ukraine,2022_russian_invasion_of_ukraine,link,1160
24612226,post-soviet_conflicts,2022_russian_invasion_of_ukraine,link,1143
24610946,antonov_an-225_mriya,2022_russian_invasion_of_ukraine,link,1137
24611554,2022_western_russia_attacks,2022_russian_invasion_of_ukraine,link,1128
24608286,nato,2022_russian_invasion_of_ukraine,link,1111
24611758,finland–nato_relations,2022_russian_invasion_of_ukraine,link,1101
24607464,kherson_oblast,2022_russian_invasion_of_ukraine,link,1090
24609992,rishi_sunak,2022_russian_invasion_of_ukraine,link,1075
24611964,russian_occupation_of_zaporizhzhia_oblast,2022_russian_invasion_of_ukraine,link,1063
24611524,nuclear_threats_during_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,1062
24611908,z_(military_symbol),2022_russian_invasion_of_ukraine,link,1044
24611882,belarus,2022_russian_invasion_of_ukraine,link,1043
24610478,valerii_zaluzhnyi,2022_russian_invasion_of_ukraine,link,1018
24607970,international_sanctions_during_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,997
24606976,m777_howitzer,2022_russian_invasion_of_ukraine,link,979
24607690,russian_people's_militias_in_ukraine,2022_russian_invasion_of_ukraine,link,955
24610038,belarusian_involvement_in_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,952
24610664,mariupol,2022_russian_invasion_of_ukraine,link,942
24607554,list_of_wars:_2003–present,2022_russian_invasion_of_ukraine,link,938
24609386,penny_mordaunt,2022_russian_invasion_of_ukraine,link,908
24609974,wladimir_klitschko,2022_russian_invasion_of_ukraine,link,898
24612036,t-80,2022_russian_invasion_of_ukraine,link,893
24612488,sukhoi_su-25,2022_russian_invasion_of_ukraine,link,887
24609740,sinking_of_the_moskva,2022_russian_invasion_of_ukraine,link,876
24611238,kharkiv,2022_russian_invasion_of_ukraine,link,869
24612080,azov_regiment,2022_russian_invasion_of_ukraine,link,865
24608052,capture_of_chernobyl,2022_russian_invasion_of_ukraine,link,857
24606810,russo-georgian_war,2022_russian_invasion_of_ukraine,link,855
24611608,2022_fifa_world_cup,2022_russian_invasion_of_ukraine,link,844
24608340,m270_multiple_launch_rocket_system,2022_russian_invasion_of_ukraine,link,842
24608692,bmp-3,2022_russian_invasion_of_ukraine,link,837
24610344,aleksandr_dvornikov,2022_russian_invasion_of_ukraine,link,832
24607156,russian_emigration_following_the_2022_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,826
24612352,conscription_in_russia,2022_russian_invasion_of_ukraine,other,825
24611898,economic_impact_of_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,822
24612302,luhansk_people's_republic,2022_russian_invasion_of_ukraine,link,816
24607184,sergei_shoigu,2022_russian_invasion_of_ukraine,link,810
24607022,mila_kunis,2022_russian_invasion_of_ukraine,link,779
24612392,ukraine–nato_relations,2022_russian_invasion_of_ukraine,link,774
24607814,giorgia_meloni,2022_russian_invasion_of_ukraine,link,760
24609166,2020s,2022_russian_invasion_of_ukraine,link,756
24607842,2022_formula_one_world_championship,2022_russian_invasion_of_ukraine,link,750
24608828,t-64,2022_russian_invasion_of_ukraine,link,748
24612612,timeline_of_the_2022_russian_invasion_of_ukraine:_phase_1,2022_russian_invasion_of_ukraine,link,720
24607178,russian_navy,2022_russian_invasion_of_ukraine,link,705
24608796,man-portable_air-defense_system,2022_russian_invasion_of_ukraine,link,701
24611478,battle_of_hostomel,2022_russian_invasion_of_ukraine,link,700
24612090,ak-12,2022_russian_invasion_of_ukraine,link,692
24607318,minsk_agreements,2022_russian_invasion_of_ukraine,link,685
24607096,wikipedia,2022_russian_invasion_of_ukraine,other,683
24610828,russian_airborne_forces,2022_russian_invasion_of_ukraine,link,681
24609108,kadyrovites,2022_russian_invasion_of_ukraine,link,680
24607428,united_nations_general_assembly_resolution_es-11/1,2022_russian_invasion_of_ukraine,link,679
24610018,budapest_memorandum,2022_russian_invasion_of_ukraine,link,675
24609984,boryspil_international_airport,2022_russian_invasion_of_ukraine,link,669
24612044,list_of_conflicts_in_europe,2022_russian_invasion_of_ukraine,link,665
24607382,9k720_iskander,2022_russian_invasion_of_ukraine,link,649
24606710,second_battle_of_kreminna,2022_russian_invasion_of_ukraine,link,641
24606948,bakhmut,2022_russian_invasion_of_ukraine,link,635
24612558,donetsk_oblast,2022_russian_invasion_of_ukraine,link,635
24610210,northeastern_ukraine_campaign,2022_russian_invasion_of_ukraine,link,633
24611078,2022_anti-war_protests_in_russia,2022_russian_invasion_of_ukraine,link,631
24611520,m982_excalibur,2022_russian_invasion_of_ukraine,link,625
24609208,ukrainian_resistance_during_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,619
24609658,black_sea_fleet,2022_russian_invasion_of_ukraine,link,618
24608842,russian_cruiser_moskva,2022_russian_invasion_of_ukraine,link,616
24611002,panzerhaubitze_2000,2022_russian_invasion_of_ukraine,link,610
24612608,united_nations_general_assembly_resolution,2022_russian_invasion_of_ukraine,link,610
24611274,soloti_military_training_ground_shooting,2022_russian_invasion_of_ukraine,link,600
24611474,2023_formula_one_world_championship,2022_russian_invasion_of_ukraine,link,599
24610058,chernobyl_nuclear_power_plant,2022_russian_invasion_of_ukraine,link,597
24609254,battle_of_sievierodonetsk_(2022),2022_russian_invasion_of_ukraine,link,595
24609660,bucha_massacre,2022_russian_invasion_of_ukraine,link,594
24607694,list_of_equipment_of_the_russian_ground_forces,2022_russian_invasion_of_ukraine,link,584
24609162,crimean_bridge,2022_russian_invasion_of_ukraine,link,575
24607262,donbas,2022_russian_invasion_of_ukraine,link,568
24607562,2021–2022_inflation_surge,2022_russian_invasion_of_ukraine,link,554
24607650,united_states,2022_russian_invasion_of_ukraine,link,553
24607654,russia_and_weapons_of_mass_destruction,2022_russian_invasion_of_ukraine,link,547
24608962,emmanuel_macron,2022_russian_invasion_of_ukraine,link,546
24609640,battle_of_davydiv_brid,2022_russian_invasion_of_ukraine,link,545
24611264,international_legion_of_territorial_defense_of_ukraine,2022_russian_invasion_of_ukraine,link,543
24610886,nikita_mazepin,2022_russian_invasion_of_ukraine,link,542
24612074,igor_girkin,2022_russian_invasion_of_ukraine,link,540
24607354,russian_irredentism,2022_russian_invasion_of_ukraine,link,536
24608942,2022_united_states_elections,2022_russian_invasion_of_ukraine,link,530
24608998,institute_for_the_study_of_war,2022_russian_invasion_of_ukraine,link,529
24610220,2022_chornobaivka_attacks,2022_russian_invasion_of_ukraine,link,519
24611316,battle_of_mykolaiv,2022_russian_invasion_of_ukraine,link,517
24606974,2022_crimea_attacks,2022_russian_invasion_of_ukraine,link,517
24609544,list_of_wars_involving_russia,2022_russian_invasion_of_ukraine,link,515
24608984,slava_ukraini,2022_russian_invasion_of_ukraine,link,513
24610634,petr_yan,2022_russian_invasion_of_ukraine,link,513
24606708,btr-4,2022_russian_invasion_of_ukraine,link,510
24607956,russia–united_states_relations,2022_russian_invasion_of_ukraine,link,508
24606908,february_24,2022_russian_invasion_of_ukraine,link,501
24611348,luhansk_oblast,2022_russian_invasion_of_ukraine,link,494
24611218,wikipedia_and_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,491
24611016,2022_snake_island_campaign,2022_russian_invasion_of_ukraine,link,487
24610302,3m-54_kalibr,2022_russian_invasion_of_ukraine,link,479
24612412,ak-74,2022_russian_invasion_of_ukraine,link,478
24609334,caesar_self-propelled_howitzer,2022_russian_invasion_of_ukraine,link,463
24608968,m113_armored_personnel_carrier,2022_russian_invasion_of_ukraine,link,462
24610028,sukhoi_su-35,2022_russian_invasion_of_ukraine,link,460
24610462,sweden–nato_relations,2022_russian_invasion_of_ukraine,link,456
24609474,agm-88_harm,2022_russian_invasion_of_ukraine,link,448
24611994,enlargement_of_nato,2022_russian_invasion_of_ukraine,link,447
24609146,doomsday_clock,2022_russian_invasion_of_ukraine,link,444
24610676,russia_national_football_team,2022_russian_invasion_of_ukraine,link,443
24608514,baykar_bayraktar_tb2,2022_russian_invasion_of_ukraine,link,442
24611336,zaporizhzhia_nuclear_power_plant,2022_russian_invasion_of_ukraine,link,441
24611240,brittney_griner,2022_russian_invasion_of_ukraine,link,440
24610426,timeline_of_the_war_in_donbas_(2022),2022_russian_invasion_of_ukraine,link,435
24611374,humvee,2022_russian_invasion_of_ukraine,link,426
24607628,russian_kyiv_convoy,2022_russian_invasion_of_ukraine,link,424
24610702,sukhoi_su-34,2022_russian_invasion_of_ukraine,link,420
24610454,kreminna,2022_russian_invasion_of_ukraine,link,419
24611156,roberto_de_zerbi,2022_russian_invasion_of_ukraine,link,416
24610600,snipex_alligator,2022_russian_invasion_of_ukraine,link,416
24608782,special_operations_forces_(russia),2022_russian_invasion_of_ukraine,link,409
24607126,nlaw,2022_russian_invasion_of_ukraine,link,407
24608976,ukraine_(disambiguation),2022_russian_invasion_of_ukraine,link,407
24609924,kamov_ka-50,2022_russian_invasion_of_ukraine,link,402
24611344,molotov_cocktail,2022_russian_invasion_of_ukraine,link,400
24612120,aerovironment_switchblade,2022_russian_invasion_of_ukraine,link,396
24608206,history_of_russia_(1991–present),2022_russian_invasion_of_ukraine,link,396
24608734,2022_iihf_world_championship,2022_russian_invasion_of_ukraine,link,394
24611694,russian_occupation_of_donetsk_oblast,2022_russian_invasion_of_ukraine,link,393
24608358,next_ukrainian_presidential_election,2022_russian_invasion_of_ukraine,link,392
24608430,special_operations_forces_(ukraine),2022_russian_invasion_of_ukraine,link,390
24609770,kh-55,2022_russian_invasion_of_ukraine,link,388
24612566,t-84,2022_russian_invasion_of_ukraine,link,386
24612320,2022_belarusian_and_russian_partisan_movement,2022_russian_invasion_of_ukraine,link,385
24608002,"borova,_kharkiv_oblast",2022_russian_invasion_of_ukraine,link,382
24606946,battle_of_izium_(2022),2022_russian_invasion_of_ukraine,link,381
24609364,sukhoi_su-57,2022_russian_invasion_of_ukraine,link,380
24608308,communist_party_of_the_russian_federation,2022_russian_invasion_of_ukraine,link,379
24609230,dudchany,2022_russian_invasion_of_ukraine,link,375
24609860,junior_eurovision_song_contest_2022,2022_russian_invasion_of_ukraine,link,374
24607480,economy_of_ukraine,2022_russian_invasion_of_ukraine,link,374
24612158,battle_of_avdiivka_(2022),2022_russian_invasion_of_ukraine,link,371
24609862,september_2022_armenia–azerbaijan_clashes,2022_russian_invasion_of_ukraine,link,368
24611420,s-300_missile_system,2022_russian_invasion_of_ukraine,link,364
24607824,tupolev_tu-22m,2022_russian_invasion_of_ukraine,link,361
24609528,belgorod,2022_russian_invasion_of_ukraine,link,359
24611796,s.t.a.l.k.e.r._2:_heart_of_chornobyl,2022_russian_invasion_of_ukraine,link,359
24607898,ryan_reynolds,2022_russian_invasion_of_ukraine,link,359
24609392,gennady_zhidko,2022_russian_invasion_of_ukraine,link,357
24611098,1st_guards_tank_army,2022_russian_invasion_of_ukraine,link,355
24607314,angela_merkel,2022_russian_invasion_of_ukraine,link,353
24607358,2022_russia–ukraine_peace_negotiations,2022_russian_invasion_of_ukraine,link,352
24607254,list_of_wars_and_anthropogenic_disasters_by_death_toll,2022_russian_invasion_of_ukraine,link,352
24609850,ak-47,2022_russian_invasion_of_ukraine,link,351
24612194,russia–nato_relations,2022_russian_invasion_of_ukraine,link,350
24608400,m109_howitzer,2022_russian_invasion_of_ukraine,link,349
24608716,white-blue-white_flag,2022_russian_invasion_of_ukraine,link,348
24608034,zaporizhzhia,2022_russian_invasion_of_ukraine,link,348
24611924,nuclear_warfare,2022_russian_invasion_of_ukraine,link,346
24611958,history_of_ukraine,2022_russian_invasion_of_ukraine,link,345
24611526,svatove,2022_russian_invasion_of_ukraine,link,343
24608424,luhansk,2022_russian_invasion_of_ukraine,link,341
24607304,odesa,2022_russian_invasion_of_ukraine,link,338
24609258,list_of_invasions,2022_russian_invasion_of_ukraine,link,334
24606732,crisis_at_the_zaporizhzhia_nuclear_power_plant,2022_russian_invasion_of_ukraine,link,334
24609012,bmp-2,2022_russian_invasion_of_ukraine,link,332
24607478,spetsnaz_gru,2022_russian_invasion_of_ukraine,link,332
24611734,qods_mohajer-6,2022_russian_invasion_of_ukraine,link,330
24611000,scorched_earth,2022_russian_invasion_of_ukraine,link,330
24608876,2022_nord_stream_gas_leaks,2022_russian_invasion_of_ukraine,link,329
24612590,russian_occupation_of_luhansk_oblast,2022_russian_invasion_of_ukraine,link,328
24609730,nafo_(group),2022_russian_invasion_of_ukraine,link,326
24608900,russian_invasion,2022_russian_invasion_of_ukraine,link,326
24611024,modern_history_of_ukraine,2022_russian_invasion_of_ukraine,link,321
24609890,list_of_foreign_aid_to_ukraine_during_the_russo-ukrainian_war,2022_russian_invasion_of_ukraine,link,321
24611384,battle_of_enerhodar,2022_russian_invasion_of_ukraine,link,320
24606840,olaf_scholz,2022_russian_invasion_of_ukraine,link,319
24608356,btr-80,2022_russian_invasion_of_ukraine,link,319
24610342,starlink,2022_russian_invasion_of_ukraine,link,318
24610608,national_guard_of_ukraine,2022_russian_invasion_of_ukraine,link,318
24608544,battle_of_kupiansk,2022_russian_invasion_of_ukraine,link,314
24611984,zala_lancet,2022_russian_invasion_of_ukraine,link,313
24608250,dnipro,2022_russian_invasion_of_ukraine,link,313
24606894,battle_of_siversk,2022_russian_invasion_of_ukraine,link,313
24610518,russian_occupation_of_mykolaiv_oblast,2022_russian_invasion_of_ukraine,link,312
24607098,international_recognition_of_the_donetsk_people's_republic_and_the_luhansk_people's_republic,2022_russian_invasion_of_ukraine,link,312
24609060,sergey_lavrov,2022_russian_invasion_of_ukraine,link,310
24611396,maxim_gun,2022_russian_invasion_of_ukraine,link,310
24607444,elon_musk,2022_russian_invasion_of_ukraine,link,307
24607986,covid-19_recession,2022_russian_invasion_of_ukraine,link,307
24612254,daniel_snyder,2022_russian_invasion_of_ukraine,link,306
24609500,annexation_of_crimea_by_the_russian_federation,2022_russian_invasion_of_ukraine,link,302
24611380,petro_poroshenko,2022_russian_invasion_of_ukraine,link,298
24607918,ukraine_democracy_defense_lend-lease_act_of_2022,2022_russian_invasion_of_ukraine,link,298
24608422,m4_carbine,2022_russian_invasion_of_ukraine,link,298
24607736,bundeswehr,2022_russian_invasion_of_ukraine,link,297
24612094,aeroflot,2022_russian_invasion_of_ukraine,link,297
24607074,2022–23_ukrainian_premier_league,2022_russian_invasion_of_ukraine,link,296
24611364,protests_against_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,294
24612330,martial_law,2022_russian_invasion_of_ukraine,link,293
24609112,orc,2022_russian_invasion_of_ukraine,link,292
24611034,government_and_intergovernmental_reactions_to_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,291
24608056,revolution_of_dignity,2022_russian_invasion_of_ukraine,link,291
24609818,attacks_on_civilians_in_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,289
24612030,rashism,2022_russian_invasion_of_ukraine,link,288
24611876,castration,2022_russian_invasion_of_ukraine,link,288
24607268,frozen_conflict,2022_russian_invasion_of_ukraine,link,287
24611852,russian_frigate_admiral_makarov,2022_russian_invasion_of_ukraine,link,286
24608372,2s3_akatsiya,2022_russian_invasion_of_ukraine,link,284
24608814,demographics_of_ukraine,2022_russian_invasion_of_ukraine,link,283
24611516,battle_of_bucha,2022_russian_invasion_of_ukraine,link,280
24611390,battle_of_vasylkiv,2022_russian_invasion_of_ukraine,link,280
24609044,battle_of_melitopol,2022_russian_invasion_of_ukraine,link,279
24609442,lidl,2022_russian_invasion_of_ukraine,link,278
24607306,steyr_aug,2022_russian_invasion_of_ukraine,link,277
24609698,beryslav,2022_russian_invasion_of_ukraine,link,277
24612582,tos-1,2022_russian_invasion_of_ukraine,link,273
24607788,kh-47m2_kinzhal,2022_russian_invasion_of_ukraine,link,273
24611724,uefa,2022_russian_invasion_of_ukraine,link,272
24607462,october_2022_united_kingdom_government_crisis,2022_russian_invasion_of_ukraine,link,271
24611750,economy_of_russia,2022_russian_invasion_of_ukraine,link,270
24608702,"russian_warship,_go_fuck_yourself",2022_russian_invasion_of_ukraine,link,270
24609656,alexander_lukashenko,2022_russian_invasion_of_ukraine,link,266
24612374,2022_food_crises,2022_russian_invasion_of_ukraine,link,265
24611794,at4,2022_russian_invasion_of_ukraine,link,265
24609670,siege_of_chernihiv,2022_russian_invasion_of_ukraine,link,264
24612278,rasputitsa,2022_russian_invasion_of_ukraine,link,264
24609854,bushmaster_protected_mobility_vehicle,2022_russian_invasion_of_ukraine,link,262
24612466,list_of_russo-ukrainian_conflict_military_equipment,2022_russian_invasion_of_ukraine,link,258
24611540,nasams,2022_russian_invasion_of_ukraine,link,258
24610662,north_crimean_canal,2022_russian_invasion_of_ukraine,link,257
24609970,russian_aerospace_forces,2022_russian_invasion_of_ukraine,link,256
24610074,battle_of_svatove,2022_russian_invasion_of_ukraine,link,256
24607942,sig_sauer_m17,2022_russian_invasion_of_ukraine,link,255
24608810,battle_of_soledar,2022_russian_invasion_of_ukraine,link,255
24609930,carl_gustaf_8.4_cm_recoilless_rifle,2022_russian_invasion_of_ukraine,link,250
24612424,2022_bombing_of_odesa,2022_russian_invasion_of_ukraine,link,247
24606858,rpg-7,2022_russian_invasion_of_ukraine,link,247
24609348,vitali_klitschko,2022_russian_invasion_of_ukraine,link,246
24610214,kakhovka_hydroelectric_power_plant,2022_russian_invasion_of_ukraine,link,245
24610762,uefa_euro_2028,2022_russian_invasion_of_ukraine,link,245
24608426,russian_oligarchs,2022_russian_invasion_of_ukraine,link,242
24607958,eurovision_song_contest_2022,2022_russian_invasion_of_ukraine,link,241
24609790,oleksandr_syrskyi,2022_russian_invasion_of_ukraine,link,240
24611900,otr-21_tochka,2022_russian_invasion_of_ukraine,link,239
24609936,battle_of_sumy,2022_russian_invasion_of_ukraine,link,237
24607992,dmitry_utkin,2022_russian_invasion_of_ukraine,link,237
24610080,airstrike,2022_russian_invasion_of_ukraine,link,237
24607668,accession_of_ukraine_to_the_european_union,2022_russian_invasion_of_ukraine,link,236
24608456,andriy_kovalchuk,2022_russian_invasion_of_ukraine,link,236
24608802,lyudmila_putina,2022_russian_invasion_of_ukraine,link,234
24611726,pm_m1910,2022_russian_invasion_of_ukraine,link,233
24608642,2022_stock_market_decline,2022_russian_invasion_of_ukraine,link,232
24612006,dmitry_glukhovsky,2022_russian_invasion_of_ukraine,link,229
24610962,battle_of_lysychansk,2022_russian_invasion_of_ukraine,link,227
24611832,babi_yar,2022_russian_invasion_of_ukraine,link,227
24610386,akm,2022_russian_invasion_of_ukraine,link,227
24612272,international_space_station,2022_russian_invasion_of_ukraine,link,226
24607272,sukhoi_su-24,2022_russian_invasion_of_ukraine,link,224
24612304,foreign_relations_of_russia,2022_russian_invasion_of_ukraine,link,223
24611816,national_guard_of_russia,2022_russian_invasion_of_ukraine,link,222
24610098,c-4_(explosive),2022_russian_invasion_of_ukraine,link,221
24607404,bm-30_smerch,2022_russian_invasion_of_ukraine,link,221
24606766,ukrainian_navy,2022_russian_invasion_of_ukraine,link,221
24612528,sievierodonetsk,2022_russian_invasion_of_ukraine,link,218
24609832,great_reset,2022_russian_invasion_of_ukraine,link,218
24611170,fn_f2000,2022_russian_invasion_of_ukraine,link,218
24610680,2022_in_ukraine,2022_russian_invasion_of_ukraine,link,217
24611340,iran–ukraine_relations,2022_russian_invasion_of_ukraine,link,214
24610402,ukraine_and_weapons_of_mass_destruction,2022_russian_invasion_of_ukraine,link,213
24609988,andrei_sukhovetsky,2022_russian_invasion_of_ukraine,link,212
24606752,2022–23_uefa_champions_league,2022_russian_invasion_of_ukraine,link,211
24610636,ghost_of_kyiv,2022_russian_invasion_of_ukraine,link,210
24611588,ukrainian_air_assault_forces,2022_russian_invasion_of_ukraine,link,209
24607524,anti-russian_sentiment,2022_russian_invasion_of_ukraine,link,209
24606760,territorial_defense_forces_(ukraine),2022_russian_invasion_of_ukraine,link,208
24607026,viktor_yanukovych,2022_russian_invasion_of_ukraine,link,206
24610548,donbass_arena,2022_russian_invasion_of_ukraine,link,206
24609178,tor_missile_system,2022_russian_invasion_of_ukraine,link,205
24610652,chechen_involvement_in_the_2022_russian_invasion_of_ukraine,2022_russian_invasion_of_ukraine,link,205
24611568,2019–present_sri_lankan_economic_crisis,2022_russian_invasion_of_ukraine,link,204
24609362,freedom_of_russia_legion,2022_russian_invasion_of_ukraine,link,203
24608428,heckler_&_koch_g3,2022_russian_invasion_of_ukraine,link,202
24607660,beretta_m9,2022_russian_invasion_of_ukraine,link,202
24608338,battle_of_the_siverskyi_donets,2022_russian_invasion_of_ukraine,link,198
24608234,military_history_of_the_russian_federation,2022_russian_invasion_of_ukraine,link,198
24607876,2020–present_global_chip_shortage,2022_russian_invasion_of_ukraine,link,197
24609536,anton_krasovsky,2022_russian_invasion_of_ukraine,link,197
24608186,lysychansk,2022_russian_invasion_of_ukraine,link,195
24610948,sergey_karjakin,2022_russian_invasion_of_ukraine,link,195
24608840,battle_of_pisky_(2022),2022_russian_invasion_of_ukraine,link,192
24608806,attrition_warfare,2022_russian_invasion_of_ukraine,link,192
24608588,buk_missile_system,2022_russian_invasion_of_ukraine,link,191
24612208,malyuk,2022_russian_invasion_of_ukraine,link,191
24611530,dagestan,2022_russian_invasion_of_ukraine,link,190
24608120,2021–present_united_kingdom_cost_of_living_crisis,2022_russian_invasion_of_ukraine,link,190
24610920,history_of_russia,2022_russian_invasion_of_ukraine,link,190
24609696,2022_atp_tour,2022_russian_invasion_of_ukraine,link,189
24610540,accuracy_international_awm,2022_russian_invasion_of_ukraine,link,188
24609038,kryvyi_rih,2022_russian_invasion_of_ukraine,link,188
24611890,unfriendly_countries_list,2022_russian_invasion_of_ukraine,link,188
24612212,september_2022_united_kingdom_mini-budget,2022_russian_invasion_of_ukraine,link,188
24609972,9k38_igla,2022_russian_invasion_of_ukraine,link,186
24611334,putler,2022_russian_invasion_of_ukraine,link,185
24608230,76th_guards_air_assault_division,2022_russian_invasion_of_ukraine,link,183
24611398,2022_protests_in_russian-occupied_ukraine,2022_russian_invasion_of_ukraine,link,183
24607984,ak-103,2022_russian_invasion_of_ukraine,link,183
24608166,north_atlantic_treaty,2022_russian_invasion_of_ukraine,link,182
