,prev,curr,type,n
3320666,aerovironment_switchblade,2022_russian_invasion_of_ukraine,link,246
3318884,2021–present_global_energy_crisis,2022_russian_invasion_of_ukraine,link,246
3320942,millerovo_air_base_attack,2022_russian_invasion_of_ukraine,link,245
3320824,russian_kyiv_convoy,2022_russian_invasion_of_ukraine,link,244
3316642,c-4_(explosive),2022_russian_invasion_of_ukraine,link,244
3320940,2022_russian_mystery_fires,2022_russian_invasion_of_ukraine,link,243
3319480,s-400_missile_system,2022_russian_invasion_of_ukraine,link,242
3318512,russian_aerospace_forces,2022_russian_invasion_of_ukraine,link,241
3317316,"russian_warship,_go_fuck_yourself",2022_russian_invasion_of_ukraine,link,241
3318954,2022_monkeypox_outbreak,2022_russian_invasion_of_ukraine,other,240
3317372,3m-54_kalibr,2022_russian_invasion_of_ukraine,link,236
3316966,territorial_defense_forces_(ukraine),2022_russian_invasion_of_ukraine,link,235
3318876,btr-4,2022_russian_invasion_of_ukraine,link,235
3317732,man-portable_air-defense_system,2022_russian_invasion_of_ukraine,link,235
3317946,russian_oligarchs,2022_russian_invasion_of_ukraine,link,235
3319194,olenivka_prison_massacre,2022_russian_invasion_of_ukraine,link,233
3321404,bm-27_uragan,2022_russian_invasion_of_ukraine,link,233
3317152,battle_of_voznesensk,2022_russian_invasion_of_ukraine,link,233
3317438,2022_bombing_of_odesa,2022_russian_invasion_of_ukraine,link,233
3321178,eurasianism,2022_russian_invasion_of_ukraine,link,232
3317944,m4_carbine,2022_russian_invasion_of_ukraine,link,232
3316456,fn_scar,2022_russian_invasion_of_ukraine,link,229
3318980,m-84,2022_russian_invasion_of_ukraine,link,228
3317942,steven_seagal,2022_russian_invasion_of_ukraine,link,228
3317618,2022_stock_market_decline,2022_russian_invasion_of_ukraine,link,227
3317644,russia_and_weapons_of_mass_destruction,2022_russian_invasion_of_ukraine,link,226
3317742,attrition_warfare,2022_russian_invasion_of_ukraine,link,225
3317286,dagestan,2022_russian_invasion_of_ukraine,link,225
3317074,gina_carano,2022_russian_invasion_of_ukraine,link,223
3318948,bm-30_smerch,2022_russian_invasion_of_ukraine,link,222
3317422,siege_of_chernihiv,2022_russian_invasion_of_ukraine,link,222
3319026,331st_guards_airborne_regiment,2022_russian_invasion_of_ukraine,link,219
3319916,next_ukrainian_presidential_election,2022_russian_invasion_of_ukraine,link,219
3319704,spetsnaz_gru,2022_russian_invasion_of_ukraine,link,216
3319720,2021–22_ukrainian_premier_league,2022_russian_invasion_of_ukraine,link,216
3318718,mykolaiv,2022_russian_invasion_of_ukraine,link,215
3317094,at4,2022_russian_invasion_of_ukraine,link,214
3321224,avdiivka,2022_russian_invasion_of_ukraine,link,212
3318568,great_reset,2022_russian_invasion_of_ukraine,link,212
3316540,ukraine_democracy_defense_lend-lease_act_of_2022,2022_russian_invasion_of_ukraine,link,212
3320734,2020–present_global_chip_shortage,2022_russian_invasion_of_ukraine,link,212
3319012,sergey_karjakin,2022_russian_invasion_of_ukraine,link,212
3321234,tupolev_tu-22m,2022_russian_invasion_of_ukraine,link,210
3316796,ukrainian_frigate_hetman_sahaidachny,2022_russian_invasion_of_ukraine,link,209
3320872,azovstal_iron_and_steel_works,2022_russian_invasion_of_ukraine,link,209
3316338,ummc_ekaterinburg,2022_russian_invasion_of_ukraine,link,209
3317350,rpg-7,2022_russian_invasion_of_ukraine,link,209
3320876,russia–nato_relations,2022_russian_invasion_of_ukraine,link,207
3316680,battle_of_izium_(2022),2022_russian_invasion_of_ukraine,link,206
3320498,control_of_cities_during_the_russo-ukrainian_war,2022_russian_invasion_of_ukraine,link,206
3318162,list_of_foreign_aid_to_ukraine_during_the_russo-ukrainian_war,2022_russian_invasion_of_ukraine,link,206
3316360,future_nostalgia_tour,2022_russian_invasion_of_ukraine,link,206
3317226,ahs_krab,2022_russian_invasion_of_ukraine,link,205
3320708,chernobyl,2022_russian_invasion_of_ukraine,link,205
3317392,sonic_the_hedgehog_2_(film),2022_russian_invasion_of_ukraine,link,205
3319898,andrei_sukhovetsky,2022_russian_invasion_of_ukraine,link,204
3316564,foundations_of_geopolitics,2022_russian_invasion_of_ukraine,link,204
3321306,pantsir_missile_system,2022_russian_invasion_of_ukraine,link,204
3316752,economy_of_russia,2022_russian_invasion_of_ukraine,link,203
3320854,vasiliy_lomachenko,2022_russian_invasion_of_ukraine,link,202
3320038,izium,2022_russian_invasion_of_ukraine,link,202
3319348,slava-class_cruiser,2022_russian_invasion_of_ukraine,link,200
3317222,unfriendly_countries_list,2022_russian_invasion_of_ukraine,link,199
3318212,treaty_on_the_final_settlement_with_respect_to_germany,2022_russian_invasion_of_ukraine,link,199
3317948,heckler_&_koch_g3,2022_russian_invasion_of_ukraine,link,199
3320524,belgorod,2022_russian_invasion_of_ukraine,link,198
3320424,2022_protests_in_russian-occupied_ukraine,2022_russian_invasion_of_ukraine,link,196
3317458,demographics_of_ukraine,2022_russian_invasion_of_ukraine,link,196
3319440,fc_zenit_saint_petersburg,2022_russian_invasion_of_ukraine,link,196
3319580,nancy_pelosi,2022_russian_invasion_of_ukraine,link,195
3318732,dmitry_utkin,2022_russian_invasion_of_ukraine,link,195
3317012,assassination_attempts_on_volodymyr_zelenskyy,2022_russian_invasion_of_ukraine,link,194
3319104,history_of_russia_(1991–present),2022_russian_invasion_of_ukraine,link,194
3319532,rasputitsa,2022_russian_invasion_of_ukraine,link,192
3318248,pfm-1_mine,2022_russian_invasion_of_ukraine,link,192
3319128,s-300_missile_system,2022_russian_invasion_of_ukraine,link,191
3316804,kryvyi_rih,2022_russian_invasion_of_ukraine,link,190
3320904,svd-63,2022_russian_invasion_of_ukraine,link,189
3316970,ukrainian_navy,2022_russian_invasion_of_ukraine,link,188
3318830,pripyat,2022_russian_invasion_of_ukraine,link,187
3318762,novorossiya_(confederation),2022_russian_invasion_of_ukraine,link,186
3321254,siege_of_marinka,2022_russian_invasion_of_ukraine,link,186
3316772,ilya_ponomarev,2022_russian_invasion_of_ukraine,link,184
3321042,foreign_relations_of_russia,2022_russian_invasion_of_ukraine,link,183
3319282,bmp-2,2022_russian_invasion_of_ukraine,link,183
3318402,lysychansk,2022_russian_invasion_of_ukraine,link,182
3321062,battle_of_popasna,2022_russian_invasion_of_ukraine,link,182
3318854,oleksandr_usyk_vs_anthony_joshua_ii,2022_russian_invasion_of_ukraine,link,182
3318292,dmitry_glukhovsky,2022_russian_invasion_of_ukraine,link,181
3316688,babi_yar,2022_russian_invasion_of_ukraine,link,180
3320420,three_thousand_years_of_longing,2022_russian_invasion_of_ukraine,link,179
3317994,olga_kurylenko,2022_russian_invasion_of_ukraine,link,179
3318594,olga_kachura,2022_russian_invasion_of_ukraine,link,179
3318834,alpha_group,2022_russian_invasion_of_ukraine,link,178
3319866,fgm-148_javelin,2022_russian_invasion_of_ukraine,link,178
3320030,caesar_self-propelled_howitzer,2022_russian_invasion_of_ukraine,link,178
3319388,accuracy_international_awm,2022_russian_invasion_of_ukraine,link,178
3317648,beretta_m9,2022_russian_invasion_of_ukraine,link,177
3317920,hostomel_airport,2022_russian_invasion_of_ukraine,link,174
3317044,tor_missile_system,2022_russian_invasion_of_ukraine,link,174
3320564,igor_girkin,2022_russian_invasion_of_ukraine,link,173
3316348,orc,2022_russian_invasion_of_ukraine,link,173
3321198,angela_merkel,2022_russian_invasion_of_ukraine,link,172
3317668,list_of_ship_losses_during_the_russo-ukrainian_war,2022_russian_invasion_of_ukraine,link,171
3321344,mgm-140_atacms,2022_russian_invasion_of_ukraine,link,171
3318384,north_atlantic_treaty,2022_russian_invasion_of_ukraine,link,168
3316354,chernihiv,2022_russian_invasion_of_ukraine,link,167
3318872,robert_shwartzman,2022_russian_invasion_of_ukraine,link,166
3319414,panzerfaust_3,2022_russian_invasion_of_ukraine,link,166
3320738,makarov_pistol,2022_russian_invasion_of_ukraine,link,165
3318054,daniil_kvyat,2022_russian_invasion_of_ukraine,link,165
3316172,david_neres,2022_russian_invasion_of_ukraine,link,164
3317480,russian_2022_war_censorship_laws,2022_russian_invasion_of_ukraine,link,163
3319508,monument_to_the_liberators_of_soviet_latvia_and_riga_from_the_german_fascist_invaders,2022_russian_invasion_of_ukraine,link,162
3321034,claymore_mine,2022_russian_invasion_of_ukraine,link,160
3320218,uefa_euro_2028,2022_russian_invasion_of_ukraine,link,160
3317146,revolution_of_dignity,2022_russian_invasion_of_ukraine,link,158
3320512,south_park_(season_25),2022_russian_invasion_of_ukraine,link,158
3319726,2022_european_championships,2022_russian_invasion_of_ukraine,link,156
3318230,international_sanctions_during_the_russo-ukrainian_war,2022_russian_invasion_of_ukraine,link,156
3319188,battle_of_irpin,2022_russian_invasion_of_ukraine,link,156
3319390,marjorie_taylor_greene,2022_russian_invasion_of_ukraine,link,155
3316284,sievierodonetsk,2022_russian_invasion_of_ukraine,link,154
3316896,crimean_bridge,2022_russian_invasion_of_ukraine,link,153
3316410,russian_grand_prix,2022_russian_invasion_of_ukraine,link,153
3316366,operation_ganga,2022_russian_invasion_of_ukraine,link,153
3319972,frozen_conflict,2022_russian_invasion_of_ukraine,link,153
3320786,poland,2022_russian_invasion_of_ukraine,link,153
3321286,skif_(anti-tank_guided_missile),2022_russian_invasion_of_ukraine,link,152
3320878,directed-energy_weapon,2022_russian_invasion_of_ukraine,link,151
3318070,presidency_of_joe_biden,2022_russian_invasion_of_ukraine,link,151
3319020,ukrainian_air_assault_forces,2022_russian_invasion_of_ukraine,link,150
3316356,russia–turkey_relations,2022_russian_invasion_of_ukraine,link,150
3321160,anti-russian_sentiment,2022_russian_invasion_of_ukraine,link,150
3318580,2036_summer_olympics,2022_russian_invasion_of_ukraine,link,149
3317604,2022–23_uefa_europa_league,2022_russian_invasion_of_ukraine,link,149
3317374,uefa_women's_euro_2025,2022_russian_invasion_of_ukraine,link,149
3317148,list_of_equipment_of_the_polish_land_forces,2022_russian_invasion_of_ukraine,link,146
