,prev,curr,type,n
20876865,2022_russian_invasion_of_ukraine,2022_russia–ukraine_peace_negotiations,link,1440.0
4557394,2022_russian_invasion_of_ukraine,2022–2023_ukrainian_refugee_crisis,link,1392.0
30210765,2022_russian_invasion_of_ukraine,list_of_russian_generals_killed_during_the_russian_invasion_of_ukraine,link,1290.0
27694991,2022_russian_invasion_of_ukraine,list_of_interstate_wars_since_1945,link,1254.0
31355409,2022_russian_invasion_of_ukraine,2022–2023_western_russia_attacks,link,1164.0
16279314,2022_russian_invasion_of_ukraine,international_criminal_court,link,1110.0
31341788,2022_russian_invasion_of_ukraine,antonov_an-225_mriya,link,1082.0
13230359,2022_russian_invasion_of_ukraine,disinformation_in_the_russian_invasion_of_ukraine,link,996.0
30300340,2022_russian_invasion_of_ukraine,battle_of_donbas_(2022–present),link,860.0
13452419,2022_russian_invasion_of_ukraine,kyiv_offensive_(2022),link,855.0
390464,2022_russian_invasion_of_ukraine,battle_of_antonov_airport,link,854.0
17039797,2022_russian_invasion_of_ukraine,on_conducting_a_special_military_operation,link,851.0
23200007,2022_russian_invasion_of_ukraine,timeline_of_the_russian_invasion_of_ukraine:_phase_1,link,837.0
20496366,2022_russian_invasion_of_ukraine,euromaidan,link,822.0
863873,2022_russian_invasion_of_ukraine,2022_kharkiv_counteroffensive,link,791.0
423110,2022_russian_invasion_of_ukraine,siege_of_mariupol,link,765.0
22091545,2022_russian_invasion_of_ukraine,assassination_attempts_on_volodymyr_zelenskyy,link,761.0
22982514,2022_russian_invasion_of_ukraine,united_nations_general_assembly_resolution_es-11/1,link,754.0
20188910,2022_russian_invasion_of_ukraine,list_of_largest_refugee_crises,link,740.0
28646619,2022_russian_invasion_of_ukraine,corporate_responses_to_the_russian_invasion_of_ukraine,link,670.0
22126099,2022_russian_invasion_of_ukraine,armed_forces_of_ukraine,link,659.0
15111594,2022_russian_invasion_of_ukraine,mobilization_in_ukraine,link,652.0
17177883,2022_russian_invasion_of_ukraine,martial_law,link,630.0
25990097,2022_russian_invasion_of_ukraine,prelude_to_the_russian_invasion_of_ukraine,link,627.0
3142403,2022_russian_invasion_of_ukraine,russian_people's_militias_in_ukraine,link,618.0
709739,2022_russian_invasion_of_ukraine,war_crimes_in_the_russian_invasion_of_ukraine,link,587.0
24518690,2022_russian_invasion_of_ukraine,nuclear_threats_during_the_russian_invasion_of_ukraine,link,585.0
21728212,2022_russian_invasion_of_ukraine,post-soviet_conflicts,link,576.0
4557345,2022_russian_invasion_of_ukraine,eastern_ukraine_campaign,link,572.0
28936684,2022_russian_invasion_of_ukraine,2020s_in_military_history,link,566.0
20653562,2022_russian_invasion_of_ukraine,russian_cruiser_moskva,link,564.0
32365221,2022_russian_invasion_of_ukraine,southern_ukraine_campaign,link,544.0
7792218,2022_russian_invasion_of_ukraine,2022_kherson_counteroffensive,link,528.0
26178741,2022_russian_invasion_of_ukraine,list_of_wars_between_russia_and_ukraine,link,523.0
23685446,2022_russian_invasion_of_ukraine,list_of_aircraft_losses_during_the_russo-ukrainian_war,link,509.0
29316827,2022_russian_invasion_of_ukraine,2022_in_ukraine,other,508.0
2684066,2022_russian_invasion_of_ukraine,child_abductions_in_the_russian_invasion_of_ukraine,link,507.0
1361677,2022_russian_invasion_of_ukraine,neo-nazism,link,504.0
92060,2022_russian_invasion_of_ukraine,russian_armed_forces,link,502.0
31931529,2022_russian_invasion_of_ukraine,protests_against_the_russian_invasion_of_ukraine,link,492.0
11426003,2022_russian_invasion_of_ukraine,ukrainian_resistance_during_the_russian_invasion_of_ukraine,link,485.0
3060248,2022_russian_invasion_of_ukraine,international_sanctions_during_the_russian_invasion_of_ukraine,link,473.0
10349234,2022_russian_invasion_of_ukraine,nato,link,470.0
12067023,2022_russian_invasion_of_ukraine,russian_emigration_following_the_russian_invasion_of_ukraine,link,456.0
16264600,2022_russian_invasion_of_ukraine,battle_of_brovary,link,442.0
20336822,2022_russian_invasion_of_ukraine,fog_of_war,link,431.0
22386842,2022_russian_invasion_of_ukraine,redut_(company),link,429.0
15453181,2022_russian_invasion_of_ukraine,battle_of_vuhledar,link,424.0
19525621,2022_russian_invasion_of_ukraine,bakhmut,link,422.0
11926830,2022_russian_invasion_of_ukraine,northeastern_ukraine_campaign,link,420.0
29155733,2022_russian_invasion_of_ukraine,mariupol,link,418.0
6306025,2022_russian_invasion_of_ukraine,world_war_ii,link,412.0
10558281,2022_russian_invasion_of_ukraine,liberation_of_kherson,link,411.0
528084,2022_russian_invasion_of_ukraine,list_of_military_aid_to_ukraine_during_the_russo-ukrainian_war,link,406.0
22168490,2022_russian_invasion_of_ukraine,z_(military_symbol),link,405.0
4198504,2022_russian_invasion_of_ukraine,sinking_of_the_moskva,link,374.0
32980444,2022_russian_invasion_of_ukraine,demilitarisation,link,368.0
11966156,2022_russian_invasion_of_ukraine,2022–2023_russian_strikes_against_ukrainian_infrastructure,link,365.0
28217415,2022_russian_invasion_of_ukraine,battle_of_kharkiv_(2022),link,363.0
22359011,2022_russian_invasion_of_ukraine,allegations_of_genocide_of_ukrainians_in_the_russian_invasion_of_ukraine,link,357.0
965254,2022_russian_invasion_of_ukraine,2022_in_russia,other,351.0
11677454,2022_russian_invasion_of_ukraine,internally_displaced_person,link,348.0
24947991,2022_russian_invasion_of_ukraine,battle_of_kyiv_(2022),link,343.0
11410172,2022_russian_invasion_of_ukraine,list_of_journalists_killed_during_the_russo-ukrainian_war,link,326.0
3560860,2022_russian_invasion_of_ukraine,2022_missile_explosion_in_poland,link,323.0
31310618,2022_russian_invasion_of_ukraine,torture_of_russian_soldiers_in_mala_rohan,link,322.0
14833115,2022_russian_invasion_of_ukraine,russians_in_ukraine,link,321.0
21246044,2022_russian_invasion_of_ukraine,bmp-3,link,318.0
3904553,2022_russian_invasion_of_ukraine,national_guard_of_russia,link,316.0
2432182,2022_russian_invasion_of_ukraine,kherson,link,315.0
5090792,2022_russian_invasion_of_ukraine,list_of_ship_losses_during_the_russo-ukrainian_war,link,312.0
4806311,2022_russian_invasion_of_ukraine,right_to_exist,link,308.0
27174731,2022_russian_invasion_of_ukraine,oleksandr_syrskyi,link,297.0
30741916,2022_russian_invasion_of_ukraine,enlargement_of_nato,link,295.0
32601333,2022_russian_invasion_of_ukraine,battle_of_soledar,link,288.0
12705723,2022_russian_invasion_of_ukraine,national_guard_of_ukraine,link,284.0
11069042,2022_russian_invasion_of_ukraine,kremenchuk_shopping_mall_attack,link,270.0
19243140,2022_russian_invasion_of_ukraine,2022_anti-war_protests_in_russia,link,267.0
26138515,2022_russian_invasion_of_ukraine,joint_statement_of_the_leaders_of_the_five_nuclear-weapon_states_on_preventing_nuclear_war_and_avoiding_arms_races,link,259.0
8966239,2022_russian_invasion_of_ukraine,state_border_guard_service_of_ukraine,link,245.0
17602707,2022_russian_invasion_of_ukraine,international_criminal_court_investigation_in_ukraine,link,235.0
31946853,2022_russian_invasion_of_ukraine,humanitarian_situation_during_the_war_in_donbas,link,234.0
26478519,2022_russian_invasion_of_ukraine,bucha_massacre,link,230.0
12219482,2022_russian_invasion_of_ukraine,aerial_warfare_in_the_russian_invasion_of_ukraine,link,229.0
4954519,2022_russian_invasion_of_ukraine,olenivka_prison_massacre,link,220.0
14902926,2022_russian_invasion_of_ukraine,humanitarian_impact_of_the_russian_invasion_of_ukraine,link,218.0
10021262,2022_russian_invasion_of_ukraine,capture_of_chernobyl,link,215.0
13489202,2022_russian_invasion_of_ukraine,1993_russian_constitutional_crisis,link,215.0
32436606,2022_russian_invasion_of_ukraine,crimea,link,212.0
31832494,2022_russian_invasion_of_ukraine,invasion,link,210.0
24275066,2022_russian_invasion_of_ukraine,2022–2023_food_crises,link,210.0
22175754,2022_russian_invasion_of_ukraine,bbc_news_russian,link,209.0
12228899,2022_russian_invasion_of_ukraine,council_of_europe,link,209.0
19522224,2022_russian_invasion_of_ukraine,czech_hedgehog,link,207.0
8539782,2022_russian_invasion_of_ukraine,r-360_neptune,link,206.0
4631982,2022_russian_invasion_of_ukraine,battle_of_hostomel,link,205.0
32362038,2022_russian_invasion_of_ukraine,2022–2023_skirmishes_on_the_dnieper,link,205.0
1115287,2022_russian_invasion_of_ukraine,on_the_historical_unity_of_russians_and_ukrainians,link,204.0
4782180,2022_russian_invasion_of_ukraine,timeline_of_the_war_in_donbas_(2022),link,203.0
25572467,2022_russian_invasion_of_ukraine,special_police_forces_(ukraine),link,202.0
27338587,2022_russian_invasion_of_ukraine,novorossiya_(confederation),link,199.0
27320311,2022_russian_invasion_of_ukraine,martial_law_in_ukraine,link,198.0
3065493,2022_russian_invasion_of_ukraine,federal_security_service,link,196.0
18462871,2022_russian_invasion_of_ukraine,crimean_bridge_explosion,link,192.0
2297260,2022_russian_invasion_of_ukraine,crimes_against_humanity,link,188.0
16443478,2022_russian_invasion_of_ukraine,harbacha,link,185.0
13526378,2022_russian_invasion_of_ukraine,74th_separate_guards_motor_rifle_brigade,link,181.0
4167603,2022_russian_invasion_of_ukraine,international_legion_(ukraine),link,180.0
4716659,2022_russian_invasion_of_ukraine,belarusian_involvement_in_the_russian_invasion_of_ukraine,link,178.0
27216962,2022_russian_invasion_of_ukraine,european_commission,link,177.0
9543787,2022_russian_invasion_of_ukraine,battle_of_the_svatove–kreminna_line,link,176.0
21329484,2022_russian_invasion_of_ukraine,"russian_warship,_go_fuck_yourself",link,176.0
20570899,2022_russian_invasion_of_ukraine,"2nd_battalion,_503rd_infantry_regiment",link,173.0
27031998,2022_russian_invasion_of_ukraine,viktor_yanukovych,link,172.0
29425020,2022_russian_invasion_of_ukraine,kyiv,link,165.0
19737413,2022_russian_invasion_of_ukraine,2022–2023_crimea_attacks,link,164.0
22683530,2022_russian_invasion_of_ukraine,battle_of_avdiivka_(2022–2023),link,163.0
26527881,2022_russian_invasion_of_ukraine,little_green_men_(russo-ukrainian_war),link,159.0
6353208,2022_russian_invasion_of_ukraine,gerasimov_doctrine,link,155.0
22185646,2022_russian_invasion_of_ukraine,war_in_abkhazia_(1992–1993),link,150.0
1421015,2022_russian_invasion_of_ukraine,battle_of_bucha,link,147.0
3543983,2022_russian_invasion_of_ukraine,mobilization,link,147.0
9405202,2022_russian_invasion_of_ukraine,chief_of_defence_(norway),link,145.0
2226486,2022_russian_invasion_of_ukraine,battle_of_enerhodar,link,145.0
16832637,2022_russian_invasion_of_ukraine,federal_protective_service_(russia),link,143.0
4779366,2022_russian_invasion_of_ukraine,mediazona,link,142.0
28054411,2022_russian_invasion_of_ukraine,military_districts_of_russia,other,140.0
15736222,2022_russian_invasion_of_ukraine,first_chechen_war,link,139.0
23995971,2022_russian_invasion_of_ukraine,soviet_union,link,138.0
12777462,2022_russian_invasion_of_ukraine,battle_of_kherson,link,136.0
21018646,2022_russian_invasion_of_ukraine,second_battle_of_lyman,link,133.0
179980,2022_russian_invasion_of_ukraine,war_hawk,link,132.0
385824,2022_russian_invasion_of_ukraine,war_in_donbas_(2014–2022),link,132.0
10073321,2022_russian_invasion_of_ukraine,budapest_memorandum,link,132.0
3805736,2022_russian_invasion_of_ukraine,sergei_shoigu,link,131.0
9171036,2022_russian_invasion_of_ukraine,ruscism,link,130.0
19709234,2022_russian_invasion_of_ukraine,battle_of_sievierodonetsk_(2022),link,130.0
20213617,2022_russian_invasion_of_ukraine,crimean_bridge,link,129.0
31768087,2022_russian_invasion_of_ukraine,molotov_cocktail,link,126.0
19916361,2022_russian_invasion_of_ukraine,nikolai_patrushev,link,126.0
12519596,2022_russian_invasion_of_ukraine,accusations_of_genocide_in_donbas,link,119.0
26232818,2022_russian_invasion_of_ukraine,anti-russian_sentiment,link,115.0
20459676,2022_russian_invasion_of_ukraine,nato–russia_relations,link,114.0
21504977,2022_russian_invasion_of_ukraine,russian_occupation_of_zaporizhzhia_oblast,link,114.0
29902404,2022_russian_invasion_of_ukraine,battle_of_sumy,link,113.0
4907011,2022_russian_invasion_of_ukraine,battle_of_irpin,link,113.0
27147204,2022_russian_invasion_of_ukraine,2022_protests_in_russian-occupied_ukraine,link,110.0
3488609,2022_russian_invasion_of_ukraine,timeline_of_the_russian_invasion_of_ukraine:_phase_2,link,105.0
2852989,2022_russian_invasion_of_ukraine,kharkiv,link,104.0
31981474,2022_russian_invasion_of_ukraine,russian_filtration_camps_for_ukrainians,link,103.0
26591375,2022_russian_invasion_of_ukraine,siege_of_chernihiv,link,102.0
27432243,2022_russian_invasion_of_ukraine,revolution_of_dignity,link,101.0
15574748,2022_russian_invasion_of_ukraine,mladá_fronta_dnes,link,100.0
29636932,2022_russian_invasion_of_ukraine,united_nations_security_council_resolution_2623,link,100.0
12616857,2022_russian_invasion_of_ukraine,2023_black_sea_drone_incident,link,98.0
23631194,2022_russian_invasion_of_ukraine,briceni,link,97.0
11391114,2022_russian_invasion_of_ukraine,timeline_of_the_russian_invasion_of_ukraine:_phase_3,link,97.0
5202724,2022_russian_invasion_of_ukraine,permanent_members_of_the_united_nations_security_council,link,96.0
26769894,2022_russian_invasion_of_ukraine,battle_of_izium_(2022),link,96.0
6247600,2022_russian_invasion_of_ukraine,treaty_on_the_non-proliferation_of_nuclear_weapons,link,95.0
25396522,2022_russian_invasion_of_ukraine,eurasian_economic_union,link,95.0
9939737,2022_russian_invasion_of_ukraine,donetsk,link,93.0
8046156,2022_russian_invasion_of_ukraine,russian_kyiv_convoy,link,93.0
18078011,2022_russian_invasion_of_ukraine,2022_snake_island_campaign,link,92.0
20692708,2022_russian_invasion_of_ukraine,2023_visit_by_joe_biden_to_ukraine,link,92.0
6118095,2022_russian_invasion_of_ukraine,azov_brigade,link,91.0
17531240,2022_russian_invasion_of_ukraine,economic_impact_of_the_russian_invasion_of_ukraine,link,89.0
31771240,2022_russian_invasion_of_ukraine,government_and_intergovernmental_reactions_to_the_russian_invasion_of_ukraine,link,88.0
31516168,2022_russian_invasion_of_ukraine,united_nations_general_assembly,link,88.0
11343183,2022_russian_invasion_of_ukraine,monusco,link,88.0
5708358,2022_russian_invasion_of_ukraine,chechens,link,87.0
3461189,2022_russian_invasion_of_ukraine,battle_of_lysychansk,link,87.0
32371321,2022_russian_invasion_of_ukraine,fgm-148_javelin,link,86.0
33145507,2022_russian_invasion_of_ukraine,sergey_lavrov,link,84.0
15767544,2022_russian_invasion_of_ukraine,attacks_on_civilians_in_the_russian_invasion_of_ukraine,link,84.0
30590717,2022_russian_invasion_of_ukraine,kraków,link,83.0
22848628,2022_russian_invasion_of_ukraine,fim-92_stinger,link,81.0
23613641,2022_russian_invasion_of_ukraine,russian_occupation_of_kharkiv_oblast,link,81.0
8377553,2022_russian_invasion_of_ukraine,spetsnaz,link,81.0
22768293,2022_russian_invasion_of_ukraine,international_court_of_justice,link,80.0
10462132,2022_russian_invasion_of_ukraine,media_freedom_in_russia,link,78.0
10469572,2022_russian_invasion_of_ukraine,luhansk,link,77.0
478338,2022_russian_invasion_of_ukraine,yugoslav_wars,link,77.0
13115376,2022_russian_invasion_of_ukraine,all-russian_nation,link,76.0
25649961,2022_russian_invasion_of_ukraine,millerovo_air_base_attack,link,74.0
4414233,2022_russian_invasion_of_ukraine,makiivka_military_quarters_shelling,link,73.0
7187966,2022_russian_invasion_of_ukraine,olaf_scholz,link,72.0
21192633,2022_russian_invasion_of_ukraine,aviano_air_base,link,70.0
5689291,2022_russian_invasion_of_ukraine,chechen–russian_conflict,link,69.0
13748239,2022_russian_invasion_of_ukraine,2014_pro-russian_unrest_in_ukraine,link,69.0
17464207,2022_russian_invasion_of_ukraine,annexation_of_crimea_by_the_russian_federation,link,69.0
16315183,2022_russian_invasion_of_ukraine,donbas,link,68.0
21440426,2022_russian_invasion_of_ukraine,verkhovna_rada,link,68.0
31983526,2022_russian_invasion_of_ukraine,dissolution_of_the_soviet_union,link,68.0
1776092,2022_russian_invasion_of_ukraine,battle_of_mykolaiv,link,67.0
7592643,2022_russian_invasion_of_ukraine,oksana_markarova,link,66.0
19760058,2022_russian_invasion_of_ukraine,hesa_shahed_136,link,66.0
16285869,2022_russian_invasion_of_ukraine,ukrainian_cultural_heritage_during_the_2022_russian_invasion,link,66.0
5873174,2022_russian_invasion_of_ukraine,satellite_imagery,link,66.0
3568421,2022_russian_invasion_of_ukraine,dmitry_medvedev,link,65.0
714055,2022_russian_invasion_of_ukraine,thermobaric_weapon,link,65.0
9197712,2022_russian_invasion_of_ukraine,tactical_nuclear_weapon,link,65.0
18675678,2022_russian_invasion_of_ukraine,ukrainian_frigate_hetman_sahaidachny,link,64.0
24301686,2022_russian_invasion_of_ukraine,battle_of_popasna,link,62.0
11196570,2022_russian_invasion_of_ukraine,2022_bombing_of_odesa,link,62.0
2919242,2022_russian_invasion_of_ukraine,international_sanctions_during_the_russo-ukrainian_war,link,62.0
15923857,2022_russian_invasion_of_ukraine,gennady_zhidko,link,62.0
27520981,2022_russian_invasion_of_ukraine,battles_of_voznesensk,link,61.0
25678269,2022_russian_invasion_of_ukraine,2023,other,61.0
6391023,2022_russian_invasion_of_ukraine,istories,link,61.0
21671693,2022_russian_invasion_of_ukraine,2022_transnistria_attacks,link,60.0
19443224,2022_russian_invasion_of_ukraine,1st_guards_tank_army,link,60.0
9956652,2022_russian_invasion_of_ukraine,zaporizhzhia,link,59.0
9018907,2022_russian_invasion_of_ukraine,battle_of_dovhenke,link,59.0
20556841,2022_russian_invasion_of_ukraine,syrian_civil_war,link,59.0
28679882,2022_russian_invasion_of_ukraine,saltivka,link,58.0
28390372,2022_russian_invasion_of_ukraine,"olenivka,_kalmiuske_raion,_donetsk_oblast",link,58.0
22437738,2022_russian_invasion_of_ukraine,japan,other,58.0
30391246,2022_russian_invasion_of_ukraine,lviv,link,57.0
18071940,2022_russian_invasion_of_ukraine,capture_of_the_crimean_parliament,link,57.0
24841461,2022_russian_invasion_of_ukraine,ukraine_and_weapons_of_mass_destruction,link,55.0
2273762,2022_russian_invasion_of_ukraine,battle_of_vasylkiv,link,55.0
23113829,2022_russian_invasion_of_ukraine,snake_island_(ukraine),link,55.0
11953503,2022_russian_invasion_of_ukraine,anti-ship_missile,link,53.0
9850948,2022_russian_invasion_of_ukraine,sergey_surovikin,link,53.0
23234687,2022_russian_invasion_of_ukraine,naslavcea,link,53.0
4384870,2022_russian_invasion_of_ukraine,russia–ukraine_relations,link,52.0
27756174,2022_russian_invasion_of_ukraine,covid-19_pandemic,other,52.0
19276848,2022_russian_invasion_of_ukraine,2008_bucharest_summit,link,52.0
1972866,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant,link,52.0
26703911,2022_russian_invasion_of_ukraine,"larga,_briceni",link,51.0
19037168,2022_russian_invasion_of_ukraine,swift_ban_against_russian_banks,link,50.0
19727686,2022_russian_invasion_of_ukraine,chernobyl,link,50.0
7433681,2022_russian_invasion_of_ukraine,aleksandr_dvornikov,link,50.0
20415540,2022_russian_invasion_of_ukraine,azovstal_iron_and_steel_works,link,50.0
30354396,2022_russian_invasion_of_ukraine,minsk_agreements,link,50.0
3372020,2022_russian_invasion_of_ukraine,belarus–ukraine_border,link,49.0
3223296,2022_russian_invasion_of_ukraine,imperialism,link,48.0
6602165,2022_russian_invasion_of_ukraine,mariupol_hospital_airstrike,link,48.0
29252094,2022_russian_invasion_of_ukraine,russian_occupation_of_kherson_oblast,link,48.0
26580376,2022_russian_invasion_of_ukraine,gomel_region,link,48.0
557947,2022_russian_invasion_of_ukraine,finland–nato_relations,link,48.0
26130375,2022_russian_invasion_of_ukraine,finland,link,46.0
1837823,2022_russian_invasion_of_ukraine,novorossiya,link,46.0
25694750,2022_russian_invasion_of_ukraine,battle_of_marinka_(2022–2023),link,46.0
32572170,2022_russian_invasion_of_ukraine,valery_gerasimov,link,45.0
29177466,2022_russian_invasion_of_ukraine,anatoly_antonov,link,45.0
24434749,2022_russian_invasion_of_ukraine,alexander_lukashenko,link,44.0
25287964,2022_russian_invasion_of_ukraine,eastern_bloc,link,44.0
7408210,2022_russian_invasion_of_ukraine,post–cold_war_era,link,44.0
17079090,2022_russian_invasion_of_ukraine,nato_open_door_policy,link,43.0
4568242,2022_russian_invasion_of_ukraine,2022_annexation_referendums_in_russian-occupied_ukraine,link,43.0
28105603,2022_russian_invasion_of_ukraine,western_world,link,42.0
8606715,2022_russian_invasion_of_ukraine,2022_russian_mobilization,link,41.0
20994229,2022_russian_invasion_of_ukraine,tupolev_tu-95,link,41.0
4882815,2022_russian_invasion_of_ukraine,chernobyl_nuclear_power_plant,link,40.0
18909688,2022_russian_invasion_of_ukraine,2014_crimean_status_referendum,link,40.0
27752518,2022_russian_invasion_of_ukraine,montreux_convention_regarding_the_regime_of_the_straits,link,40.0
31790596,2022_russian_invasion_of_ukraine,battle_of_konotop_(2022),link,39.0
30133666,2022_russian_invasion_of_ukraine,vietnam_war,other,39.0
31505576,2022_russian_invasion_of_ukraine,world_war_iii,other,39.0
10737954,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant_crisis,link,38.0
17068033,2022_russian_invasion_of_ukraine,2022_belarusian_and_russian_partisan_movement,link,38.0
20075171,2022_russian_invasion_of_ukraine,2022_nord_stream_pipeline_sabotage,link,38.0
25866198,2022_russian_invasion_of_ukraine,emmanuel_macron,link,37.0
15787465,2022_russian_invasion_of_ukraine,kemerovo_oblast,link,37.0
26289733,2022_russian_invasion_of_ukraine,shahed_131,link,37.0
13298022,2022_russian_invasion_of_ukraine,transnistria,other,36.0
23675813,2022_russian_invasion_of_ukraine,prisoner_of_war,link,36.0
25598817,2022_russian_invasion_of_ukraine,2022–2023_russian_mystery_fires,link,36.0
19486499,2022_russian_invasion_of_ukraine,2022_novofedorivka_explosions,link,36.0
19339832,2022_russian_invasion_of_ukraine,kramatorsk_railway_station_attack,link,36.0
33056792,2022_russian_invasion_of_ukraine,battle_of_melitopol,link,35.0
32376464,2022_russian_invasion_of_ukraine,moldova,link,35.0
6604910,2022_russian_invasion_of_ukraine,1999_istanbul_summit,link,35.0
1321324,2022_russian_invasion_of_ukraine,t-54/t-55,other,35.0
25989189,2022_russian_invasion_of_ukraine,pripyat,link,35.0
28686683,2022_russian_invasion_of_ukraine,2022_karakalpak_protests,link,34.0
6441199,2022_russian_invasion_of_ukraine,2023_brovary_helicopter_crash,link,34.0
17203908,2022_russian_invasion_of_ukraine,international_recognition_of_the_donetsk_people's_republic_and_the_luhansk_people's_republic,link,34.0
20409000,2022_russian_invasion_of_ukraine,2022_zagreb_tu-141_crash,link,34.0
23450096,2022_russian_invasion_of_ukraine,sweden,link,33.0
30451507,2022_russian_invasion_of_ukraine,armenia–azerbaijan_border_crisis_(2021–present),link,33.0
13524861,2022_russian_invasion_of_ukraine,ukrainska_pravda,link,33.0
28206612,2022_russian_invasion_of_ukraine,friendly_fire,link,32.0
10465343,2022_russian_invasion_of_ukraine,2023_bryansk_oblast_attack,link,32.0
12886093,2022_russian_invasion_of_ukraine,cyrillic_script,link,32.0
13232336,2022_russian_invasion_of_ukraine,normandy_format,link,32.0
3244460,2022_russian_invasion_of_ukraine,russian_occupation_of_sumy_oblast,link,32.0
31061380,2022_russian_invasion_of_ukraine,mariupol_art_school_bombing,link,32.0
24422669,2022_russian_invasion_of_ukraine,russian_military_commissariats_attacks,link,31.0
13610236,2022_russian_invasion_of_ukraine,donald_trump,other,31.0
26123251,2022_russian_invasion_of_ukraine,battle_of_kupiansk,link,31.0
10351732,2022_russian_invasion_of_ukraine,european_union–ukraine_association_agreement,link,30.0
9229952,2022_russian_invasion_of_ukraine,2023_turkey–syria_earthquake,other,30.0
4828872,2022_russian_invasion_of_ukraine,joe_biden,link,30.0
595936,2022_russian_invasion_of_ukraine,diia,link,30.0
15747719,2022_russian_invasion_of_ukraine,2022_boycott_of_russia_and_belarus,link,30.0
2110270,2022_russian_invasion_of_ukraine,self-determination,link,29.0
1195266,2022_russian_invasion_of_ukraine,2nd_guards_tank_army,link,29.0
26223702,2022_russian_invasion_of_ukraine,bombing_of_borodianka,link,29.0
3552127,2022_russian_invasion_of_ukraine,iraq_war,other,29.0
17685752,2022_russian_invasion_of_ukraine,transnistria_war,link,29.0
33117509,2022_russian_invasion_of_ukraine,legality_of_the_russian_invasion_of_ukraine,link,28.0
7878572,2022_russian_invasion_of_ukraine,2022_northeastern_ukraine–russia_border_skirmishes,link,28.0
11790608,2022_russian_invasion_of_ukraine,2022_rail_war_in_russia,link,28.0
20344790,2022_russian_invasion_of_ukraine,zaporizhzhia_residential_building_airstrike,link,28.0
31458732,2022_russian_invasion_of_ukraine,battle_of_the_siverskyi_donets,link,28.0
15504736,2022_russian_invasion_of_ukraine,historical_negationism,link,28.0
10350739,2022_russian_invasion_of_ukraine,georgia_(country),link,28.0
3365556,2022_russian_invasion_of_ukraine,human_capital_flight,other,28.0
10969069,2022_russian_invasion_of_ukraine,3rd_army_corps_(russia),link,28.0
11122004,2022_russian_invasion_of_ukraine,european_union,link,28.0
20954587,2022_russian_invasion_of_ukraine,russian_ground_forces,link,27.0
6882298,2022_russian_invasion_of_ukraine,russo-georgian_war,link,27.0
6498239,2022_russian_invasion_of_ukraine,sukhoi_su-27,link,27.0
10017590,2022_russian_invasion_of_ukraine,battle_of_okhtyrka,link,27.0
18175966,2022_russian_invasion_of_ukraine,federation_council_(russia),link,27.0
11931169,2022_russian_invasion_of_ukraine,ramstein_air_base,link,26.0
15139920,2022_russian_invasion_of_ukraine,democratic_republic_of_the_congo,link,26.0
17546794,2022_russian_invasion_of_ukraine,otr-21_tochka,link,26.0
