,prev,curr,type,n
21209685,2022_russian_invasion_of_ukraine,right_to_exist,link,2114.0
13136943,2022_russian_invasion_of_ukraine,list_of_largest_refugee_crises,link,2106.0
23606154,2022_russian_invasion_of_ukraine,refugee_crisis,other,2075.0
17687735,2022_russian_invasion_of_ukraine,bbc_news_russian,link,2054.0
24402464,2022_russian_invasion_of_ukraine,nato,link,2008.0
12135258,2022_russian_invasion_of_ukraine,russian_occupation_of_kherson_oblast,link,2008.0
24584561,2022_russian_invasion_of_ukraine,"bucha,_kyiv_oblast",link,1997.0
29448531,2022_russian_invasion_of_ukraine,martial_law,link,1988.0
17681239,2022_russian_invasion_of_ukraine,z_(military_symbol),link,1972.0
24718624,2022_russian_invasion_of_ukraine,armed_forces_of_ukraine,link,1949.0
16297419,2022_russian_invasion_of_ukraine,azov_regiment,link,1907.0
6665628,2022_russian_invasion_of_ukraine,belarusian_opposition,other,1810.0
17477520,2022_russian_invasion_of_ukraine,czech_hedgehog,link,1798.0
18241610,2022_russian_invasion_of_ukraine,non-government_reactions_to_the_2022_russian_invasion_of_ukraine,link,1716.0
14864347,2022_russian_invasion_of_ukraine,post-soviet_conflicts,link,1715.0
20932642,2022_russian_invasion_of_ukraine,olha_stefanishyna,link,1662.0
20010270,2022_russian_invasion_of_ukraine,transnistria_war,link,1657.0
11679593,2022_russian_invasion_of_ukraine,battle_of_davydiv_brid,link,1629.0
13464241,2022_russian_invasion_of_ukraine,russian_occupation_of_zaporizhzhia_oblast,link,1604.0
24710573,2022_russian_invasion_of_ukraine,microstate,link,1593.0
26334308,2022_russian_invasion_of_ukraine,invasion,link,1587.0
11210594,2022_russian_invasion_of_ukraine,russo-georgian_war,link,1581.0
5487839,2022_russian_invasion_of_ukraine,crimes_against_humanity,link,1572.0
15945399,2022_russian_invasion_of_ukraine,sievierodonetsk,link,1516.0
28978090,2022_russian_invasion_of_ukraine,council_of_europe,link,1474.0
24273202,2022_russian_invasion_of_ukraine,women_in_the_2022_russian_invasion_of_ukraine,link,1449.0
8642220,2022_russian_invasion_of_ukraine,disinformation_in_the_2021–2022_russo-ukrainian_crisis,link,1442.0
15116835,2022_russian_invasion_of_ukraine,african_union,link,1425.0
10530013,2022_russian_invasion_of_ukraine,national_guard_of_ukraine,link,1418.0
15845485,2022_russian_invasion_of_ukraine,meduza,link,1374.0
20800863,2022_russian_invasion_of_ukraine,bmp-3,link,1374.0
15568980,2022_russian_invasion_of_ukraine,snake_island_during_the_2022_russian_invasion_of_ukraine,link,1364.0
13557119,2022_russian_invasion_of_ukraine,sexual_violence_in_the_2022_russian_invasion_of_ukraine,link,1328.0
12730650,2022_russian_invasion_of_ukraine,battle_of_lysychansk,link,1315.0
30478936,2022_russian_invasion_of_ukraine,novorossiya_(confederation),link,1314.0
26899373,2022_russian_invasion_of_ukraine,media_freedom_in_russia,link,1314.0
9690014,2022_russian_invasion_of_ukraine,r-360_neptune,link,1313.0
9167511,2022_russian_invasion_of_ukraine,snake_island_(ukraine),link,1311.0
22232041,2022_russian_invasion_of_ukraine,baykar_bayraktar_tb2,link,1311.0
4117300,2022_russian_invasion_of_ukraine,gennady_zhidko,link,1309.0
21052773,2022_russian_invasion_of_ukraine,pope_francis,link,1297.0
10565472,2022_russian_invasion_of_ukraine,battle_of_kherson,link,1293.0
19046647,2022_russian_invasion_of_ukraine,2022_northeastern_ukraine–russia_border_skirmishes,link,1240.0
28540877,2022_russian_invasion_of_ukraine,kyiv,link,1240.0
12391739,2022_russian_invasion_of_ukraine,siege_of_chernihiv,link,1238.0
3398799,2022_russian_invasion_of_ukraine,international_criminal_court,link,1236.0
4632032,2022_russian_invasion_of_ukraine,federation_council_(russia),link,1229.0
7181559,2022_russian_invasion_of_ukraine,2022_bombing_of_odessa,link,1225.0
25722214,2022_russian_invasion_of_ukraine,list_of_wars_between_russia_and_ukraine,link,1220.0
14631281,2022_russian_invasion_of_ukraine,on_the_historical_unity_of_russians_and_ukrainians,link,1217.0
20877233,2022_russian_invasion_of_ukraine,"russian_warship,_go_fuck_yourself",link,1212.0
23230216,2022_russian_invasion_of_ukraine,address_concerning_the_events_in_ukraine,link,1194.0
827148,2022_russian_invasion_of_ukraine,sinking_of_the_moskva,link,1189.0
26778778,2022_russian_invasion_of_ukraine,derussification_in_ukraine,link,1185.0
27185359,2022_russian_invasion_of_ukraine,battle_of_antonov_airport,link,1181.0
13618221,2022_russian_invasion_of_ukraine,2022_transnistria_attacks,link,1174.0
17378765,2022_russian_invasion_of_ukraine,scythians,link,1105.0
15970,2022_russian_invasion_of_ukraine,luhansk_oblast,link,1081.0
21594090,2022_russian_invasion_of_ukraine,2022_boycott_of_russia_and_belarus,link,1056.0
9694127,2022_russian_invasion_of_ukraine,millerovo_air_base_attack,link,1052.0
25527021,2022_russian_invasion_of_ukraine,russian_occupation_of_kharkiv_oblast,link,1037.0
21827152,2022_russian_invasion_of_ukraine,1993_russian_constitutional_crisis,link,1035.0
23617574,2022_russian_invasion_of_ukraine,battle_of_mykolaiv,link,1014.0
29771341,2022_russian_invasion_of_ukraine,ukraine–nato_relations,link,994.0
25335837,2022_russian_invasion_of_ukraine,demilitarisation,link,987.0
7189350,2022_russian_invasion_of_ukraine,international_criminal_court_investigation_in_ukraine,link,985.0
1225574,2022_russian_invasion_of_ukraine,orange_revolution,link,959.0
1194937,2022_russian_invasion_of_ukraine,euromaidan,link,947.0
15341776,2022_russian_invasion_of_ukraine,capture_of_chernobyl,link,945.0
16010490,2022_russian_invasion_of_ukraine,2022_western_russia_attacks,link,929.0
28902909,2022_russian_invasion_of_ukraine,russian_emigration_following_the_2022_invasion_of_ukraine,link,921.0
21957807,2022_russian_invasion_of_ukraine,ukraine_bioweapons_conspiracy_theory,link,901.0
2831083,2022_russian_invasion_of_ukraine,boris_bondarev,link,898.0
14582336,2022_russian_invasion_of_ukraine,donetsk_oblast,link,879.0
21855485,2022_russian_invasion_of_ukraine,battle_of_sumy,link,879.0
30882619,2022_russian_invasion_of_ukraine,molotov_cocktail,link,866.0
20357645,2022_russian_invasion_of_ukraine,corporate_responses_to_the_2022_russian_invasion_of_ukraine,link,859.0
28197180,2022_russian_invasion_of_ukraine,kyiv_oblast,link,849.0
10952865,2022_russian_invasion_of_ukraine,media_portrayal_of_the_ukrainian_crisis,link,839.0
16691640,2022_russian_invasion_of_ukraine,legality_of_the_2022_russian_invasion_of_ukraine,link,834.0
27226463,2022_russian_invasion_of_ukraine,yugoslav_wars,link,832.0
16957673,2022_russian_invasion_of_ukraine,kharkiv,link,832.0
8648545,2022_russian_invasion_of_ukraine,battle_of_the_siverskyi_donets,link,825.0
21861806,2022_russian_invasion_of_ukraine,74th_separate_guards_motor_rifle_brigade,link,823.0
17309600,2022_russian_invasion_of_ukraine,kramatorsk_railway_station_attack,link,812.0
10226212,2022_russian_invasion_of_ukraine,maisky_market_attack,link,804.0
13408124,2022_russian_invasion_of_ukraine,m142_himars,link,797.0
2144531,2022_russian_invasion_of_ukraine,rs-28_sarmat,link,777.0
20471754,2022_russian_invasion_of_ukraine,m777_howitzer,link,777.0
8741058,2022_russian_invasion_of_ukraine,anti-russian_sentiment,link,766.0
204509,2022_russian_invasion_of_ukraine,channel_one_russia,link,747.0
15328320,2022_russian_invasion_of_ukraine,central_african_republic,link,739.0
9319746,2022_russian_invasion_of_ukraine,crimea,link,726.0
9847324,2022_russian_invasion_of_ukraine,oblast,link,725.0
12418896,2022_russian_invasion_of_ukraine,first_chechen_war,link,720.0
10166888,2022_russian_invasion_of_ukraine,timeline_of_the_war_in_donbas_(2022),link,717.0
28215495,2022_russian_invasion_of_ukraine,international_court_of_justice,link,710.0
5422443,2022_russian_invasion_of_ukraine,battle_of_enerhodar,link,705.0
22793412,2022_russian_invasion_of_ukraine,battle_of_marinka_(2022),link,704.0
422818,2022_russian_invasion_of_ukraine,2021–2022_global_energy_crisis,link,701.0
17696857,2022_russian_invasion_of_ukraine,war_in_abkhazia_(1992–1993),link,693.0
19340184,2022_russian_invasion_of_ukraine,unlawful_combatant,link,691.0
25944225,2022_russian_invasion_of_ukraine,2021_kyrgyzstan–tajikistan_clashes,link,691.0
18783209,2022_russian_invasion_of_ukraine,caesar_self-propelled_howitzer,link,681.0
5182339,2022_russian_invasion_of_ukraine,lviv,link,680.0
998426,2022_russian_invasion_of_ukraine,russia–ukraine_relations,link,661.0
2560534,2022_russian_invasion_of_ukraine,ramstein_air_base,link,644.0
16374332,2022_russian_invasion_of_ukraine,airstrike,link,637.0
15762038,2022_russian_invasion_of_ukraine,all-russian_nation,link,620.0
8148066,2022_russian_invasion_of_ukraine,budapest_memorandum_on_security_assurances,link,608.0
23799456,2022_russian_invasion_of_ukraine,zaporizhzhia_nuclear_power_plant,link,593.0
4716705,2022_russian_invasion_of_ukraine,2022,other,592.0
14330889,2022_russian_invasion_of_ukraine,battle_of_izium_(2022),link,588.0
8967914,2022_russian_invasion_of_ukraine,enlargement_of_nato,link,583.0
30706706,2022_russian_invasion_of_ukraine,nlaw,link,570.0
11288791,2022_russian_invasion_of_ukraine,kraków,link,565.0
20568432,2022_russian_invasion_of_ukraine,"2nd_battalion,_503rd_infantry_regiment",link,563.0
3231477,2022_russian_invasion_of_ukraine,russia_in_the_european_energy_sector,link,563.0
2085178,2022_russian_invasion_of_ukraine,tactical_nuclear_weapon,link,547.0
24321044,2022_russian_invasion_of_ukraine,russian_imperialism,link,547.0
25987884,2022_russian_invasion_of_ukraine,battle_of_kreminna,link,521.0
9458369,2022_russian_invasion_of_ukraine,mariupol_hospital_airstrike,link,511.0
26902885,2022_russian_invasion_of_ukraine,luhansk,link,508.0
3977250,2022_russian_invasion_of_ukraine,thermobaric_weapon,link,508.0
8702057,2022_russian_invasion_of_ukraine,united_nations_general_assembly,link,508.0
20554614,2022_russian_invasion_of_ukraine,syrian_civil_war,link,506.0
16574339,2022_russian_invasion_of_ukraine,ukrainian_frigate_hetman_sahaidachny,link,500.0
15464073,2022_russian_invasion_of_ukraine,warsaw_pact_invasion_of_czechoslovakia,link,500.0
553515,2022_russian_invasion_of_ukraine,desna_barracks_airstrike,link,494.0
4757209,2022_russian_invasion_of_ukraine,battle_of_avdiivka_(2022),link,489.0
16986914,2022_russian_invasion_of_ukraine,battle_of_voznesensk,link,485.0
16904422,2022_russian_invasion_of_ukraine,revolution_of_dignity,link,470.0
27818786,2022_russian_invasion_of_ukraine,millerovo_(air_base),link,460.0
26943420,2022_russian_invasion_of_ukraine,russian_information_war_against_ukraine,link,460.0
28767296,2022_russian_invasion_of_ukraine,chuhuiv_air_base_attack,link,459.0
11238052,2022_russian_invasion_of_ukraine,berdiansk_port_attack,link,459.0
11146417,2022_russian_invasion_of_ukraine,jens_stoltenberg,link,458.0
7062963,2022_russian_invasion_of_ukraine,kremenchuk_shopping_mall_attack,link,449.0
16089986,2022_russian_invasion_of_ukraine,maidan_nezalezhnosti,link,445.0
16802176,2022_russian_invasion_of_ukraine,bilohorivka_school_bombing,link,444.0
13979347,2022_russian_invasion_of_ukraine,lysychansk,link,440.0
5446560,2022_russian_invasion_of_ukraine,war_hawk,link,435.0
30130322,2022_russian_invasion_of_ukraine,sukhoi_su-24,link,428.0
29698293,2022_russian_invasion_of_ukraine,soviet_union,link,427.0
14391818,2022_russian_invasion_of_ukraine,list_of_countries_by_wheat_exports,link,408.0
12332119,2022_russian_invasion_of_ukraine,little_green_men_(russo-ukrainian_war),link,407.0
5040110,2022_russian_invasion_of_ukraine,ukraine_v._russian_federation_(2022),link,405.0
8062226,2022_russian_invasion_of_ukraine,appeasement,link,402.0
23527257,2022_russian_invasion_of_ukraine,donetsk,link,401.0
7501220,2022_russian_invasion_of_ukraine,spetsnaz,link,397.0
19223812,2022_russian_invasion_of_ukraine,vasily_nebenzya,link,396.0
11494338,2022_russian_invasion_of_ukraine,olaf_scholz,link,396.0
9363077,2022_russian_invasion_of_ukraine,sukhoi_su-27,link,396.0
18338675,2022_russian_invasion_of_ukraine,chechen–russian_conflict,link,391.0
18487904,2022_russian_invasion_of_ukraine,fgm-148_javelin,link,383.0
5466143,2022_russian_invasion_of_ukraine,battle_of_vasylkiv,link,381.0
25606186,2022_russian_invasion_of_ukraine,oksana_markarova,link,370.0
11229029,2022_russian_invasion_of_ukraine,belgorod,link,368.0
16594826,2022_russian_invasion_of_ukraine,battle_of_melitopol,link,367.0
4811354,2022_russian_invasion_of_ukraine,2020_dungan–kazakh_ethnic_clashes,link,362.0
11538117,2022_russian_invasion_of_ukraine,viktor_yanukovych,link,359.0
27148468,2022_russian_invasion_of_ukraine,montreux_convention_regarding_the_regime_of_the_straits,link,359.0
7583859,2022_russian_invasion_of_ukraine,messerschmitt_bf_109,other,354.0
8108357,2022_russian_invasion_of_ukraine,2014_pro-russian_unrest_in_ukraine,link,353.0
11463102,2022_russian_invasion_of_ukraine,rapeseed,link,352.0
24371854,2022_russian_invasion_of_ukraine,2020_nagorno-karabakh_war,link,349.0
12105943,2022_russian_invasion_of_ukraine,sukhoi_su-25,link,349.0
10210580,2022_russian_invasion_of_ukraine,joe_biden,link,347.0
27784313,2022_russian_invasion_of_ukraine,western_world,link,341.0
10902648,2022_russian_invasion_of_ukraine,battle_of_popasna,link,341.0
28414875,2022_russian_invasion_of_ukraine,battle_of_dovhenke,link,338.0
28850758,2022_russian_invasion_of_ukraine,anti-ship_missile,link,337.0
18735836,2022_russian_invasion_of_ukraine,tedros_adhanom_ghebreyesus,link,335.0
19201929,2022_russian_invasion_of_ukraine,russian_kyiv_convoy,link,332.0
22970756,2022_russian_invasion_of_ukraine,nikolai_patrushev,link,330.0
2734682,2022_russian_invasion_of_ukraine,battle_of_hostomel,link,329.0
16375512,2022_russian_invasion_of_ukraine,satellite_imagery,link,327.0
24677733,2022_russian_invasion_of_ukraine,multiple_rocket_launcher,link,325.0
15929778,2022_russian_invasion_of_ukraine,transnistria,link,323.0
15996247,2022_russian_invasion_of_ukraine,new_imperialism,other,321.0
18463987,2022_russian_invasion_of_ukraine,rome_statute,link,315.0
24757760,2022_russian_invasion_of_ukraine,african_national_congress,link,313.0
8692167,2022_russian_invasion_of_ukraine,world_war_iii,other,313.0
12465642,2022_russian_invasion_of_ukraine,member_states_of_nato,link,310.0
23083551,2022_russian_invasion_of_ukraine,treaty_on_the_non-proliferation_of_nuclear_weapons,link,309.0
2872255,2022_russian_invasion_of_ukraine,melitopol,link,306.0
25467412,2022_russian_invasion_of_ukraine,igor_konashenkov,link,306.0
18211724,2022_russian_invasion_of_ukraine,serna-class_landing_craft,link,302.0
12424829,2022_russian_invasion_of_ukraine,surrogacy,link,293.0
19096442,2022_russian_invasion_of_ukraine,russian_occupation_of_sumy_oblast,link,292.0
3871326,2022_russian_invasion_of_ukraine,marsec,link,289.0
16550101,2022_russian_invasion_of_ukraine,henry_kissinger,other,287.0
7868865,2022_russian_invasion_of_ukraine,list_of_national_border_changes_(1914–present),other,284.0
8732440,2022_russian_invasion_of_ukraine,bombing_of_borodianka,link,284.0
26315025,2022_russian_invasion_of_ukraine,battle_of_konotop_(2022),link,283.0
20114741,2022_russian_invasion_of_ukraine,battle_of_rubizhne,link,282.0
30470456,2022_russian_invasion_of_ukraine,martial_law_in_ukraine,link,282.0
14888088,2022_russian_invasion_of_ukraine,antony_blinken,link,277.0
6087356,2022_russian_invasion_of_ukraine,1999_istanbul_summit,link,276.0
1487295,2022_russian_invasion_of_ukraine,chechens,link,274.0
22122185,2022_russian_invasion_of_ukraine,kherson,link,272.0
8286709,2022_russian_invasion_of_ukraine,leopard_2,other,272.0
28855416,2022_russian_invasion_of_ukraine,battle_of_toshkivka,link,269.0
27900635,2022_russian_invasion_of_ukraine,russian_fake_news_laws,link,266.0
13164703,2022_russian_invasion_of_ukraine,9k720_iskander,link,266.0
5047810,2022_russian_invasion_of_ukraine,ukraine_and_weapons_of_mass_destruction,link,265.0
2594153,2022_russian_invasion_of_ukraine,historical_background_of_the_2014_pro-russian_unrest_in_ukraine,link,265.0
16463061,2022_russian_invasion_of_ukraine,population_transfer_in_the_soviet_union,link,263.0
8989659,2022_russian_invasion_of_ukraine,viktor_yushchenko,other,261.0
17814957,2022_russian_invasion_of_ukraine,march_2022_donetsk_attack,link,260.0
1628273,2022_russian_invasion_of_ukraine,international_sanctions_during_the_russo-ukrainian_war,link,254.0
26455926,2022_russian_invasion_of_ukraine,north_crimean_canal,link,253.0
12581772,2022_russian_invasion_of_ukraine,cluster_munition,link,253.0
2294562,2022_russian_invasion_of_ukraine,pyotr_ilyich_tchaikovsky,link,250.0
18123584,2022_russian_invasion_of_ukraine,aviano_air_base,link,248.0
10510637,2022_russian_invasion_of_ukraine,putinism,link,248.0
6087990,2022_russian_invasion_of_ukraine,oryx_(blog),link,248.0
21323691,2022_russian_invasion_of_ukraine,battle_of_huliaipole,link,248.0
15338370,2022_russian_invasion_of_ukraine,battle_of_okhtyrka,link,246.0
7426370,2022_russian_invasion_of_ukraine,battle_of_ivankiv,link,245.0
15731721,2022_russian_invasion_of_ukraine,kristalina_georgieva,link,239.0
15534565,2022_russian_invasion_of_ukraine,2022_chornobaivka_attacks,link,237.0
752593,2022_russian_invasion_of_ukraine,foreign_policy_of_the_united_states,link,235.0
27761257,2022_russian_invasion_of_ukraine,andrey_kelin,link,234.0
6832084,2022_russian_invasion_of_ukraine,mariupol_art_school_bombing,link,232.0
26403984,2022_russian_invasion_of_ukraine,dissolution_of_the_soviet_union,link,228.0
23976438,2022_russian_invasion_of_ukraine,2022_zhytomyr_attacks,link,225.0
2756754,2022_russian_invasion_of_ukraine,office_of_the_united_nations_high_commissioner_for_human_rights,link,222.0
14240486,2022_russian_invasion_of_ukraine,universal_jurisdiction_investigations_of_war_crimes_in_ukraine,link,221.0
20183129,2022_russian_invasion_of_ukraine,dnipro_international_airport,link,218.0
21280789,2022_russian_invasion_of_ukraine,chernobyl_nuclear_power_plant,link,218.0
4194721,2022_russian_invasion_of_ukraine,tigray_war,link,218.0
28332846,2022_russian_invasion_of_ukraine,ukrainian_ship_yuri_olefirenko,link,218.0
25927829,2022_russian_invasion_of_ukraine,battle_of_bucha,link,216.0
21631462,2022_russian_invasion_of_ukraine,kemerovo_oblast,link,208.0
8155111,2022_russian_invasion_of_ukraine,nuclear_triad,link,205.0
11568938,2022_russian_invasion_of_ukraine,right_sector,link,205.0
12830044,2022_russian_invasion_of_ukraine,dmitry_medvedev,link,203.0
1962937,2022_russian_invasion_of_ukraine,battle_of_volnovakha,link,203.0
26197908,2022_russian_invasion_of_ukraine,karim_ahmad_khan,link,200.0
26992471,2022_russian_invasion_of_ukraine,abkhazia,link,199.0
5147791,2022_russian_invasion_of_ukraine,minsk_agreements,link,198.0
27403212,2022_russian_invasion_of_ukraine,chernobyl,link,197.0
27675074,2022_russian_invasion_of_ukraine,universal_jurisdiction,link,196.0
21303271,2022_russian_invasion_of_ukraine,battle_of_irpin,link,194.0
10817443,2022_russian_invasion_of_ukraine,presidency_of_the_united_nations_security_council,link,192.0
350829,2022_russian_invasion_of_ukraine,"otradny,_russia",other,191.0
10853361,2022_russian_invasion_of_ukraine,"klimovo,_bryansk_oblast",link,188.0
1561504,2022_russian_invasion_of_ukraine,trostianets,link,187.0
14106343,2022_russian_invasion_of_ukraine,yemeni_civil_war_(2014–present),link,186.0
11918701,2022_russian_invasion_of_ukraine,alexander_lukashenko,link,185.0
19794636,2022_russian_invasion_of_ukraine,colombia,other,185.0
8061380,2022_russian_invasion_of_ukraine,afghanistan_conflict_(1978–present),link,182.0
16743598,2022_russian_invasion_of_ukraine,sergey_lavrov,link,181.0
18440853,2022_russian_invasion_of_ukraine,roskomnadzor,link,181.0
8277615,2022_russian_invasion_of_ukraine,2022_fifa_world_cup,other,181.0
17574849,2022_russian_invasion_of_ukraine,russians,link,179.0
19208876,2022_russian_invasion_of_ukraine,human_capital_flight,link,178.0
27280785,2022_russian_invasion_of_ukraine,diia,link,177.0
14155469,2022_russian_invasion_of_ukraine,gomel_region,link,177.0
18977835,2022_russian_invasion_of_ukraine,nord_stream_2,link,176.0
15461213,2022_russian_invasion_of_ukraine,poland,link,175.0
13842109,2022_russian_invasion_of_ukraine,geneva_conventions,link,175.0
21378118,2022_russian_invasion_of_ukraine,kerch_strait_incident,link,175.0
13101682,2022_russian_invasion_of_ukraine,mass_media_in_turkey,link,174.0
7553812,2022_russian_invasion_of_ukraine,2022_deliatyn_attack,link,169.0
25765740,2022_russian_invasion_of_ukraine,temporary_protection_directive,link,168.0
7848887,2022_russian_invasion_of_ukraine,swift,link,167.0
15869234,2022_russian_invasion_of_ukraine,normandy_format,link,164.0
24018172,2022_russian_invasion_of_ukraine,pripyat,link,163.0
20335487,2022_russian_invasion_of_ukraine,third_geneva_convention,link,162.0
97445,2022_russian_invasion_of_ukraine,fidesz,link,161.0
